,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
7863,7863,9887,caricaturesque,télécommunication,caricaturesque*,telekɔmynikasjɔ̃,caricaturesque,telecommunication,1.0,0.4666666666666667,0.1819444444444444,0.2083333333333333,2.158333333333333,0.1888888888888888,15,hard_negative,0,,-16.369293,0.4688110947608948,0.5879527926445007
7864,7864,385,barrage,barrage,bərɑʒ,baʀʀaʒ,barrage,barrage,0.6666666666666666,0.1666666666666666,0.204861111111111,0.2430555555555555,1.8541666666666667,0.2256944444444444,0,loan,1,,3.6078407999999995,1.0,1.0
7865,7865,1116,decapod,dépôt,decapod*,depo,decapod,deposit,0.5,0.4285714285714285,0.3869047619047619,0.4285714285714285,3.1071428571428568,0.4285714285714285,5,hard_negative,0,,-3.3532772000000004,0.47863635420799255,0.7293416261672974
7866,7866,388,bêtise,bathyscaphe,bêtise*,batiskaf,stupidity,bathyscaphe,0.5,0.375,0.2369791666666666,0.2604166666666667,1.9375,0.2604166666666667,7,hard_negative,0,,0.8652046999999998,0.5068855285644531,0.5972078442573547
7867,7867,8973,thermometer,galvaniser,θərˈmɑmətər,ɡalvanizəʀ,thermometer,galvanize,0.9090909090909092,0.3,0.1208333333333333,0.1458333333333333,1.6,0.1208333333333333,9,hard_negative,0,,-7.689682,0.4766184389591217,0.7621278166770935
7868,7868,10486,hieroglyphic,généalogique,ˌhaɪroʊˈglɪfɪk,ʒenealɔʒik,hieroglyphic,genealogy,0.8571428571428571,0.3636363636363636,0.1742424242424242,0.1969696969696969,1.8295454545454544,0.1837121212121212,12,hard_negative,0,,-7.320133,0.4475007653236389,0.7212350368499756
7869,7869,147,aoudad,baisemains,aoudad*,bɛzəmɛ̃,number,kiss hands,1.0,0.6666666666666666,0.2881944444444445,0.3333333333333333,4.979166666666667,0.2881944444444445,8,random,0,225.0,-11.259853,0.4022490084171295,0.5040492415428162
7870,7870,5570,pertinent,pertinence,ˈpərtɪnɪnt,pɛʀtinɑ̃s,pertinent,relevance,0.7,0.1111111111111111,0.1597222222222222,0.1805555555555555,1.4861111111111112,0.1689814814814814,2,hard_negative,0,,-3.1339931,0.7164177298545837,0.880380392074585
7871,7871,6,a la minute,alouette,ə lɑ ˈmɪnət,alwɛt,a minute,alouette,0.8181818181818182,0.5,0.3828125,0.4270833333333333,3.421875,0.421875,7,random,0,9.0,-4.113799,0.3398832678794861,0.5399805903434753
7872,7872,9199,bakeapple,perception,bakeapple*,pɛʀsɛpsjɔ̃,bakeapple,perception,0.9,0.3333333333333333,0.1342592592592592,0.1481481481481481,2.333333333333333,0.1342592592592592,9,hard_negative,0,,-9.762439,0.29320263862609863,0.6250066757202148
7873,7873,5114,jasmine,étamine,ˈʤæzmɪn,etamin,jasmine,stamen,0.7142857142857143,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5416666666666667,0.1944444444444444,3,hard_negative,0,,-7.773138,0.5610405802726746,0.5857675075531006
7874,7874,320,delusion,erreur,dɪˈluʒən,ɛʀʀœʀ,delusion,error,1.0,0.5714285714285714,0.3660714285714285,0.4107142857142857,3.5892857142857144,0.3928571428571428,7,synonym,0,,-6.559576,0.32505735754966736,0.7542566061019897
7875,7875,318,produce,produire,ˈproʊdus,pʀɔdɥiʀ,produce,produce,0.875,0.4285714285714285,0.1964285714285714,0.2321428571428571,3.1785714285714284,0.1964285714285714,2,synonym,0,,-0.34221599,0.7424880862236023,0.43603941798210144
7876,7876,3734,bric-à-brac,framboise,bric-à-brac*,fʀɑ̃bwaz,bric-a-brac,raspberry,0.8333333333333334,0.25,0.3009259259259259,0.3518518518518518,3.0,0.324074074074074,10,hard_negative,0,,-5.866737400000001,0.340591162443161,0.7063779234886169
7877,7877,1662,franc,fisc,fræŋk,fisk,franc,tax,0.6,0.4,0.2541666666666667,0.2916666666666666,2.825,0.2875,3,hard_negative,0,,-9.933416000000001,0.6711140275001526,0.6334265470504761
7878,7878,3082,tragedienne,térédine,tragedienne*,teʀedin,tragedienne,teredin,0.5833333333333334,0.5,0.3208333333333333,0.3708333333333333,3.3375,0.35,6,hard_negative,0,,-4.0589404,0.4811879098415375,0.7411715388298035
7879,7879,10593,mademoiselle,lapiniser,ˌmædəməˈzɛl,lapinizəʀ,miss ,lapiniser,0.9090909090909092,0.3333333333333333,0.1087962962962963,0.1203703703703703,1.2222222222222223,0.1087962962962963,8,hard_negative,0,,-5.403049,0.34671497344970703,0.7442226409912109
7880,7880,5738,pyrogravure,beurre manié,pyrogravure*,bœʀʀə mɑ̃je,pyrogravure,mania butter,0.9166666666666666,0.2,0.2083333333333333,0.2541666666666666,2.425,0.2229166666666666,11,hard_negative,0,,-4.669088400000001,0.2999233901500702,0.7254989743232727
7881,7881,3514,bac,bague,bac*,baɡ,bin,Ring,0.5,0.3333333333333333,0.0277777777777777,0.0277777777777777,0.25,0.0277777777777777,3,hard_negative,0,,-1.9986311999999997,0.5490682125091553,0.44701963663101196
7882,7882,133,amollishment,ramollissement,amollishment*,ʀamɔlisəmɑ̃,amollishment,softening,0.6153846153846154,0.4166666666666667,0.2795138888888889,0.3159722222222222,3.0104166666666665,0.2934027777777777,3,hard_negative,0,,-5.375455400000001,0.5164445042610168,0.7039517164230347
7883,7883,1996,garbure,garbure,garbure*,ɡaʀbyʀ,garbure,garbure,0.75,0.3333333333333333,0.2847222222222222,0.3611111111111111,3.125,0.2847222222222222,0,loan,1,,4.35161,1.0,1.0
7884,7884,3472,atmosphere,esprit fort,ˈætməsˌfɪr,ɛspʀit fɔʀ,atmosphere,strong spirit,0.9,0.2222222222222222,0.1759259259259259,0.199074074074074,1.9305555555555558,0.1898148148148148,10,hard_negative,0,,-5.105533599999999,0.49475011229515076,0.748317301273346
7885,7885,2562,mesoscaphe,mésoscaphe,mesoscaphe*,mezɔskaf,mesoscaphe,mesoscaphe,0.6363636363636364,0.3,0.1979166666666666,0.2208333333333333,1.6625,0.21875,1,loan,1,,4.826271,0.5766752362251282,0.9081084728240967
7886,7886,263,assiette,assiette,assiette*,asjɛt,plate,plate,0.6666666666666666,0.5,0.3567708333333333,0.3958333333333333,3.046875,0.390625,0,loan,1,,4.6352139999999995,1.0,1.0
7887,7887,8713,rentier,lambdoïde,rentier*,lɑ̃bdoid,rentier,lambdoïde,1.0,0.2857142857142857,0.11904761904761901,0.1488095238095237,1.875,0.11904761904761901,9,hard_negative,0,,-9.769789,0.25075459480285645,0.4233696162700653
7888,7888,10961,shallop,treillage,shallop*,tʀɛjlaʒ,shallop,trellis,0.875,0.1428571428571428,0.1160714285714285,0.125,1.6071428571428572,0.1160714285714285,7,hard_negative,0,,-7.7099056,0.3693884313106537,0.5312986969947815
7889,7889,381,barège,barège,barège*,baʀə̀ʒ,barege,barege,0.7142857142857143,0.2,0.0958333333333333,0.125,1.925,0.0958333333333333,0,loan,1,,2.8686469,1.0,1.0
7890,7890,4139,concourse,concorde,ˈkɑnˌkɔrs,kɔ̃kɔʀd,concourse,concorde,0.6666666666666666,0.1428571428571428,0.1934523809523809,0.2202380952380952,1.7678571428571428,0.2053571428571428,2,hard_negative,0,,-3.70324,0.3993760347366333,0.30731314420700073
7891,7891,334,barre chord,beau monde,ˈbɛri kɔrd,bəo mɔ̃d,bar chord,beautiful world,0.6,0.375,0.2708333333333333,0.3125,2.71875,0.3125,8,hard_negative,0,,-6.6194205,0.4159572720527649,0.6655904650688171
7892,7892,8033,joie de vivre,grande finale,ʒwɑ də vivre*,ɡʀɑ̃də final,joy of living,grand finale,0.6153846153846154,0.4,0.1208333333333333,0.15,2.3375,0.1208333333333333,9,hard_negative,0,,-4.747504,0.2767099142074585,0.5319867134094238
7893,7893,312,ballonnement,balletomane,ballonnement*,balətɔman,bloating,balletomane,0.6153846153846154,0.3333333333333333,0.2604166666666666,0.2812499999999999,2.25,0.2812499999999999,6,hard_negative,0,,-5.797897,0.5548917055130005,0.8141676187515259
7894,7894,7851,glacier,lactose,ˈgleɪʃər,laktɔz,glacier,lactose,0.875,0.3333333333333333,0.1041666666666666,0.125,2.3125,0.1041666666666666,5,hard_negative,0,,-7.094967,0.3785393536090851,0.6887470483779907
7895,7895,4933,genealogical,en plein air,genealogical*,ən pləin ɛʀ,genealogical,outside,0.7692307692307693,0.3,0.1916666666666666,0.2125,2.4375,0.2020833333333333,9,hard_negative,0,,-7.632636,0.32827335596084595,0.5474914908409119
7896,7896,8469,peristyle,cadastral,ˈpɛrəˌstaɪl,kadastʀal,peristyle,cadastral,0.7272727272727273,0.3333333333333333,0.099537037037037,0.1157407407407407,1.6527777777777777,0.099537037037037,7,hard_negative,0,,-4.483721,0.44668617844581604,0.7148027420043945
7897,7897,1695,envelope,enveloppe,ˈɛnvəˌloʊp,ɑ̃vəlɔp,envelope,envelope,0.6,0.25,0.2552083333333333,0.2812499999999999,2.09375,0.2786458333333333,1,loan,1,,4.5252833,0.8240382075309753,0.7788459062576294
7898,7898,2206,idiot savant,idiot savant,ˈɪˌdiət səˈvɑnt,idjɔt savɑ̃,stupid scholar,stupid scholar,0.6,0.2727272727272727,0.1969696969696969,0.2159090909090909,1.7613636363636365,0.2121212121212121,0,loan,1,,-7.0337725,1.0,0.9999996423721313
7899,7899,3891,cashier,comtal,kæˈʃɪr,kɔ̃tal,cashier,count,0.8333333333333334,0.0,0.1166666666666666,0.1333333333333333,1.35,0.1166666666666666,6,hard_negative,0,,-8.330331,0.46796998381614685,0.5746212601661682
7900,7900,3139,utricle,filé,utricle*,file,utricle,filet,0.625,0.5714285714285714,0.3988095238095238,0.4583333333333333,3.4285714285714284,0.4523809523809524,5,hard_negative,0,,-11.3137455,0.4893158972263336,0.7514957785606384
7901,7901,5472,ormolu,harmonium,ormolu*,aʀmɔ̃jœ̃,ormolu,harmonium,0.875,0.0,0.1354166666666666,0.1527777777777777,1.75,0.1354166666666666,5,hard_negative,0,,-4.386294400000001,0.5541478395462036,0.6068421006202698
7902,7902,8187,mayonnaise,mille-feuille,ˈmeɪəˌneɪz,mijə-fœjl,mayonnaise,yarrow,0.8,0.5,0.0833333333333333,0.0989583333333333,1.6875,0.0833333333333333,10,hard_negative,0,,-8.29951,0.4832598567008972,0.7253437638282776
7903,7903,5189,longeron,crinoline,longeron*,kʀinɔlin,longeron,crinoline,0.8888888888888888,0.125,0.2005208333333333,0.2291666666666666,1.921875,0.2135416666666666,8,hard_negative,0,,-5.8618073,0.5100533366203308,0.788511335849762
7904,7904,1336,effleurage,ablégate,effleurage*,ableɡat,effleurage,blegate,0.7272727272727273,0.4444444444444444,0.2777777777777778,0.3194444444444444,3.3055555555555562,0.3032407407407407,7,hard_negative,0,,-6.109537,0.5360227823257446,0.8662803173065186
7905,7905,1500,domanial,domanial,domanial*,dɔmɑ̃jal,domanial,domanial,0.5555555555555556,0.25,0.1432291666666666,0.1614583333333333,1.390625,0.1536458333333333,0,loan,1,,5.645269,1.0,1.0
7906,7906,4351,décollement,dolomite,décollement*,dɔlɔmit,peeling off,dolomite,0.6666666666666666,0.3,0.3484848484848484,0.3825757575757575,2.8181818181818183,0.3825757575757575,7,hard_negative,0,,-6.574794,0.3895939290523529,0.5993186831474304
7907,7907,7464,eau de toilette,robe décolletée,oʊ də toilette*,ʀɔbə dekɔləte,Cologne,low-cut dress,0.7333333333333333,0.3333333333333333,0.1371527777777778,0.1631944444444444,2.083333333333333,0.1371527777777778,9,hard_negative,0,,-8.454935,0.5239790678024292,0.6608542203903198
7908,7908,1694,gaffe,bouffe,gæf,buf,gaffe,food,0.6666666666666666,0.3333333333333333,0.3680555555555556,0.4027777777777777,3.25,0.4027777777777777,3,hard_negative,0,,-7.7755336999999995,0.5837109684944153,0.7763898968696594
7909,7909,1315,eau de vie,coup de grâce,oʊ də vaɪ,kup də ɡʀaz,brandy,coup de grace,0.5454545454545454,0.5555555555555556,0.2986111111111111,0.3379629629629629,3.763888888888889,0.3217592592592593,7,hard_negative,0,,-5.0242066,0.6340871453285217,0.7603517770767212
7910,7910,7541,enceinte,épilepsie,enceinte*,epilɛpsi,pregnant,epilepsy,0.8888888888888888,0.5,0.1380208333333333,0.15625,2.828125,0.1380208333333333,7,hard_negative,0,,-10.862110000000001,0.3017819821834564,0.5904940962791443
7911,7911,9878,caoutchouc,balustrade,caoutchouc*,balystʀad,rubber,balustrade,0.9090909090909092,0.5,0.2020833333333333,0.225,2.3,0.2125,8,hard_negative,0,,-12.801252,0.4340977966785431,0.5985671281814575
7912,7912,4824,flanconade,banalité,flanconade*,banalite,flank,banality,0.7272727272727273,0.3,0.2291666666666666,0.25,2.0625,0.2479166666666667,8,hard_negative,0,,-14.888964000000001,0.4135446846485138,0.5068843960762024
7913,7913,10406,fromage blanc,crème anglaise,fromage* blæŋk,kʀə̀mə ɑ̃ɡlɛz,cottage cheese,custard,0.9285714285714286,0.3636363636363636,0.196969696969697,0.2196969696969697,2.011363636363636,0.2064393939393939,10,hard_negative,0,,-7.1862273000000005,0.6325159668922424,0.7648397088050842
7914,7914,8178,massicot,pastillage,massicot*,pastijaʒ,massicot,pastillage,0.6666666666666666,0.25,0.078125,0.078125,1.5625,0.078125,7,hard_negative,0,,-8.714944000000001,0.5820479989051819,0.7214290499687195
7915,7915,5512,paquebot,bancassurance,paquebot*,bɑ̃kasyʀɑ̃s,ocean liner,bancassurance,1.0,0.2222222222222222,0.2060185185185185,0.2222222222222222,2.3055555555555562,0.2152777777777778,11,hard_negative,0,,-11.604967,0.4919663071632385,0.839034914970398
7916,7916,1106,confronté,confronté,confronté*é,kɔ̃fʀɔ̃te,confronted with,confronted with,0.8181818181818182,0.5,0.3104166666666667,0.3458333333333333,2.5625,0.3375,0,loan,1,,5.3024483,1.0,1.0
7917,7917,5133,jujube,engobe,ˈʤuˌʤub,ɑ̃ɡɔb,jujube,engobe,0.8571428571428571,0.25,0.3125,0.34375,2.8125,0.3385416666666667,4,hard_negative,0,,-6.220186,0.4669927656650543,0.6745356917381287
7918,7918,5688,pousse-café,valet de chambre,pousse-café*é,valət də ʃɑ̃bʀ,coffee maker,valet,1.0,0.2727272727272727,0.25,0.2954545454545454,2.9090909090909087,0.25,13,hard_negative,0,,-15.50109,0.4265674650669098,0.6611964702606201
7919,7919,6315,acquis,escouade,acquis*,ɛskwad,acquis,squad,1.0,0.3333333333333333,0.09375,0.1041666666666666,1.4166666666666667,0.09375,6,hard_negative,0,,-5.173087000000001,0.33791494369506836,0.6252380013465881
7920,7920,746,charivari,alizari,charivari*,alizaʀi,charivari,curling over,0.6,0.3333333333333333,0.2453703703703703,0.2916666666666667,2.125,0.2685185185185185,4,hard_negative,0,,-10.984053,0.36816656589508057,0.7113186120986938
7921,7921,2242,motard,aubade,motard*,obad,biker,aubade,0.5714285714285714,0.5,0.3125,0.3611111111111111,2.645833333333333,0.3576388888888888,5,hard_negative,0,,-11.25545,0.34761133790016174,0.5923256278038025
7922,7922,1851,feu de joie,feu de joie,feu* də ʒwɑ,fəy də ʒwa,bonfire,bonfire,0.3636363636363636,0.0,0.0234375,0.0260416666666666,0.25,0.0234375,0,loan,1,,4.2868805,1.0,0.9999991655349731
7923,7923,8645,quatorze,de haut en bas,quatorze*,də ot ən ba,fourteen,from top to bottom,0.9090909090909092,0.375,0.1145833333333333,0.1302083333333333,1.375,0.1145833333333333,12,hard_negative,0,,-12.838636,0.28739824891090393,0.5029096603393555
7924,7924,1756,girolle,filé,girolle*,file,girolle,filet,0.625,0.5,0.3645833333333333,0.4166666666666667,3.4166666666666665,0.4027777777777778,5,hard_negative,0,,-9.6194515,0.5135971903800964,0.7373663783073425
7925,7925,7108,consternation,phénakistiscope,ˌkɑnstərˈneɪʃən,fenakistiskɔp,consternation,phenakistiscope,0.9333333333333332,0.6153846153846154,0.1586538461538461,0.1826923076923076,2.8269230769230766,0.1586538461538461,13,hard_negative,0,,-15.218445000000001,0.33194392919540405,0.7670985460281372
7926,7926,1807,grenache,abénaqui,grenache*,abenaki,grenache,abénaqui,0.6666666666666666,0.5714285714285714,0.2351190476190476,0.2857142857142857,2.946428571428572,0.2351190476190476,6,hard_negative,0,,-12.03605,0.48161861300468445,0.5897286534309387
7927,7927,4787,femme incomprise,bichon (à poil) frisé,fɛm incomprise*,biʃɔn (a pwaj) fʀize,misunderstood woman,bichon (haired) frize,0.9,0.3333333333333333,0.2152777777777777,0.2388888888888888,2.333333333333333,0.2291666666666666,16,hard_negative,0,,-5.5688806,0.2828058898448944,0.7137092351913452
7928,7928,10896,repoussé,chateaubriand,repoussé*é,ʃatəobʀjɑ̃,pushed back,chateaubriand,1.0,0.6666666666666666,0.1412037037037037,0.1666666666666666,2.055555555555556,0.1412037037037037,12,hard_negative,0,,-12.879799,0.4168139100074768,0.4758754372596741
7929,7929,10032,conferencier,pulvériser,conferencier*,pylveʀizəʀ,conference,spray,0.8461538461538461,0.4166666666666667,0.2326388888888889,0.2638888888888889,2.302083333333333,0.25,9,hard_negative,0,,-7.9368505,0.41461795568466187,0.7980015873908997
7930,7930,1219,diatribe,abattage,ˈdaɪəˌtraɪb,abataʒ,diatribe,slaughter,0.7272727272727273,0.5555555555555556,0.3611111111111111,0.4074074074074074,3.7777777777777777,0.40046296296296297,5,hard_negative,0,,-10.477628999999999,0.4021417796611786,0.755167543888092
7931,7931,11114,épéeist,académiste,éépéeist*,akademist,swordist,academic,0.6666666666666666,0.5555555555555556,0.1527777777777778,0.1712962962962963,1.7777777777777777,0.1643518518518518,6,hard_negative,0,,-9.4199505,0.2870751619338989,0.6696292161941528
7932,7932,4855,fourbery,falbala,fourbery*,falbala,deceitful,falbala,0.7777777777777778,0.125,0.1848958333333333,0.21875,1.78125,0.1979166666666666,6,hard_negative,0,,-8.236728,0.4483547806739807,0.6473020911216736
7933,7933,2258,mouton enragé,bête noire,ˈmutɔn enragé*é,bə̂tə nwaʀ,rabid sheep,black beast,0.7333333333333333,0.4444444444444444,0.3068181818181819,0.3484848484848485,3.272727272727273,0.3390151515151515,10,hard_negative,0,,-5.500195,0.5706440210342407,0.6854934692382812
7934,7934,1662,engagé,engagé,engagé*é,ɑ̃ɡaʒe,engaged,engaged,0.875,0.6,0.1291666666666666,0.15,2.675,0.1291666666666666,0,loan,1,,3.3321638,1.0,1.0
7935,7935,3700,boule,belle,bul,bɛl,ball ,belle,0.3333333333333333,0.0,0.0694444444444444,0.0694444444444444,0.75,0.0694444444444444,2,hard_negative,0,,-4.8900623,0.6610979437828064,0.6106439232826233
7936,7936,2960,succulent,sourdeline,ˈsəkjəlɪnt,suʀdəlin,succulent,dull,0.6,0.3333333333333333,0.1759259259259259,0.1898148148148148,2.208333333333333,0.1851851851851851,6,hard_negative,0,,-8.350823,0.4158967435359955,0.845295786857605
7937,7937,445,benitier,bénitier,benitier*,benisjəʀ,benitier,stoup,0.5555555555555556,0.125,0.046875,0.0625,0.75,0.046875,1,loan,1,,-1.3581201999999999,0.5943194031715393,0.8984615206718445
7938,7938,8262,montage,moustache,mɑnˈtɑʒ,mustaʃ,montage,moustache,0.7142857142857143,0.1666666666666666,0.0763888888888888,0.0833333333333333,1.1666666666666667,0.0763888888888888,4,hard_negative,0,,-3.9715605000000003,0.4841785132884979,0.6700706481933594
7939,7939,6972,chloroform,plaisanterie,ˈklɔrəˌfɔrm,plɛsɑ̃təʀi,chloroform,joke,0.9090909090909092,0.4444444444444444,0.13657407407407401,0.1666666666666666,2.1388888888888893,0.13657407407407401,11,hard_negative,0,,-4.804474400000001,0.3374273478984833,0.6065901517868042
7940,7940,11016,tercine,pertinent,tercine*,pɛʀtinɑ̃,tercine,pertinent,0.75,0.2857142857142857,0.0863095238095238,0.1071428571428571,0.9464285714285714,0.0863095238095238,4,hard_negative,0,,-7.359333,0.42088255286216736,0.7996124625205994
7941,7941,2374,lieu-dit,lieu-dit,lieu-dit*,ljəy-di,locality,locality,0.5555555555555556,0.2857142857142857,0.1607142857142857,0.1785714285714285,1.5535714285714286,0.1726190476190476,0,loan,1,,3.1325893,1.0,1.0
7942,7942,205,apology,apologie,əˈpɑləˌʤi,apɔlɔʒi,apology,apology,0.6666666666666666,0.1428571428571428,0.1755952380952381,0.1904761904761904,1.5,0.1875,2,loan,1,,-6.266837000000001,0.8971046209335327,0.8498988747596741
7943,7943,1141,cordon bleu,cordon bleu,ˈkɔrdən blu,kɔʀdɔn blø,blue cord,blue cord,0.3636363636363636,0.0,0.037037037037037,0.0462962962962963,0.4305555555555556,0.037037037037037,0,loan,1,,4.075614,1.0,1.0
7944,7944,2020,legionnaire,millionnaire,ˈliʤəˌnɛr,mijjɔnɛʀ,legionnaire,millionaire,0.6666666666666666,0.375,0.2786458333333333,0.3177083333333333,2.5,0.3046875,4,hard_negative,0,,-6.8917836999999995,0.5510201454162598,0.8348790407180786
7945,7945,6607,billeté,filiation,billeté*é,filjasjɔ̃,ticketed,filiation,0.7777777777777778,0.25,0.0885416666666666,0.0989583333333333,1.453125,0.0885416666666666,6,hard_negative,0,,-8.397696,0.5607514381408691,0.6935602426528931
7946,7946,656,burin,burin,burin*,byʀɛ̃,burin,burin,0.8333333333333334,0.2,0.25,0.2833333333333333,2.175,0.2666666666666666,0,loan,1,,4.843675599999999,1.0,1.0
7947,7947,284,banlieue,bourgeois,banlieue*,buʀʒəwa,suburb,bourgeois,0.8888888888888888,0.375,0.2161458333333333,0.2395833333333333,2.5,0.2291666666666666,7,random,0,441.0,-6.859340700000001,0.5863728523254395,0.5102764368057251
7948,7948,7555,engagé,ananas,engagé*é,anana,engaged,pineapple,0.75,0.4,0.0708333333333333,0.0833333333333333,1.5,0.0708333333333333,5,hard_negative,0,,-7.926418300000001,0.4392939507961273,0.25171536207199097
7949,7949,7867,gorgeret,anisette,gorgeret*,anizɛt,gorgeret,anisette,0.8888888888888888,0.3333333333333333,0.0833333333333333,0.1111111111111111,1.2916666666666667,0.0833333333333333,7,hard_negative,0,,-7.825347,0.4230681359767914,0.7174874544143677
7950,7950,1783,exergue,exergue,exergue*,əɡzɛʀɡ,epigraph,epigraph,1.0,0.5,0.2048611111111111,0.2569444444444444,4.479166666666667,0.2048611111111111,0,loan,1,,4.375341000000001,1.0,1.0
7951,7951,1721,escamoterie,escamoterie,escamoterie*,ɛskamɔtəʀi,evasion,evasion,0.5833333333333334,0.1818181818181818,0.11553030303030301,0.1325757575757575,0.9886363636363636,0.125,0,loan,1,,5.5367055,1.0,0.9999992251396179
7952,7952,647,cartilage,cannelure,ˈkɑrtəlɪʤ,kɑnəlyʀ,cartilage,groove,0.5555555555555556,0.4285714285714285,0.1964285714285714,0.24404761904761899,2.607142857142857,0.1964285714285714,5,hard_negative,0,,-10.707162,0.5692635774612427,0.7773743271827698
7953,7953,9114,voilà,beau + lieu,voilà*à,bəo + ljø,here,beautiful + place,0.8888888888888888,0.3333333333333333,0.0868055555555555,0.0972222222222222,1.2916666666666667,0.0868055555555555,10,hard_negative,0,,-10.002483,0.34937572479248047,0.5333032608032227
7954,7954,2984,plafond,plafond,plafond*,plafɔ̃,ceiling,ceiling,0.5,0.2857142857142857,0.2738095238095238,0.2976190476190475,2.1785714285714284,0.2976190476190475,0,loan,1,,3.0217097,1.0,1.0
7955,7955,123,alimentation,alimentation,alimentation*,alimɑ̃tasjɔ̃,food,food,0.5384615384615384,0.25,0.1822916666666666,0.2013888888888889,1.6979166666666667,0.1961805555555555,0,loan,1,,5.299614,1.0,1.0
7956,7956,114,gloomy,sombre,ˈglumi,sɔ̃bʀ,gloomy,sombre,1.0,0.75,0.1510416666666666,0.1666666666666666,3.15625,0.1510416666666666,6,synonym,0,,-5.068437599999999,0.39937859773635864,0.3496890664100647
7957,7957,2157,mauvette,magnéton,mauvette*,maɲetɔ̃,wimp,magneton,0.5555555555555556,0.375,0.28125,0.3072916666666667,2.671875,0.3046874999999999,5,hard_negative,0,,-4.827397,0.4775194227695465,0.6637117266654968
7958,7958,8943,tant pis,cinéphile,tænt pis*,sinefil,too bad,cinephile,0.7777777777777778,0.2857142857142857,0.0892857142857142,0.1011904761904761,2.017857142857143,0.0892857142857142,7,hard_negative,0,,-10.999633,0.367214173078537,0.6738966703414917
7959,7959,5498,paletot,parachute,paletot*,paʀaʃyt,pallets,parachute,0.625,0.0,0.0714285714285714,0.0773809523809524,0.875,0.0714285714285714,6,hard_negative,0,,-4.5863629999999995,0.6019399166107178,0.7280569076538086
7960,7960,311,aviation,aviation,ˌeɪviˈeɪʃən,avjasjɔ̃,aviation,aviation,0.9090909090909092,0.5555555555555556,0.2800925925925926,0.3194444444444445,3.2222222222222223,0.3032407407407407,0,loan,1,,5.7575383,1.0,1.0
7961,7961,4116,competence,cabotage,ˈkɑmpətɪns,kabɔtaʒ,competence,cabotage,0.8,0.2222222222222222,0.2453703703703703,0.2685185185185185,2.0277777777777777,0.2662037037037037,7,hard_negative,0,,-7.159798599999999,0.47520431876182556,0.8052144050598145
7962,7962,210,areic,passéiste,areic*,paseist,areic,backward-looking,0.5714285714285714,0.5714285714285714,0.3035714285714285,0.3452380952380952,2.7678571428571432,0.3303571428571429,7,hard_negative,0,,-16.738892,0.49997448921203613,0.6927199363708496
7963,7963,2304,nitrate,adaptée,ˈnaɪˌtreɪt,adapte,nitrate,adapted,0.7,0.625,0.359375,0.4114583333333333,4.453125,0.3828125,6,hard_negative,0,,-15.591516500000001,0.22995422780513763,0.5431747436523438
7964,7964,3571,terrain,terrain,təreɪn,tɛʀʀɛ̃,terrain,terrain,0.8333333333333334,0.3333333333333333,0.2326388888888888,0.2708333333333333,2.625,0.2465277777777777,0,loan,1,,4.2975664,1.0,1.0
7965,7965,9970,cholesterine,crédibilité,cholesterine*,kʀedibilite,cholesterine,credibility,0.8461538461538461,0.4166666666666667,0.1458333333333333,0.1631944444444444,1.65625,0.1527777777777778,10,hard_negative,0,,-12.815338,0.4041188061237335,0.2975868880748749
7966,7966,3811,cajole,bayard,kəˈʤoʊl,baiaʀ,cajole,bayard,1.0,0.2,0.175,0.1833333333333333,1.925,0.175,5,hard_negative,0,,-11.501057000000001,0.5162250399589539,0.5325198173522949
7967,7967,7170,coup d'œil,caséine,ku d'œil*,kazein,a look,casein,0.7777777777777778,0.1666666666666666,0.0763888888888888,0.0763888888888888,1.0416666666666667,0.0763888888888888,9,hard_negative,0,,-7.692164999999999,0.4746694266796112,0.5740466117858887
7968,7968,965,awkward,disgracieux,ˈɔkwərd,disɡʀasjœ,awkward,unsightly,1.0,0.4444444444444444,0.4097222222222222,0.4537037037037038,4.291666666666667,0.4398148148148148,10,synonym,0,,-10.422935,0.46860602498054504,0.665343701839447
7969,7969,4934,genocidaire,cinétisation,genocidaire*,sinetizasjɔ̃,genocide,kineticization,0.75,0.2727272727272727,0.1761363636363636,0.2007575757575757,2.272727272727273,0.1837121212121212,8,hard_negative,0,,-14.364873999999999,0.43672487139701843,0.6951899528503418
7970,7970,4763,farandole,boulangerie,farandole*,bulɑ̃ʒəʀi,farandole,bakery,1.0,0.1111111111111111,0.2129629629629629,0.2407407407407407,2.1388888888888893,0.2222222222222222,8,hard_negative,0,,-10.119775,0.475519597530365,0.8016026020050049
7971,7971,2770,riante,adaptée,riante*,adapte,spacious,adapted,0.5714285714285714,0.5,0.1354166666666666,0.1736111111111111,3.0625,0.1354166666666666,4,hard_negative,0,,-12.649214,0.30874893069267273,0.6714056730270386
