,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label
307,হক্কল,বিলাই,ɦɔkkɔlɔ,bilai,Haqkal,distribute,1.0,0.5714285714285714,0.4047619047619047,0.4345238095238095,4.232142857142857,0.431547619047619,5,Bengali,Bengali,random
308,হগল,দুগ্ধ,ɦɔɡɔlɔ,dugdʰɔ,Huggle,Milk,0.8333333333333334,0.6666666666666666,0.3784722222222222,0.4166666666666666,3.6041666666666665,0.4131944444444444,4,Bengali,Bengali,random
309,সন্ধ্যা,ঢোল,ʃɔn̪d̪ʱæ,dʰʊl,Evening,Drums,0.875,0.6,0.4458333333333333,0.4833333333333333,3.9,0.4833333333333333,7,Bengali,Bengali,random
310,সাঁঝ,কচু,ʃãd͡ʑʱɔ,kɔsu,Evening,Kachu,1.0,0.75,0.1927083333333333,0.1979166666666666,2.28125,0.1927083333333333,4,Bengali,Bengali,random
311,সময়,বুদ্ধি,ʃɔme̯ɔ,buddʰi,Time,Wisdom,1.0,0.6,0.1958333333333333,0.2166666666666667,3.15,0.1958333333333333,6,Bengali,Bengali,random
312,সমান,তিতা,ʃɔman̪,tita,Equal,bitter,0.8333333333333334,0.4,0.2875,0.3083333333333333,2.925,0.3041666666666666,4,Bengali,Bengali,random
313,সমানে,কোটি,ʃɔman̪e,kʊti,Equally,Crores,1.0,0.6666666666666666,0.3715277777777777,0.4097222222222221,3.520833333333333,0.40625,5,Bengali,Bengali,random
314,হমান,মঙহ,ɦɔman̪,mɔŋɔɦɔ,Haman,Meat,0.8333333333333334,0.6666666666666666,0.2638888888888889,0.2847222222222222,2.6875,0.28125,3,Bengali,Bengali,random
315,সর্প,নাও,ʃɔrpɔ,naʊ,The snake,Take it,1.0,0.6,0.4375,0.4916666666666666,4.25,0.4916666666666666,4,Bengali,Bengali,random
316,সাপ,কবি,ʃap,kɔbi,Snake,Poet,1.0,0.5,0.3229166666666667,0.3541666666666667,2.96875,0.3489583333333333,3,Bengali,Bengali,random
317,সহা,ৰাং,ʃɔɦa,ɹaŋ,Saha,Rang,1.0,0.75,0.390625,0.4166666666666666,4.5,0.4166666666666666,3,Bengali,Bengali,random
318,সাঁকো,চাঁদ,ʃãko,sãdɔ,Sanko,The moon,0.75,0.3333333333333333,0.0885416666666666,0.09375,0.84375,0.0885416666666666,3,Bengali,Bengali,random
319,সাঁচা,কুকুৰ,ʃãt͡ɕa,kukuɹ,True,dog,1.0,0.6,0.3416666666666667,0.3666666666666667,3.4,0.3583333333333333,5,Bengali,Bengali,random
320,সাঁচা,সন্ধিয়া,ʃãt͡ɕa,xɔndʰija,True,evening,0.875,0.7142857142857143,0.4672619047619047,0.511904761904762,3.982142857142857,0.5059523809523809,6,Bengali,Bengali,random
321,সাগর,দীঘল,ʃaɡɔrɔ,digʱɔlɔ,The sea,long,0.7142857142857143,0.1666666666666666,0.2118055555555555,0.2430555555555555,1.9583333333333333,0.2291666666666666,4,Bengali,Bengali,random
322,হাওর,ৰাষ্ট্ৰ,ɦaor,ɹaxtɹɔ,Haor,The State,0.8333333333333334,0.5,0.4236111111111111,0.4791666666666667,4.854166666666667,0.4548611111111111,6,Bengali,Bengali,random
323,সাত,মিঠা,ʃat̪,mitʰa,Seven,sweet,0.8,0.5,0.34375,0.375,3.53125,0.3697916666666666,4,Bengali,Bengali,random
324,সিংহ,চাঁদ,ʃiŋɦɔ,sãdɔ,The lion,The moon,0.8,0.6,0.2583333333333333,0.2833333333333333,2.725,0.2791666666666667,4,Bengali,Bengali,random
325,সোমবার,নাই,ʃombar,nai,Monday,"No, it's not",0.8333333333333334,0.6666666666666666,0.513888888888889,0.576388888888889,4.791666666666667,0.5625,5,Bengali,Bengali,random
326,স্বাধীনতা,শিকা,ʃad̪ʱin̪t̪a,xika,Freedom,learn,0.8181818181818182,0.7142857142857143,0.4375,0.4821428571428572,3.642857142857143,0.4761904761904761,8,Bengali,Bengali,random
327,হাচা,শ্রী,ɦat͡ɕa,xɹi,Hacha,Mr.,1.0,0.75,0.3697916666666666,0.4062499999999999,4.125,0.3906249999999999,4,Bengali,Bengali,random
328,হাট,পুথি,ɦaʈɔ,putʰi,Hat,The book,1.0,0.25,0.1666666666666666,0.1666666666666666,2.3125,0.1666666666666666,4,Bengali,Bengali,random
329,হাট,বাঘ,ɦaʈɔ,bagʱ,Hat,Tiger,0.75,0.75,0.4947916666666666,0.5416666666666667,4.53125,0.5416666666666667,2,Bengali,Bengali,random
330,হাত,টাকা,ɦat̪,taka,Hand,Money,0.75,0.75,0.328125,0.3645833333333333,3.4375,0.3541666666666666,3,Bengali,Bengali,random
331,হামি,গিলা,ɦami,gila,Hami,Swallow,1.0,0.5,0.3229166666666667,0.3541666666666666,3.09375,0.3489583333333333,4,Bengali,Bengali,random
332,হাল,জন্তু,ɦalɔ,zɔntu,Hello,Animals,1.0,0.6,0.2958333333333333,0.3166666666666666,3.075,0.3125,5,Bengali,Bengali,random
333,হিংসা,মূলা,ɦiŋʃa,mula,Violence,Radish,0.8,0.6,0.2791666666666667,0.2999999999999999,2.95,0.2999999999999999,4,Bengali,Bengali,random
334,হিম,দীঘা,ɦim,digʱa,Him,Digha,0.8,0.6666666666666666,0.1597222222222222,0.1805555555555555,3.6666666666666665,0.1597222222222222,4,Bengali,Bengali,random
335,হিয়া,দুখ,ɦie̯a,dukʰ,Heart,pain,1.0,0.75,0.3854166666666666,0.4270833333333333,4.9375,0.4114583333333333,5,Bengali,Bengali,random
336,হৃদয়,টাকা,ɦɽid̪e̯ɔ,taka,Heart,Money,1.0,0.6666666666666666,0.3923611111111111,0.4444444444444444,4.0,0.4375,5,Bengali,Bengali,random
