loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,loan_unicode,original_unicode
पंजा,پنجه,pəɲd͡ʒaː,pnd͡ʒh,Claw,Claw,0.5,0.4,0.2583333333333333,0.2916666666666667,2.9,0.2791666666666667,4,loan,Devanagari,Arabic
पनाह,پناه,pənaːɦ,pnɒh,Refuge,Shelter,0.6666666666666666,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,4,loan,Devanagari,Arabic
पनाहगाह,پناهگاه,pənaːɦɡaːɦ,pnɒhɡɒh,safe haven,Shelter,0.7,0.125,0.1536458333333333,0.1666666666666666,1.34375,0.1666666666666666,7,loan,Devanagari,Arabic
पनीर,پنیر,pəniːr,pnjr,A kind of cheese,Cheese,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,4,loan,Devanagari,Arabic
पयाम,پیام,pəjaːm,pjɒm,payam,Message,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,Devanagari,Arabic
पर,پر,pər,pr,Feather,On,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,Devanagari,Arabic
परंदा,پرنده,pərəndaː,prndh,paranda,Bird,0.5,0.4285714285714285,0.2916666666666667,0.3273809523809524,2.875,0.3214285714285714,5,loan,Devanagari,Arabic
परगना,پرگنه,pərɡənaː,prɡnh,pargana,پرگنه,0.5,0.4285714285714285,0.2916666666666667,0.3273809523809524,2.875,0.3214285714285714,5,loan,Devanagari,Arabic
परचम,پرچم,pərt͡ʃəm,prt͡ʃm,Parcham,Flag,0.25,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,Devanagari,Arabic
परवरदिगार,پروردگار,pərvərdiɡaːr,prvrdɡɒr,overlord,Lord,0.4166666666666667,0.2727272727272727,0.2556818181818182,0.2840909090909091,2.113636363636364,0.2840909090909091,9,loan,Devanagari,Arabic
परवरिश,پرورش,pərvəriʃ,prvrʃ,upbringing,Breeding,0.375,0.375,0.3359375,0.375,2.71875,0.375,6,loan,Devanagari,Arabic
परवाज़,پرواز,pərvaːz,prvɒz,Parvaaz,Flight,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,Devanagari,Arabic
परवानगी,پروانگی,pərvaːnɡiː,prvɒŋj,Permission,پروانگی,0.7,0.375,0.2682291666666667,0.296875,2.625,0.2916666666666667,7,loan,Devanagari,Arabic
परवाना,پروانه,pərvaːnaː,prvɒnh,License,the butterfly,0.5555555555555556,0.2857142857142857,0.181547619047619,0.2023809523809523,2.0535714285714284,0.1964285714285714,6,loan,Devanagari,Arabic
परवाह,پرواه,pərvaːɦ,prvɒh,care,Care,0.5714285714285714,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5,0.1944444444444444,5,loan,Devanagari,Arabic
परिंदा,پرنده,pərindaː,prndh,parinda,Bird,0.5,0.4285714285714285,0.2916666666666667,0.3273809523809524,2.875,0.3214285714285714,6,loan,Devanagari,Arabic
परी,پری,pəriː,prj,Angel,Fairy,0.6,0.5,0.2552083333333333,0.2916666666666667,2.53125,0.28125,3,loan,Devanagari,Arabic
परेशान,پریشان,pəreʃaːn,prjʃɒn,Worried,پریشان,0.5,0.2857142857142857,0.1636904761904762,0.1845238095238095,1.6607142857142858,0.1785714285714285,6,loan,Devanagari,Arabic
पर्दा,پرده,pərdaː,prdh,Curtain,Curtain,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,Devanagari,Arabic
पलक,پلک,pələk,plk,Eyelid,Eyelid,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,3,loan,Devanagari,Arabic
पलीता,پلیته,pəliːtaː,pljth,explode,Plate,0.625,0.5,0.2118055555555555,0.2430555555555555,2.625,0.2291666666666666,5,loan,Devanagari,Arabic
पश्मीना,پشمینه,pəʃmiːnaː,pʃmjnh,pashmina,پشمینه,0.5555555555555556,0.4285714285714285,0.181547619047619,0.2083333333333333,2.25,0.1964285714285714,7,loan,Devanagari,Arabic
पसंदीदा,پسندیده,pəsəndiːdaː,psndjdh,Favorite,Liked,0.5454545454545454,0.4444444444444444,0.2407407407407407,0.2731481481481481,2.555555555555556,0.2638888888888889,7,loan,Devanagari,Arabic
पहरा,پهره,pəɦraː,phrh,guard,پهره,0.6666666666666666,0.4,0.2375,0.2666666666666667,2.625,0.2583333333333333,4,loan,Devanagari,Arabic
पहरेदार,پهره دار,pəɦredaːr,phrh dɒr,watchman,پهرهدار,0.6666666666666666,0.25,0.1536458333333333,0.171875,1.703125,0.1666666666666666,8,loan,Devanagari,Arabic
पहल,پهلو,pəɦəl,phlv,Initiative,پهلو,0.8,0.6,0.2833333333333333,0.325,3.45,0.3041666666666666,4,loan,Devanagari,Arabic
पहलू,پهلو,pəɦluː,phlv,aspect,پهلو,0.6666666666666666,0.4,0.2583333333333333,0.2916666666666667,3.2,0.2791666666666667,4,loan,Devanagari,Arabic
पाजामा,پايجامه / پاجامه,paːd͡ʒaːmaː,pɒjd͡ʒɒmh / pɒd͡ʒɒmh,pajamas,Pajamas,0.8,0.5384615384615384,0.5128205128205128,0.5673076923076923,4.25,0.5673076923076923,16,loan,Devanagari,Arabic
पापा,پاپا,paːpaː,pɒpɒ,Father,Papa,0.6666666666666666,0.0,0.0625,0.0625,0.75,0.0625,4,loan,Devanagari,Arabic
पाबंद,پابند,paːbəndə,pɒbnd,punctual,ankle jewlery,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,5,loan,Devanagari,Arabic
पायदान,پایدان,paːjdaːn,pɒjdɒn,Footboard,Feet,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,6,loan,Devanagari,Arabic
पारचा,پارچه,paːrt͡ʃaː,pɒrt͡ʃh,paracha,Cloth,0.4444444444444444,0.2,0.075,0.0833333333333333,1.425,0.075,5,loan,Devanagari,Arabic
पाश,پاشیدن,paːʃ,pɒʃjdn,loop,Sprinkle,0.8333333333333334,0.5,0.4756944444444444,0.5208333333333334,3.875,0.5208333333333334,6,loan,Devanagari,Arabic
पाशा,پاشا,paːʃaː,pɒʃɒ,Pasha,Pasha,0.6666666666666666,0.0,0.0625,0.0625,0.75,0.0625,4,loan,Devanagari,Arabic
पिदर,پدر,pidər,pdr,Pidar,Father,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,Devanagari,Arabic
पीरू,پیل مرغ,piːruː,pjl mrɣ,Piru,Chicken pole,0.8571428571428571,0.6666666666666666,0.3715277777777777,0.4166666666666667,4.208333333333333,0.4027777777777777,7,loan,Devanagari,Arabic
पुख़्ता,پخته,puxtaː,pxth,solid,Baked,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,7,loan,Devanagari,Arabic
पुदीना,پودنه,pudiːnaː,pvdnh,Mint,پودنه,0.625,0.5,0.2430555555555555,0.2777777777777778,3.4791666666666665,0.2604166666666667,6,loan,Devanagari,Arabic
पुरज़ा,پرزه,purzaː,przh,parts,پرزه,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,6,loan,Devanagari,Arabic
पुल,پل,pul,pl,Bridge,Bridge,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,Devanagari,Arabic
पेच,پیچ,pet͡ʃ,pjt͡ʃ,Screw,screw,0.2,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.9583333333333334,0.0416666666666666,3,loan,Devanagari,Arabic
पेचकस,پیچ کش,pet͡ʃkəs,pjt͡ʃ kʃ,screwdriver,Screwdriver,0.5,0.3333333333333333,0.1840277777777778,0.2083333333333333,1.8125,0.2013888888888888,6,loan,Devanagari,Arabic
पेचीदा,پیچیده,pet͡ʃiːdaː,pjt͡ʃjdh,Complicated,Complicated,0.5,0.5,0.0833333333333333,0.1041666666666666,1.8958333333333333,0.0833333333333333,6,loan,Devanagari,Arabic
पेश,پیش,peʃ,pjʃ,Present,Up front,0.3333333333333333,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.9583333333333334,0.0416666666666666,3,loan,Devanagari,Arabic
पेशगी,پیشگی,peʃɡiː,pjʃɡj,advance,In advance,0.5,0.4,0.05,0.0666666666666666,1.15,0.05,5,loan,Devanagari,Arabic
पेशा,پیشه,peʃaː,pjʃh,profession,Profession,0.6,0.5,0.09375,0.1145833333333333,2.125,0.09375,4,loan,Devanagari,Arabic
पैकार,پای‌کار,pæːkaːr,pɒj‌kɒr,packer,Paykar,0.7142857142857143,0.1666666666666666,0.1909722222222222,0.2083333333333333,1.7083333333333333,0.2083333333333333,7,loan,Devanagari,Arabic
पैग़ाम,پیغام,pæːɣaːm,pjɣɒm,message,Message,0.5714285714285714,0.2,0.0666666666666666,0.075,1.075,0.0666666666666666,6,loan,Devanagari,Arabic
पैदाइश,پیدایش,pæːdaːiʃ,pjdɒjʃ,birth,Genesis,0.625,0.3333333333333333,0.0694444444444444,0.0833333333333333,1.2916666666666667,0.0694444444444444,6,loan,Devanagari,Arabic
पैदाइशी,पैदाइश,pæːdaːiʃiː,पैदाइश,born,birth,1.0,1.0,0.9017857142857144,1.0,7.25,1.0,1,loan,Devanagari,Arabic
पैदावार,پیداوار,pæːdaːvaːr,pjdɒvɒr,yield,Production,0.6,0.1428571428571428,0.0654761904761904,0.0714285714285714,0.9821428571428572,0.0654761904761904,7,loan,Devanagari,Arabic
पैमाना,پیمانه,pæːmaːnaː,pjmɒnh,the measure,پیمانه,0.6666666666666666,0.3333333333333333,0.0972222222222222,0.1111111111111111,1.8333333333333333,0.0972222222222222,6,loan,Devanagari,Arabic
प्याज़,پیاز,pjaːz,pjɒz,onions,an onion,0.4,0.0,0.03125,0.03125,0.375,0.03125,6,loan,Devanagari,Arabic
प्यादा,پیاده,pjaːdaː,pjɒdh,pawn,on foot,0.5714285714285714,0.2,0.075,0.0833333333333333,1.425,0.075,6,loan,Devanagari,Arabic
फ़क़त,فقط,fəqət,fɣt,right,Only,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,5,loan,Devanagari,Arabic
फ़तह,فتح,fətəɦ,fth,Victory,to open,0.6,0.4,0.3666666666666667,0.4083333333333333,2.95,0.4083333333333333,4,loan,Devanagari,Arabic
फ़रमान,فرمان,fərmaːn,frmɒn,decree,Command,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,Devanagari,Arabic
फ़रात,فرات,fəraːt,frɒt,Euphrates,fortnite,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,Devanagari,Arabic
फ़रार,فرار,fəraːr,frɒr,absconding,Escape,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,Devanagari,Arabic
फ़रिश्ता,فرشته,fəriʃtaː,frʃth,angel,Angel,0.5,0.4285714285714285,0.2916666666666667,0.3273809523809524,2.875,0.3214285714285714,8,loan,Devanagari,Arabic
फ़रेब,فریب,fəreb,frjb,deception,Deception,0.4,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,5,loan,Devanagari,Arabic
फ़रोश,فروش,fəroʃ,frvʃ,Farosh,Sale,0.4,0.4,0.2416666666666667,0.275,3.05,0.2625,5,loan,Devanagari,Arabic
फ़र्क़,فَرق,fərqə,færɣ,Difference,Divide,0.6,0.2,0.2291666666666666,0.25,2.05,0.25,6,loan,Devanagari,Arabic
फ़र्ज़,فرض,fərzə,frz,duty,duty,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,6,loan,Devanagari,Arabic
फ़र्ज़ंद,فرزند,fərzəndə,frznd,Farzand,Child,0.375,0.375,0.3359375,0.375,2.71875,0.375,8,loan,Devanagari,Arabic
फ़र्ज़ी,فرضی,fərziː,frzj,fake,Hypothetical,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,7,loan,Devanagari,Arabic
फ़र्श,فرش,fərʃə,frʃ,paving,Carpet,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,5,loan,Devanagari,Arabic
फ़लक,فلک,fələk,flk,panel,فلک,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,Devanagari,Arabic
फ़व्वारा,فواره,fəvvaːraː,fvɒrh,fountain,fountain,0.6666666666666666,0.4285714285714285,0.3125,0.3452380952380952,3.0892857142857144,0.3392857142857143,8,loan,Devanagari,Arabic
फ़साना,فسانه,fəsaːnaː,fsɒnh,harass,فسانه,0.625,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,6,loan,Devanagari,Arabic
फ़ाख़्ता,فاخته,faːxtaː,fɒxth,lath,Cuckoo,0.5714285714285714,0.2,0.075,0.0833333333333333,1.425,0.075,8,loan,Devanagari,Arabic
फ़ानी,فانی,faːniː,fɒnj,Fani,فانی,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,5,loan,Devanagari,Arabic
फ़ायदा,فائده,faːjdaː,fɒjʔdh,advantage,benefits,0.7142857142857143,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,6,loan,Devanagari,Arabic
फ़ारसी,فارسی,faːrsiː,fɒrsj,Persian,Persian,0.5714285714285714,0.2,0.05,0.0583333333333333,0.875,0.05,6,loan,Devanagari,Arabic
फ़ारिग़,فارغ,faːriɣ,fɒrɣ,farg,Graduate,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,7,loan,Devanagari,Arabic
फ़ाश,فاش,faːʃ,fɒʃ,fish,فاش,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,Devanagari,Arabic
फ़ास,فاس,faːs,fɒs,cost,Axe,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,Devanagari,Arabic
फ़िक्र,فکر,fikrə,fkr,concern,Thought,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,6,loan,Devanagari,Arabic
फ़ितरत,فطرت,fitrət,ftrt,nature,فطرت,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,6,loan,Devanagari,Arabic
फ़िरंगी,فرنگی,firəŋɡiː,frŋj,firangi,فرنگی,0.625,0.5714285714285714,0.4017857142857143,0.4523809523809524,3.517857142857143,0.4464285714285714,7,loan,Devanagari,Arabic
फ़ीसद,فی صد,fiːsəd,fj sd,Percentage,In one hundred,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,5,loan,Devanagari,Arabic
फ़ुर्सत,فرصت,fursət,frst,leisure,the opportunity,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,7,loan,Devanagari,Arabic
फ़ेहरिस्त,فهرست,feɦristə,fhrst,list,Contents,0.5,0.375,0.3411458333333333,0.3802083333333333,2.75,0.3802083333333333,9,loan,Devanagari,Arabic
फ़ैसला,فیصله,fæːslaː,fjslh,decision,End,0.5714285714285714,0.4,0.0916666666666666,0.1083333333333333,1.9,0.0916666666666666,6,loan,Devanagari,Arabic
फ़ौज,فوج,fɔːd͡ʒ,fvd͡ʒ,army,Army,0.3333333333333333,0.3333333333333333,0.1180555555555555,0.1388888888888889,2.833333333333333,0.1180555555555555,4,loan,Devanagari,Arabic
फ़ौरन,فوراً,fɔːrən,fvrɒً,immediately,immediately,0.6666666666666666,0.4,0.2791666666666667,0.3083333333333333,3.4,0.2958333333333333,5,loan,Devanagari,Arabic
फ़ौलाद,فولاد,fɔːlaːd,fvlɒd,steel,Steel,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,6,loan,Devanagari,Arabic
ब-,با,bə-,bɒ,B-,With,0.6666666666666666,0.0,0.0625,0.0625,0.625,0.0625,2,loan,Devanagari,Arabic
बंद,بند,bəndə,bnd,Close,Paragraph,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,3,loan,Devanagari,Arabic
बंदगी,بندگی,bəndɡiː,bndɡj,bandhgi,Slavery,0.4285714285714285,0.3333333333333333,0.1701388888888889,0.1944444444444444,1.6875,0.1875,5,loan,Devanagari,Arabic
बंदर,بندر,bəndər,bndr,Monkey,Port,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,Devanagari,Arabic
बंदरगाह,بندرگاه,bəndrəɡaːɦ,bndrɡɒh,Port,Harbor,0.5,0.2222222222222222,0.2175925925925926,0.2407407407407407,1.805555555555556,0.2407407407407407,7,loan,Devanagari,Arabic
बंदा,بنده,bəndaː,bndh,man,Slave,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,4,loan,Devanagari,Arabic
बंदी,بندی,bəndiː,bndj,Captive,Classification,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,4,loan,Devanagari,Arabic
बंदोबस्त,بند و بست,bəndobstə,bnd v bst,Settlement,Fastening,0.5555555555555556,0.3333333333333333,0.2337962962962963,0.2638888888888889,2.5,0.2569444444444444,9,loan,Devanagari,Arabic
बक्कम,بکم,bəkkəm,bkm,Bakkum,بکم,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,5,loan,Devanagari,Arabic
बख़ील,بخیل,bəxiːl,bxjl,Bakheel,Stingy,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,5,loan,Devanagari,Arabic
बख़्त,بخت,bəxtə,bxt,Bakht,Luck,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,5,loan,Devanagari,Arabic
बख़्शिश,بخشش,bəxʃiʃ,bxʃʃ,Bakshish,Forgiveness,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,7,loan,Devanagari,Arabic
बग़दाद,بغداد,bəɣdaːd,bɣdɒd,Baghdad,Baghdad,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,Devanagari,Arabic
बग़ल,زیر بغل,bəɣəl,zjr bɣl,sideways,Armpit,0.8571428571428571,0.8333333333333334,0.2604166666666667,0.3055555555555555,3.7708333333333335,0.2881944444444444,7,loan,Devanagari,Arabic
बग़ावत,بغاوت,bəɣaːvət,bɣɒvt,rebellion,Rebellion,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,6,loan,Devanagari,Arabic
बजाय,بجای,bəd͡ʒaːj,bd͡ʒɒj,Instead,instead of,0.375,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,Devanagari,Arabic
बदतर,بدتر,bədtər,bdtr,Worse,Worse,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,Devanagari,Arabic
बदतरीन,بدترین,bədtəriːn,bdtrjn,worst,the worst,0.4444444444444444,0.375,0.2395833333333333,0.2708333333333333,2.171875,0.265625,6,loan,Devanagari,Arabic
बदनाम,بد‌نام,bədnaːm,bd‌nɒm,Infamous,بد‌نام,0.5714285714285714,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,Devanagari,Arabic
बदमाश,بدمعاش,bədmaːʃ,bdmʔɒʃ,Rogue,Rascal,0.4285714285714285,0.3333333333333333,0.1458333333333333,0.1597222222222222,2.6666666666666665,0.1458333333333333,6,loan,Devanagari,Arabic
बदर,بدر,bədər,bdr,Badar,Badr,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,3,loan,Devanagari,Arabic
बदला,بَدَل,bədlaː,bædæl,Revenge,ب .دَل,0.6666666666666666,0.4,0.1416666666666666,0.1666666666666666,2.75,0.1416666666666666,5,loan,Devanagari,Arabic
बदसूरत,بدصورت,bədsuːrət,bdsvrt,Unattractive,ugly,0.4444444444444444,0.375,0.2682291666666667,0.3020833333333333,2.875,0.2942708333333333,6,loan,Devanagari,Arabic
बदौलत,بدولت,bədɔːlət,bdvlt,thanks to,through,0.5,0.4285714285714285,0.306547619047619,0.3452380952380953,3.2857142857142856,0.3363095238095238,5,loan,Devanagari,Arabic
बनाम,بنام,bənaːm,bnɒm,Vs,In the name of,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,Devanagari,Arabic
बबर,ببر,bəbər,bbr,Babar,Tiger,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,3,loan,Devanagari,Arabic
बयान,بیان,bəjaːn,bjɒn,Statement,Expression,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,Devanagari,Arabic
बरक़रार,برقرار,bərqəraːr,brɣrɒr,persist,Establish,0.5555555555555556,0.25,0.2552083333333333,0.28125,2.21875,0.28125,7,loan,Devanagari,Arabic
बराबर,برابر,bəraːbər,brɒbr,Equal,Equal,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,5,loan,Devanagari,Arabic
बरामद,برآمد,bəraːməd,brɒmd,found,Recover,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,5,loan,Devanagari,Arabic
बर्ख़ास्त,برخاست,bərxaːstə,brxɒst,dismiss,Takeoff,0.4444444444444444,0.25,0.2395833333333333,0.265625,2.0,0.265625,9,loan,Devanagari,Arabic
बर्दाश्त,برداشت,bərdaːʃtə,brdɒʃt,tolerate,harvest,0.4444444444444444,0.25,0.2395833333333333,0.265625,2.0,0.265625,8,loan,Devanagari,Arabic
बर्फ़,برف,bərfə,brf,snow,Snow,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,5,loan,Devanagari,Arabic
बर्फ़ी,برفی,bərfiː,brfj,barfi,Snowy,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,6,loan,Devanagari,Arabic
बर्बाद,برباد,bərbaːd,brbɒd,Ruined,Doomed,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,6,loan,Devanagari,Arabic
बलूचिस्तान,بلوچستان,bəluːt͡ʃistaːn,blvt͡ʃstɒn,Balochistan,Balochistan,0.4285714285714285,0.3,0.2270833333333333,0.2541666666666667,2.45,0.2479166666666667,10,loan,Devanagari,Arabic
बल्कि,بلکه,bəlki,blkh,Rather,But,0.4,0.4,0.2208333333333333,0.25,2.475,0.2416666666666666,5,loan,Devanagari,Arabic
बवासीर,بواسیر,bəvaːsiːr,bvɒsjr,hemorrhoid,Hemorrhoids,0.5555555555555556,0.2857142857142857,0.1636904761904762,0.1845238095238095,1.6607142857142858,0.1785714285714285,6,loan,Devanagari,Arabic
बस,بس,bəs,bs,Bus,but,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,Devanagari,Arabic
बस्ता,بسته,bəstaː,bsth,School bag,Closed,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,Devanagari,Arabic
बहाई,بهائی,bəɦaːiː,bhɒjʔj,Baha'i,Baha'i,0.8571428571428571,0.5,0.2534722222222222,0.2847222222222222,3.125,0.2708333333333333,5,loan,Devanagari,Arabic
बहाउल्लाह,بهاءالله,bəɦaːullaːɦ,bhɒʔɒllh,baha'u'llah,بهاءالله,0.7272727272727273,0.3333333333333333,0.2013888888888889,0.2268518518518518,2.763888888888889,0.2129629629629629,9,loan,Devanagari,Arabic
बहादुर,بهادر,bəɦaːdur,bhɒdr,Brave,بهادر,0.625,0.2857142857142857,0.2797619047619047,0.3095238095238096,2.321428571428572,0.3095238095238096,6,loan,Devanagari,Arabic
बहार,بهار,bəɦaːr,bhɒr,spring,Spring,0.6666666666666666,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,4,loan,Devanagari,Arabic
बा-,با,baː-,bɒ,Ba-,With,0.75,0.0,0.0625,0.0625,0.75,0.0625,3,loan,Devanagari,Arabic
बाक़ायदा,باقاعده,baːqaːjdaː,bɒɣɒʔdh,quite often,Regularly,0.8,0.1428571428571428,0.1130952380952381,0.119047619047619,1.7678571428571428,0.1130952380952381,8,loan,Devanagari,Arabic
बाकिरा,باکره,baːkiraː,bɒkrh,bakira,Virgin,0.625,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,6,loan,Devanagari,Arabic
बाख़ुदा,बा-,baːxudaː,बा-,well,Ba-,1.0,1.0,0.8993055555555555,1.0,7.25,1.0,5,loan,Devanagari,Arabic
बाग़,باغ,baːɣ,bɒɣ,the garden,Garden,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,Devanagari,Arabic
बाज़ार,بازار,baːzaːr,bɒzɒr,market,Market,0.5714285714285714,0.0,0.05,0.05,0.6,0.05,6,loan,Devanagari,Arabic
बाज़ीचा,بازیچه,baːziːt͡ʃaː,bɒzjt͡ʃh,Bet,Toys,0.5454545454545454,0.3333333333333333,0.0833333333333333,0.0972222222222222,1.6666666666666667,0.0833333333333333,7,loan,Devanagari,Arabic
बाज़ू,بازو,baːzuː,bɒzv,Arm,Arm,0.6666666666666666,0.25,0.1197916666666666,0.1354166666666666,2.5,0.1197916666666666,5,loan,Devanagari,Arabic
बाज़ूबंद,بازوبند,baːzuːbəndə,bɒzvbnd,armband,Armband,0.5454545454545454,0.3333333333333333,0.2523148148148148,0.2824074074074074,2.7222222222222223,0.275462962962963,8,loan,Devanagari,Arabic
बाद,بعد,baːd,bʔd,after,after,0.5,0.3333333333333333,0.0972222222222222,0.1111111111111111,1.625,0.0972222222222222,3,loan,Devanagari,Arabic
बादशाह,بادشاه,baːdʃaːɦ,bɒdʃɒh,King,The king,0.625,0.0,0.0486111111111111,0.0486111111111111,0.5416666666666666,0.0486111111111111,6,loan,Devanagari,Arabic
बादशाहत,بادشاهت,baːdʃaːɦət,bɒdʃɒht,kingship,The king,0.6,0.125,0.1484375,0.1614583333333333,1.3125,0.1614583333333333,7,loan,Devanagari,Arabic
बादाम,بادام,baːdaːm,bɒdɒm,Almond,Almond,0.5714285714285714,0.0,0.05,0.05,0.6,0.05,5,loan,Devanagari,Arabic
बाबत,بابت,baːbət,bɒbt,Regarding,About,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,Devanagari,Arabic
बारीक,باریک,baːriːk,bɒrjk,Fine,Slim,0.5714285714285714,0.2,0.05,0.0583333333333333,0.875,0.05,5,loan,Devanagari,Arabic
बारूत,باروت,baːruːt,bɒrvt,gunpowder,Gunpowder,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,5,loan,Devanagari,Arabic
बारूद,بارود,baːruːd,bɒrvd,gunpowder,gunpowder,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,5,loan,Devanagari,Arabic
बालिश,بالش,baːliʃ,bɒlʃ,Childish,Pillow,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,Devanagari,Arabic
बावरची,باورچی,baːvrət͡ʃiː,bɒvrt͡ʃj,Bawarchi,the Cook,0.4545454545454545,0.2857142857142857,0.1636904761904762,0.1845238095238095,1.6607142857142858,0.1785714285714285,6,loan,Devanagari,Arabic
बाशिंदा,باشنده,baːʃindaː,bɒʃndh,resident,Resident,0.5555555555555556,0.2857142857142857,0.181547619047619,0.2023809523809523,2.0535714285714284,0.1964285714285714,7,loan,Devanagari,Arabic
बियाबान,بیابان,bijaːbaːn,bjɒbɒn,wilderness,the desert,0.5555555555555556,0.1428571428571428,0.1636904761904762,0.1785714285714285,1.4642857142857142,0.1785714285714285,7,loan,Devanagari,Arabic
