loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,loan_unicode,original_unicode
नुमाइंदा,شرمناک,numaːindaː,ʃrmnɒk,representative,Shame on you,0.8,0.75,0.3958333333333333,0.4479166666666667,4.734375,0.4192708333333333,8,random,Devanagari,Arabic
नुमाइश,عبری,numaːiʃ,ʔbrj,exhibition,Hebrew,1.0,1.0,0.4270833333333333,0.4930555555555555,5.0,0.4583333333333333,6,random,Devanagari,Arabic
नुसख़ा,جاهل,nusxaː,d͡ʒɒhl,recipe,ignorant,1.0,0.8,0.3375,0.3666666666666666,4.1,0.3541666666666667,6,random,Devanagari,Arabic
नेकी,شب بخیر,nekiː,ʃb bxjr,virtuous,Good Night,1.0,0.8333333333333334,0.3923611111111111,0.4513888888888889,4.979166666666667,0.4340277777777778,7,random,Devanagari,Arabic
नेस्तनाबूद,اژدها,nestənaːbuːd,ɒʒdhɒ,decanter,Dragon,1.0,0.6,0.5166666666666667,0.5666666666666667,4.3375,0.5625,10,random,Devanagari,Arabic
नौकर,ابرو,nɔːkər,ɒbrv,Servant,ابرو,1.0,0.8,0.3541666666666666,0.425,4.2,0.3708333333333333,4,random,Devanagari,Arabic
नौकरानी,سرخ,nɔːkraːniː,srx,Maid,Red,0.9,0.8571428571428571,0.5803571428571429,0.6428571428571429,5.428571428571429,0.636904761904762,7,random,Devanagari,Arabic
नौकरी,تغلق,nɔːkriː,tɣlɣ,job,shut down,1.0,0.6,0.2958333333333333,0.3416666666666667,4.025,0.3166666666666666,5,random,Devanagari,Arabic
नौबत,پشمینه,nɔːbət,pʃmjnh,Meridian,پشمینه,1.0,1.0,0.3159722222222222,0.3541666666666667,4.75,0.3333333333333333,6,random,Devanagari,Arabic
पंजा,فاس,pəɲd͡ʒaː,fɒs,Claw,Axe,1.0,0.6,0.4375,0.4833333333333333,3.875,0.4791666666666666,4,random,Devanagari,Arabic
पनाह,روشنی,pənaːɦ,rvʃnj,Refuge,Clarity,1.0,0.6,0.2541666666666666,0.3,5.225,0.2541666666666666,5,random,Devanagari,Arabic
पनाहगाह,نرگس,pənaːɦɡaːɦ,nrɡs,safe haven,Narges,0.8,0.625,0.4947916666666667,0.5624999999999999,4.3125,0.546875,7,random,Devanagari,Arabic
पनीर,خاطر,pəniːr,xɒtr,A kind of cheese,Mind,0.8333333333333334,0.6,0.2708333333333333,0.2916666666666667,2.85,0.2916666666666667,4,random,Devanagari,Arabic
पयाम,روزگار,pəjaːm,rvzɡɒr,payam,روزگار,1.0,0.6666666666666666,0.2951388888888889,0.3541666666666667,4.458333333333333,0.3229166666666667,6,random,Devanagari,Arabic
पर,زمین,pər,zmjn,Feather,the earth,1.0,0.75,0.34375,0.3958333333333333,3.875,0.3645833333333333,4,random,Devanagari,Arabic
परंदा,خوشحال,pərəndaː,xvʃhɒl,paranda,Happy,1.0,0.7142857142857143,0.3363095238095238,0.3869047619047618,5.214285714285714,0.3511904761904761,6,random,Devanagari,Arabic
परगना,سلسله,pərɡənaː,slslh,pargana,Series,1.0,0.8571428571428571,0.3869047619047619,0.4404761904761905,4.160714285714286,0.4166666666666666,5,random,Devanagari,Arabic
परचम,تجارت,pərt͡ʃəm,td͡ʒɒrt,Parcham,Business,1.0,0.8333333333333334,0.3645833333333333,0.4375,4.229166666666667,0.3784722222222222,5,random,Devanagari,Arabic
परवरदिगार,خرگوش,pərvərdiɡaːr,xrɡvʃ,overlord,Rabbit,0.8333333333333334,0.8181818181818182,0.553030303030303,0.6287878787878788,4.977272727272728,0.615530303030303,9,random,Devanagari,Arabic
परवरिश,ماهی,pərvəriʃ,mɒhj,upbringing,Fish,1.0,0.625,0.5000000000000001,0.5729166666666666,4.71875,0.5651041666666667,6,random,Devanagari,Arabic
परवाज़,انسانی,pərvaːz,ɒnsɒnj,Parvaaz,human,1.0,0.8333333333333334,0.3055555555555556,0.3611111111111111,4.125,0.3055555555555556,6,random,Devanagari,Arabic
परवानगी,رفتار,pərvaːnɡiː,rftɒr,Permission,Behavior,0.9,0.75,0.4375,0.5,4.765625,0.4765625,7,random,Devanagari,Arabic
परवाना,آغاز,pərvaːnaː,ɒɣɒz,License,the beginning,1.0,0.7142857142857143,0.4553571428571429,0.511904761904762,4.303571428571429,0.5089285714285714,6,random,Devanagari,Arabic
परवाह,سر,pərvaːɦ,sr,care,Head,0.8571428571428571,0.8333333333333334,0.6250000000000001,0.6944444444444445,5.1875,0.6909722222222222,5,random,Devanagari,Arabic
परिंदा,رعایا,pərindaː,rʔɒjɒ,parinda,People,0.875,0.5714285714285714,0.4047619047619048,0.4523809523809524,4.696428571428571,0.4345238095238096,6,random,Devanagari,Arabic
परी,سرخاب,pəriː,srxɒb,Angel,Magenta,1.0,0.8,0.3583333333333333,0.4333333333333334,4.45,0.3791666666666667,5,random,Devanagari,Arabic
परेशान,نمایش,pəreʃaːn,nmɒjʃ,Worried,the show,0.875,0.7142857142857143,0.3958333333333333,0.4583333333333333,4.553571428571429,0.4226190476190476,6,random,Devanagari,Arabic
पर्दा,مردم شماری,pərdaː,mrdm ʃmɒrj,Curtain,Counting people,0.9,0.7777777777777778,0.4861111111111111,0.5648148148148149,4.986111111111111,0.5393518518518519,10,random,Devanagari,Arabic
पलक,مردانگی,pələk,mrdɒŋj,Eyelid,Masculinity,1.0,0.8333333333333334,0.2777777777777777,0.3194444444444445,3.9166666666666665,0.2951388888888889,7,random,Devanagari,Arabic
पलीता,آواز,pəliːtaː,ɒvɒz,explode,آواز,1.0,0.5,0.4027777777777777,0.4444444444444444,3.875,0.4375,5,random,Devanagari,Arabic
पश्मीना,ریاست,pəʃmiːnaː,rjɒst,pashmina,Presidency,1.0,0.8571428571428571,0.4375,0.4880952380952381,5.535714285714286,0.4642857142857143,7,random,Devanagari,Arabic
पसंदीदा,فروش,pəsəndiːdaː,frvʃ,Favorite,Sale,1.0,0.7777777777777778,0.5625,0.6342592592592592,4.902777777777778,0.6180555555555556,7,random,Devanagari,Arabic
पहरा,اندر,pəɦraː,ɒndr,guard,Inside out,0.8333333333333334,0.8,0.3375,0.4083333333333333,4.325,0.3583333333333333,4,random,Devanagari,Arabic
पहरेदार,جیب,pəɦredaːr,d͡ʒjb,watchman,Pocket,1.0,0.875,0.5963541666666666,0.6822916666666666,5.28125,0.6770833333333333,7,random,Devanagari,Arabic
पहल,کباب,pəɦəl,kbɒb,Initiative,Kebab,1.0,0.8,0.3166666666666667,0.3416666666666667,3.825,0.3375,4,random,Devanagari,Arabic
पहलू,جانباز,pəɦluː,d͡ʒɒnbɒz,aspect,Veteran,1.0,0.6666666666666666,0.3090277777777777,0.3333333333333333,3.3541666666666665,0.3229166666666667,6,random,Devanagari,Arabic
पाजामा,ضلع,paːd͡ʒaːmaː,zlʔ,pajamas,ضلع,1.0,1.0,0.5625,0.6180555555555555,5.333333333333333,0.6145833333333333,6,random,Devanagari,Arabic
पापा,خالی,paːpaː,xɒlj,Father,خالی,1.0,0.75,0.203125,0.21875,3.3125,0.203125,4,random,Devanagari,Arabic
पाबंद,کاروبار,paːbəndə,kɒrvbɒr,punctual,Business,1.0,0.8571428571428571,0.2410714285714285,0.2976190476190475,4.321428571428571,0.2410714285714285,7,random,Devanagari,Arabic
पायदान,مرهم,paːjdaːn,mrhm,Footboard,Ointment,1.0,0.8333333333333334,0.40625,0.4652777777777777,4.479166666666667,0.4409722222222221,6,random,Devanagari,Arabic
पारचा,خالق,paːrt͡ʃaː,xɒlɣ,paracha,the creator,1.0,0.4,0.325,0.3666666666666667,3.325,0.3458333333333333,5,random,Devanagari,Arabic
पाश,شربت,paːʃ,ʃrbt,loop,Syrup,1.0,0.75,0.3697916666666667,0.4270833333333333,4.53125,0.40625,4,random,Devanagari,Arabic
पाशा,فرمان,paːʃaː,frmɒn,Pasha,Command,1.0,0.6,0.3458333333333333,0.4,4.35,0.3625,5,random,Devanagari,Arabic
पिदर,بهترین,pidər,bhtrjn,Pidar,The best,1.0,0.5,0.2430555555555555,0.2986111111111111,3.125,0.2708333333333333,6,random,Devanagari,Arabic
पीरू,کشتی,piːruː,kʃtj,Piru,Ship,1.0,1.0,0.2447916666666666,0.2916666666666667,4.71875,0.2447916666666666,4,random,Devanagari,Arabic
पुख़्ता,اقرار,puxtaː,ɒɣrɒr,solid,Endorsement,1.0,0.6,0.3375,0.4166666666666667,4.4,0.3375,7,random,Devanagari,Arabic
पुदीना,مشهور,pudiːnaː,mʃhvr,Mint,Celebrity,1.0,0.8333333333333334,0.3333333333333333,0.3888888888888889,4.8125,0.3506944444444445,6,random,Devanagari,Arabic
पुरज़ा,خونخوار,purzaː,xvnxvɒr,parts,Bloodthirsty,1.0,0.7142857142857143,0.380952380952381,0.4464285714285714,4.392857142857143,0.4196428571428571,7,random,Devanagari,Arabic
पुल,ـدار,pul,ـdɒr,Bridge,ـدار,1.0,0.3333333333333333,0.1319444444444444,0.1666666666666666,1.4583333333333333,0.1319444444444444,4,random,Devanagari,Arabic
पेच,فرضی,pet͡ʃ,frzj,Screw,Hypothetical,1.0,0.75,0.359375,0.4270833333333333,4.21875,0.3854166666666666,4,random,Devanagari,Arabic
पेचकस,تجربه,pet͡ʃkəs,td͡ʒrbh,screwdriver,Experience,0.875,0.8333333333333334,0.2986111111111111,0.3472222222222222,4.25,0.3159722222222222,5,random,Devanagari,Arabic
पेचीदा,بی,pet͡ʃiːdaː,bj,Complicated,بی,1.0,0.8333333333333334,0.6319444444444444,0.7013888888888888,5.354166666666667,0.6944444444444445,6,random,Devanagari,Arabic
पेश,استره,peʃ,ɒstrh,Present,استره,1.0,0.8,0.4583333333333333,0.5333333333333333,4.85,0.4958333333333333,5,random,Devanagari,Arabic
पेशगी,پیل مرغ,peʃɡiː,pjl mrɣ,advance,Chicken pole,0.8571428571428571,0.8333333333333334,0.2777777777777778,0.3194444444444445,4.104166666666667,0.3055555555555556,7,random,Devanagari,Arabic
पेशा,ظفر,peʃaː,zfr,profession,ظفر,1.0,1.0,0.390625,0.4687499999999999,4.46875,0.4166666666666667,4,random,Devanagari,Arabic
पैकार,نمی,pæːkaːr,nmj,packer,No.,1.0,0.8,0.4916666666666667,0.5583333333333333,5.4,0.5458333333333334,5,random,Devanagari,Arabic
पैग़ाम,بهتر,pæːɣaːm,bhtr,message,Better,1.0,0.8,0.3458333333333333,0.4,4.025,0.3666666666666666,6,random,Devanagari,Arabic
पैदाइश,کم و بیش,pæːdaːiʃ,km v bjʃ,birth,More or less,0.875,0.8333333333333334,0.1805555555555555,0.2083333333333333,3.8125,0.1805555555555555,8,random,Devanagari,Arabic
पैदाइशी,کاغذ,pæːdaːiʃiː,kɒɣz,born,Paper,1.0,0.7142857142857143,0.4761904761904762,0.5238095238095238,4.196428571428571,0.5178571428571429,7,random,Devanagari,Arabic
पैदावार,واپس,pæːdaːvaːr,vɒps,yield,Return,0.9,0.5714285714285714,0.4523809523809524,0.5178571428571429,3.928571428571429,0.5,7,random,Devanagari,Arabic
पैमाना,معاف,pæːmaːnaː,mʔɒf,the measure,Exempt,0.8888888888888888,0.8333333333333334,0.4305555555555556,0.4722222222222221,4.625,0.4652777777777778,6,random,Devanagari,Arabic
प्याज़,سوراخ,pjaːz,svrɒx,onions,Hole,1.0,0.4,0.3125,0.3583333333333333,3.325,0.3375,6,random,Devanagari,Arabic
प्यादा,تقاضا,pjaːdaː,tɣɒzɒ,pawn,Demand,1.0,0.4,0.1041666666666666,0.1083333333333333,1.925,0.1041666666666666,6,random,Devanagari,Arabic
फ़क़त,خوشحالی,fəqət,xvʃhɒlj,right,Happiness,1.0,0.7142857142857143,0.3660714285714285,0.4047619047619047,4.428571428571429,0.3958333333333333,7,random,Devanagari,Arabic
फ़तह,بت,fətəɦ,bt,Victory,Bit,0.8,0.6,0.5583333333333333,0.625,4.625,0.6208333333333333,4,random,Devanagari,Arabic
फ़रमान,مردم,fərmaːn,mrdm,decree,People,0.8571428571428571,0.8333333333333334,0.3784722222222222,0.4236111111111111,3.8541666666666665,0.4131944444444444,6,random,Devanagari,Arabic
फ़रात,مقرر,fəraːt,mɣrr,Euphrates,Prescribed,0.8333333333333334,0.8,0.3,0.35,4.45,0.3208333333333333,5,random,Devanagari,Arabic
फ़रार,زحمت,fəraːr,zhmt,absconding,زحمت,1.0,0.8,0.35,0.425,4.35,0.3708333333333333,5,random,Devanagari,Arabic
फ़रिश्ता,زهر,fəriʃtaː,zhr,angel,venom,0.875,0.8571428571428571,0.5714285714285714,0.636904761904762,5.089285714285714,0.625,8,random,Devanagari,Arabic
फ़रेब,عکس,fəreb,ʔks,deception,Picture,1.0,0.8,0.4958333333333334,0.5666666666666667,5.325,0.5458333333333333,5,random,Devanagari,Arabic
फ़रोश,برخاست,fəroʃ,brxɒst,Farosh,Takeoff,1.0,0.5,0.28125,0.3402777777777778,3.375,0.2951388888888889,6,random,Devanagari,Arabic
फ़र्क़,بیمه,fərqə,bjmh,Difference,Insurance,1.0,0.6,0.3125,0.3666666666666667,3.825,0.3333333333333333,6,random,Devanagari,Arabic
फ़र्ज़,بو,fərzə,bv,duty,father,1.0,0.8,0.5708333333333334,0.6583333333333333,4.875,0.6458333333333334,6,random,Devanagari,Arabic
फ़र्ज़ंद,جزیره,fərzəndə,d͡ʒzjrh,Farzand,Island,0.875,0.875,0.4348958333333333,0.5052083333333333,4.4375,0.4739583333333333,8,random,Devanagari,Arabic
फ़र्ज़ी,گرمی,fərziː,ɡrmj,fake,Warm,0.8333333333333334,0.8,0.3041666666666666,0.3416666666666667,3.625,0.3208333333333333,7,random,Devanagari,Arabic
फ़र्श,وفادار,fərʃə,vfɒdɒr,paving,Loyal,0.8333333333333334,0.5,0.2986111111111111,0.3611111111111111,4.166666666666667,0.3263888888888889,6,random,Devanagari,Arabic
फ़लक,فرصت,fələk,frst,panel,the opportunity,0.8,0.6,0.2958333333333333,0.35,3.625,0.3166666666666666,4,random,Devanagari,Arabic
फ़व्वारा,جماعت,fəvvaːraː,d͡ʒmɒʔt,fountain,Congregation,1.0,0.7142857142857143,0.4404761904761905,0.5,5.392857142857143,0.4672619047619047,8,random,Devanagari,Arabic
फ़साना,دلیل,fəsaːnaː,dljl,harass,the reason,1.0,0.8333333333333334,0.4097222222222222,0.4583333333333333,4.270833333333333,0.4444444444444444,6,random,Devanagari,Arabic
फ़ाख़्ता,الله‌آباد,faːxtaː,ɒllh‌ɒbɒd,lath,Allahabad,1.0,0.875,0.4583333333333333,0.5104166666666667,4.765625,0.4947916666666667,9,random,Devanagari,Arabic
फ़ानी,بند و بست,faːniː,bnd v bst,Fani,Fastening,1.0,0.8571428571428571,0.5119047619047619,0.5714285714285714,5.875,0.5505952380952381,9,random,Devanagari,Arabic
फ़ायदा,گور,faːjdaː,ɡvr,advantage,گور,1.0,0.8,0.4916666666666667,0.5583333333333333,5.325,0.5291666666666666,6,random,Devanagari,Arabic
फ़ारसी,منصفانه,faːrsiː,mnsfɒnh,Persian,Fair,1.0,0.8571428571428571,0.4077380952380953,0.4642857142857143,4.696428571428571,0.4345238095238096,7,random,Devanagari,Arabic
फ़ारिग़,افیون,faːriɣ,ɒfjvn,farg,افیون,1.0,0.8,0.3125,0.3749999999999999,5.0,0.3125,7,random,Devanagari,Arabic
फ़ाश,توپ,faːʃ,tvp,fish,Ball,1.0,1.0,0.2222222222222222,0.2638888888888889,4.291666666666667,0.2222222222222222,4,random,Devanagari,Arabic
फ़ास,تیر,faːs,tjr,cost,تیر,1.0,1.0,0.1805555555555555,0.2361111111111111,3.125,0.1805555555555555,4,random,Devanagari,Arabic
फ़िक्र,تبانجه,fikrə,tbɒnd͡ʒh,concern,تبانجه,1.0,0.5,0.3263888888888889,0.3680555555555555,4.229166666666667,0.3402777777777778,6,random,Devanagari,Arabic
फ़ितरत,نغمه,fitrət,nɣmh,nature,Melody,1.0,0.8333333333333334,0.4409722222222221,0.5000000000000001,5.104166666666667,0.4722222222222221,6,random,Devanagari,Arabic
फ़िरंगी,شخص,firəŋɡiː,ʃxs,firangi,Person,1.0,0.8571428571428571,0.5892857142857143,0.6666666666666666,5.410714285714286,0.6547619047619048,7,random,Devanagari,Arabic
फ़ीसद,آب,fiːsəd,ɒb,Percentage,Water,1.0,0.8,0.5916666666666666,0.65,4.825,0.6458333333333333,5,random,Devanagari,Arabic
फ़ुर्सत,چمچه,fursət,t͡ʃmt͡ʃh,leisure,چمچه,1.0,1.0,0.4444444444444444,0.5069444444444445,4.625,0.4791666666666667,7,random,Devanagari,Arabic
फ़ेहरिस्त,کافی,feɦristə,kɒfj,list,Enough,1.0,0.75,0.5234375,0.5885416666666667,4.78125,0.578125,9,random,Devanagari,Arabic
फ़ैसला,عمارت,fæːslaː,ʔmɒrt,decision,Building,1.0,0.8,0.3041666666666666,0.3583333333333333,5.375,0.3041666666666666,6,random,Devanagari,Arabic
फ़ौज,تاشکند,fɔːd͡ʒ,tɒʃknd,army,تاشکند,1.0,0.6666666666666666,0.5243055555555555,0.576388888888889,4.416666666666667,0.5694444444444444,6,random,Devanagari,Arabic
फ़ौरन,پر,fɔːrən,pr,immediately,On,0.8333333333333334,0.6,0.5541666666666667,0.6166666666666666,4.575,0.6125,5,random,Devanagari,Arabic
फ़ौलाद,زوردار,fɔːlaːd,zvrdɒr,steel,Strong,1.0,0.6666666666666666,0.2881944444444445,0.3402777777777778,3.9166666666666665,0.3020833333333333,6,random,Devanagari,Arabic
ब-,پناه,bə-,pnɒh,B-,Shelter,1.0,0.5,0.4947916666666666,0.5416666666666667,4.0,0.5416666666666667,4,random,Devanagari,Arabic
बंद,شُرُوع,bəndə,ʃُrُvʔ,Close,start,1.0,1.0,0.3416666666666667,0.4,3.85,0.3625,6,random,Devanagari,Arabic
बंदगी,جسور,bəndɡiː,d͡ʒsvr,bandhgi,bold,1.0,0.8333333333333334,0.4305555555555556,0.4930555555555555,4.583333333333333,0.4652777777777778,5,random,Devanagari,Arabic
बंदर,قاعده,bəndər,ɣɒʔdh,Monkey,Rule,0.8333333333333334,0.5,0.2743055555555556,0.3125,3.0,0.3020833333333333,5,random,Devanagari,Arabic
बंदरगाह,گریبان,bəndrəɡaːɦ,ɡrjbɒn,Port,Wrestling,0.9,0.7777777777777778,0.3935185185185184,0.4305555555555556,3.6944444444444446,0.4236111111111111,7,random,Devanagari,Arabic
बंदा,نایاب,bəndaː,nɒjɒb,man,Rare,1.0,0.8,0.2624999999999999,0.2916666666666666,5.125,0.2624999999999999,5,random,Devanagari,Arabic
बंदी,ریگ,bəndiː,rjɡ,Captive,Rig,1.0,1.0,0.4875,0.5583333333333333,5.025,0.525,4,random,Devanagari,Arabic
बंदोबस्त,دو آب,bəndobstə,dv ɒb,Settlement,Two water,0.8888888888888888,0.7777777777777778,0.5347222222222221,0.5925925925925927,4.458333333333333,0.5879629629629629,8,random,Devanagari,Arabic
बक्कम,درد,bəkkəm,drd,Bakkum,the pain,1.0,1.0,0.5416666666666667,0.625,5.104166666666667,0.59375,5,random,Devanagari,Arabic
बख़ील,برقرار,bəxiːl,brɣrɒr,Bakheel,Establish,0.8333333333333334,0.3333333333333333,0.2465277777777778,0.3125,2.9166666666666665,0.2743055555555555,6,random,Devanagari,Arabic
बख़्त,یهودیه,bəxtə,jhvdjh,Bakht,جودیه,1.0,0.8333333333333334,0.2986111111111111,0.3333333333333333,4.145833333333333,0.3159722222222222,6,random,Devanagari,Arabic
बख़्शिश,پناهگاه,bəxʃiʃ,pnɒhɡɒh,Bakshish,Shelter,1.0,0.5714285714285714,0.244047619047619,0.2619047619047619,2.75,0.255952380952381,7,random,Devanagari,Arabic
बग़दाद,فائده,bəɣdaːd,fɒjʔdh,Baghdad,benefits,1.0,0.6666666666666666,0.2013888888888889,0.2222222222222222,4.333333333333333,0.2013888888888889,6,random,Devanagari,Arabic
बग़ल,احتیاط,bəɣəl,ɒhtjɒt,sideways,Caution,1.0,0.8333333333333334,0.3125,0.3402777777777777,4.958333333333333,0.3298611111111111,6,random,Devanagari,Arabic
बग़ावत,دوستی,bəɣaːvət,dvstj,rebellion,Friendship,0.875,0.8571428571428571,0.3988095238095238,0.4523809523809524,4.482142857142857,0.4255952380952381,6,random,Devanagari,Arabic
बजाय,ابر,bəd͡ʒaːj,ɒbr,Instead,Cloud,1.0,0.6,0.4666666666666667,0.5333333333333333,4.4,0.5083333333333333,4,random,Devanagari,Arabic
बदतर,تراشه,bədtər,trɒʃh,Worse,Chip,1.0,0.6666666666666666,0.3298611111111111,0.4027777777777778,4.708333333333333,0.3576388888888888,5,random,Devanagari,Arabic
बदतरीन,جگر,bədtəriːn,d͡ʒɡr,worst,Liver,0.8888888888888888,0.875,0.6067708333333334,0.671875,4.984375,0.6692708333333333,6,random,Devanagari,Arabic
बदनाम,رمضان,bədnaːm,rmzɒn,Infamous,Ramadan,1.0,0.6666666666666666,0.2847222222222222,0.3263888888888889,3.6875,0.3020833333333333,5,random,Devanagari,Arabic
बदमाश,آزادی,bədmaːʃ,ɒzɒdj,Rogue,the freedom,1.0,0.5,0.3368055555555556,0.375,4.583333333333333,0.3541666666666667,5,random,Devanagari,Arabic
बदर,بسته,bədər,bsth,Badar,Closed,0.8,0.4,0.2791666666666667,0.3333333333333333,3.525,0.3125,4,random,Devanagari,Arabic
बदला,حسن,bədlaː,hsn,Revenge,advantage,1.0,0.8,0.4416666666666667,0.4833333333333333,4.4,0.4833333333333333,4,random,Devanagari,Arabic
बदसूरत,میر,bədsuːrət,mjr,Unattractive,میر,0.8888888888888888,0.875,0.5989583333333334,0.6614583333333334,5.265625,0.65625,6,random,Devanagari,Arabic
बदौलत,قلعه,bədɔːlət,ɣlʔh,thanks to,Castle,0.875,0.8571428571428571,0.4791666666666667,0.5297619047619048,4.75,0.5208333333333333,5,random,Devanagari,Arabic
बनाम,متعلق,bənaːm,mtʔlɣ,Vs,Belongs to,1.0,1.0,0.2625,0.2916666666666667,5.475,0.2625,5,random,Devanagari,Arabic
बबर,رواج,bəbər,rvɒd͡ʒ,Babar,رواج,1.0,0.6,0.3208333333333333,0.3833333333333333,3.9,0.3416666666666667,4,random,Devanagari,Arabic
बयान,سنبوسه,bəjaːn,snbvsh,Statement,Snbosa,1.0,1.0,0.3541666666666667,0.3958333333333333,5.5625,0.3715277777777778,6,random,Devanagari,Arabic
बरक़रार,هَدَف,bərqəraːr,hædæf,persist,ه .دَف,1.0,0.625,0.4218749999999999,0.4947916666666666,4.265625,0.4687499999999999,7,random,Devanagari,Arabic
बराबर,شبهه,bəraːbər,ʃbhh,Equal,شبهه,0.875,0.7142857142857143,0.4702380952380953,0.5476190476190477,4.589285714285714,0.5238095238095238,5,random,Devanagari,Arabic
बरामद,رهائی,bəraːməd,rhɒjʔj,found,رهائی,0.875,0.7142857142857143,0.3154761904761905,0.369047619047619,4.607142857142857,0.3392857142857143,5,random,Devanagari,Arabic
बर्ख़ास्त,نوید,bərxaːstə,nvjd,dismiss,Navid,1.0,0.75,0.5260416666666666,0.59375,4.75,0.5807291666666666,9,random,Devanagari,Arabic
बर्दाश्त,اصرار,bərdaːʃtə,ɒsrɒr,tolerate,Insistence,0.8888888888888888,0.75,0.4375,0.5052083333333333,4.46875,0.4739583333333333,8,random,Devanagari,Arabic
बर्फ़,ـیت,bərfə,ـjt,snow,ـیت,1.0,0.8,0.5916666666666667,0.6833333333333333,5.475,0.6666666666666667,5,random,Devanagari,Arabic
बर्फ़ी,बा-,bərfiː,बा-,barfi,Ba-,1.0,1.0,0.8875,1.0,7.25,1.0,5,random,Devanagari,Arabic
बर्बाद,شاهی,bərbaːd,ʃɒhj,Ruined,شاهی,1.0,0.6666666666666666,0.4201388888888888,0.4722222222222221,4.145833333333333,0.4618055555555555,6,random,Devanagari,Arabic
बलूचिस्तान,ذهن,bəluːt͡ʃistaːn,zhn,Balochistan,Mind,0.9285714285714286,0.8,0.6541666666666666,0.725,5.475,0.7229166666666667,10,random,Devanagari,Arabic
बल्कि,اعتبار,bəlki,ɒʔtbɒr,Rather,Credit,1.0,0.6666666666666666,0.3333333333333333,0.375,4.833333333333333,0.3611111111111111,6,random,Devanagari,Arabic
बवासीर,بدصورت,bəvaːsiːr,bdsvrt,hemorrhoid,ugly,0.7777777777777778,0.7142857142857143,0.2946428571428571,0.3571428571428571,4.214285714285714,0.3095238095238095,6,random,Devanagari,Arabic
बस,خودکشی,bəs,xvdkʃj,Bus,Suicide,1.0,0.6666666666666666,0.5243055555555556,0.5833333333333334,5.291666666666667,0.5729166666666666,6,random,Devanagari,Arabic
बस्ता,چوزه,bəstaː,t͡ʃvzh,School bag,Chicken,1.0,0.8,0.325,0.3666666666666666,3.6,0.3458333333333333,5,random,Devanagari,Arabic
बहाई,شام,bəɦaːiː,ʃɒm,Baha'i,Dinner,1.0,0.8,0.4625,0.5083333333333333,4.225,0.5041666666666667,4,random,Devanagari,Arabic
बहाउल्लाह,پابند,bəɦaːullaːɦ,pɒbnd,baha'u'llah,ankle jewlery,1.0,0.7777777777777778,0.462962962962963,0.5092592592592592,4.444444444444445,0.5092592592592592,9,random,Devanagari,Arabic
बहादुर,بُرْج,bəɦaːdur,bُrْd͡ʒ,Brave,بُرْج,0.75,0.7142857142857143,0.5476190476190477,0.630952380952381,4.625,0.6160714285714286,6,random,Devanagari,Arabic
बहार,اعتراض,bəɦaːr,ɒʔtrɒz,spring,Protest,1.0,0.6666666666666666,0.3229166666666667,0.3819444444444445,4.604166666666667,0.3402777777777778,6,random,Devanagari,Arabic
बा-,عاشقی,baː-,ʔɒʃɣj,Ba-,being in love,1.0,0.8,0.6166666666666667,0.675,5.7,0.675,5,random,Devanagari,Arabic
बाक़ायदा,طاقت,baːqaːjdaː,tɒɣt,quite often,طاقت,1.0,0.5714285714285714,0.4464285714285714,0.494047619047619,3.803571428571429,0.4910714285714285,8,random,Devanagari,Arabic
बाकिरा,حیات,baːkiraː,hjɒt,bakira,هایات,1.0,0.8333333333333334,0.4305555555555556,0.4791666666666667,4.8125,0.4652777777777777,6,random,Devanagari,Arabic
बाख़ुदा,چهار دیواری,baːxudaː,t͡ʃhɒr djvɒrj,well,Four walls,0.9230769230769232,0.8,0.4583333333333333,0.5125,4.3875,0.5,11,random,Devanagari,Arabic
बाग़,بی‌روحی,baːɣ,bj‌rvhj,the garden,Unconscious,0.8571428571428571,0.8333333333333334,0.4965277777777778,0.5625,4.625,0.5555555555555555,7,random,Devanagari,Arabic
बाज़ार,وحشت,baːzaːr,vhʃt,market,Panic,1.0,0.6,0.3083333333333333,0.3583333333333333,3.85,0.3291666666666666,6,random,Devanagari,Arabic
बाज़ीचा,جستجو,baːziːt͡ʃaː,d͡ʒstd͡ʒv,Bet,Search,0.9090909090909092,0.6666666666666666,0.3125,0.3541666666666667,4.520833333333333,0.3298611111111111,7,random,Devanagari,Arabic
बाज़ू,نجد,baːzuː,nd͡ʒd,Arm,We find,1.0,0.75,0.3802083333333333,0.4270833333333333,5.34375,0.40625,5,random,Devanagari,Arabic
बाज़ूबंद,کوه,baːzuːbəndə,kvh,armband,the mountain,1.0,0.8888888888888888,0.6574074074074074,0.7268518518518517,5.527777777777778,0.7199074074074073,8,random,Devanagari,Arabic
बाद,ته,baːd,th,after,To,1.0,1.0,0.4236111111111111,0.4722222222222222,4.333333333333333,0.4583333333333333,3,random,Devanagari,Arabic
बादशाह,تالاب,baːdʃaːɦ,tɒlɒb,King,Wetlands,1.0,0.6666666666666666,0.2673611111111111,0.2847222222222222,3.1875,0.28125,6,random,Devanagari,Arabic
