Unnamed: 0,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label
520,beaucoup,à trois,ˌboʊˈku,a tʀwa,a lot,at three,1.0,0.8,0.2749999999999999,0.3083333333333333,5.275,0.2749999999999999,7,random
528,becard,bordereau,becard*,bɔʀdəʀo,becard,slip,0.8571428571428571,0.4285714285714285,0.2619047619047619,0.3035714285714285,3.2142857142857144,0.2797619047619047,7,random
529,béchamel,autofiction,béchamel*,otɔfiksjɔ̃,Bechamel,autofiction,1.0,0.7777777777777778,0.2986111111111111,0.3379629629629629,4.611111111111111,0.3101851851851852,11,random
530,béchamel sauce,bric-à-brac,béchamel* sɔs,bʀik-a-bʀak,bechamel sauce,bric-a-brac,0.9230769230769232,0.5,0.2821969696969696,0.3143939393939394,3.215909090909091,0.2973484848484848,11,random
532,becquerel,brocatelle,becquerel*,bʀɔkatɛl,becquerel,brocatelle,0.8,0.4444444444444444,0.199074074074074,0.2314814814814815,3.0,0.2106481481481481,7,random
534,bedeguar,bricolage,bedeguar*,bʀikɔlaʒ,bedeguar,do-it-yourself,0.7777777777777778,0.5,0.2343749999999999,0.2708333333333333,2.828125,0.25,7,random
539,beef olive,accolade,bif ˈɑlɪv,akkɔlad,beef olive,accolade,0.8888888888888888,0.5714285714285714,0.1785714285714286,0.2023809523809523,3.375,0.1785714285714286,7,random
541,begonia,biopsie,bɪˈgoʊnjə,bjɔpsi,begonia,biopsy,0.8888888888888888,0.5714285714285714,0.2351190476190476,0.2619047619047619,2.982142857142857,0.25,5,random
542,béguin,bon mot,béguin*,bɔn mo,béguin,right word,0.8571428571428571,0.6,0.2416666666666667,0.275,4.775,0.2416666666666667,6,random
544,beige,astrologue,beɪʒ,astʀɔlɔɡ,beige,astrologer,1.0,0.75,0.5234375,0.5781249999999999,4.46875,0.5729166666666667,8,random
545,beignet,blouson,beignet*,bluzɔ̃,beignet,jacket,0.875,0.5,0.2604166666666667,0.2847222222222222,3.25,0.2743055555555555,6,random
548,bel esprit,abatsons,bɛl ɛˈspri,abatsɔ̃,Nice spirit,let's shoot down,0.9,0.5,0.3151041666666667,0.3541666666666667,3.25,0.3489583333333333,9,random
551,belandre,arabesque,belandre*,aʀabɛsk,netherlands,arabesque,0.8888888888888888,0.625,0.2630208333333333,0.3072916666666666,4.203125,0.2760416666666667,8,random
555,belle sabreuse,boudoir,bɛl sabreuse*,budwaʀ,beautiful saber,boudoir,0.8461538461538461,0.5454545454545454,0.4791666666666666,0.5340909090909091,4.477272727272728,0.5284090909090909,12,random
564,belote,batterie,bɛˈloʊti,batəʀi,belote,battery,0.75,0.4285714285714285,0.2113095238095237,0.2321428571428571,2.517857142857143,0.2232142857142857,6,random
567,bengaline,auguste,bengaline*,oɡst,bengaline,auguste,1.0,0.875,0.5234375,0.578125,5.015625,0.5755208333333333,7,random
569,benitier,barbe,benitier*,baʀb,benitier,beard,0.8888888888888888,0.75,0.4947916666666667,0.5625,4.28125,0.5520833333333334,6,random
572,berceuse,agiotage,berceuse*,aʒjɔtaʒ,lullaby,agiotage,1.0,0.625,0.3072916666666667,0.3541666666666667,3.78125,0.3203125,7,random
574,berdache,bédégar,berdache*,bedeɡaʀ,berdache,bédégar,0.6666666666666666,0.5,0.1692708333333333,0.203125,2.34375,0.1901041666666666,6,random
575,beret,balladine,ˈbɛrət,baladin,beret,balladin,1.0,0.2857142857142857,0.3125,0.3511904761904762,2.607142857142857,0.3392857142857143,8,random
582,berline,bombe,berline*,bɔ̃b,sedan,bomb,0.875,0.7142857142857143,0.5565476190476191,0.625,4.910714285714286,0.6220238095238095,5,random
583,berlingot,attachement,berlingot*,ataʃəmɑ̃,carton,attachment,1.0,0.75,0.296875,0.34375,3.90625,0.3072916666666666,10,random
584,berm,brunet,bərm,bʀynɛ,berm,brunet,0.8,0.6,0.2916666666666667,0.35,3.675,0.3125,5,random
591,besaiel,abandonnement,besaiel*,abɑ̃dɔnəmɑ̃,besaiel,abandonment,0.9090909090909092,0.4444444444444444,0.3101851851851852,0.3472222222222222,3.3472222222222223,0.3356481481481481,11,random
600,beurre manié,béret,beurre* manié*é,beʀɛ,mania butter,beret,0.8666666666666667,0.6,0.607638888888889,0.6909722222222222,5.010416666666667,0.6840277777777777,9,random
602,bezique,billard,bezique*,bijaʀ,bezique,billiards,0.75,0.5714285714285714,0.3273809523809524,0.3630952380952381,3.571428571428572,0.3571428571428571,6,random
604,biandry,abénaqui,biandry*,abenaki,biandry,abénaqui,0.875,0.5714285714285714,0.1904761904761904,0.2261904761904762,4.267857142857143,0.1904761904761904,7,random
605,bias,burlesque,baɪəs,byʀlɛsk,bias,burlesque,0.7142857142857143,0.4285714285714285,0.3214285714285714,0.3571428571428571,3.232142857142857,0.3482142857142857,7,random
607,bibelot,bruyère,bibelot*,bʀɥiʀ,bibelot,bruyère,0.875,0.5714285714285714,0.369047619047619,0.4166666666666666,4.267857142857143,0.3928571428571428,6,random
609,bichon,bordelaise,bichon*,bɔʀdəlɛz,bichon,Bordeaux,0.875,0.5,0.3203125,0.3541666666666667,3.09375,0.3489583333333333,9,random
612,bidon,ambrette,bidon*,ɑ̃bʀɛt,without,ambrette,1.0,0.8,0.2375,0.2666666666666666,4.375,0.2375,7,random
617,bigarade,au fait,bigarade*,o fɛ,spoiled,by the way,1.0,0.7142857142857143,0.5565476190476191,0.630952380952381,4.75,0.625,7,random
618,bigot,affronté,ˈbɪgət,afʀɔ̃te,bigot,confronted,0.8571428571428571,0.5,0.3680555555555556,0.4166666666666667,3.75,0.4027777777777778,6,random
619,bijection,ballon,bijection*,balɔ̃,bijection,ballon,0.9,0.5555555555555556,0.5324074074074074,0.5879629629629629,4.583333333333333,0.5879629629629629,6,random
620,bijou,anatron,bijou*,anatʀɔ̃,bijou,retrograde,1.0,0.6666666666666666,0.3055555555555556,0.3402777777777777,4.270833333333333,0.3229166666666667,6,random
621,bikini,bout,bɪˈkini,bu,bikini,bout,0.8571428571428571,0.6666666666666666,0.6215277777777778,0.6875,5.083333333333333,0.6875,5,random
623,billet-doux,bahut,billet-doux*,bay,soft ticket,very,0.9166666666666666,0.7,0.6437499999999999,0.7083333333333333,5.175,0.7083333333333333,9,random
624,billeté,baroque,billeté*é,baʀɔk,ticketed,baroque,0.8888888888888888,0.3333333333333333,0.4140625,0.4583333333333333,3.5625,0.4505208333333333,6,random
625,billiard,barbotine,ˈbɪljərd,baʀbɔtin,billiard,slip,1.0,0.5,0.2265625,0.2552083333333333,3.078125,0.2395833333333333,8,random
626,billiards,bon ton,ˈbɪljərdz,bɔn tɔ̃,billiards,good tone,0.8888888888888888,0.625,0.4088541666666667,0.4583333333333333,4.140625,0.4505208333333332,8,random
627,billion,alizari,ˈbɪljən,alizaʀi,billion,curling over,1.0,0.7142857142857143,0.2678571428571428,0.3095238095238095,4.232142857142857,0.2827380952380952,7,random
628,billon,bouffant,ˈbɪlən,bufɑ̃,billon,bouffant,0.8333333333333334,0.4,0.2958333333333333,0.325,2.9,0.3125,6,random
629,billot,arrestation,billot*,aʀʀɛstasjɔ̃,billot,arrest,0.9090909090909092,0.6,0.4333333333333333,0.4791666666666666,4.35,0.4770833333333333,10,random
631,binette,anomal,bɪˈnɛt,anɔmal,binette,anomalous,1.0,0.6666666666666666,0.2604166666666667,0.2847222222222222,3.0,0.2777777777777778,6,random
632,binocular,agglutination,bəˈnɑkjələr,aɡɡlytinasjɔ̃,binocular,agglutination,1.0,0.6666666666666666,0.3020833333333333,0.34375,4.0,0.3177083333333333,12,random
633,biopsy,bouquet,ˈbaɪɑpsi,bukɛ,biopsy,bouquet,0.875,0.5714285714285714,0.4434523809523809,0.4880952380952381,3.75,0.4880952380952381,6,random
644,bistoury,bourrée,bistoury*,buʀʀe,bistoury,drunk,0.7777777777777778,0.5,0.4166666666666666,0.46875,3.84375,0.4505208333333333,6,random
646,bistro,antipodisme,ˈbɪstroʊ,ɑ̃tipɔdism,bistro,retaliated,1.0,0.6666666666666666,0.349537037037037,0.4027777777777778,4.513888888888889,0.3749999999999999,10,random
648,bizarre,animé,bɪˈzɑr,anime,bizarre,animated,1.0,0.8,0.3,0.375,4.85,0.3,7,random
650,blague,baboul,blague*,babul,joke,Bbul,0.5714285714285714,0.6,0.1583333333333333,0.1916666666666666,3.975,0.1583333333333333,4,random
651,blanc,artiste,blæŋk,aʀtist,blanc,artist,1.0,0.6666666666666666,0.3194444444444445,0.3472222222222222,4.125,0.3368055555555556,7,random
657,blanquette,accommodation,blanquette*,akkɔmɔdasjɔ̃,blanquette,accommodation,1.0,0.5454545454545454,0.2746212121212121,0.2992424242424242,4.011363636363637,0.284090909090909,12,random
658,blasé,bonne,blasé*é,bɔn,blasé,good,0.8571428571428571,0.5,0.5069444444444445,0.5555555555555556,4.541666666666667,0.5555555555555556,4,random
659,bled,bac,blɛd,bak,bled,bin,0.75,0.5,0.3072916666666667,0.3333333333333333,2.59375,0.328125,3,random
660,blessure,aubergine,blessure*,obɛʀʒin,wound,aubergine,1.0,0.625,0.2708333333333333,0.3072916666666666,3.765625,0.2838541666666666,7,random
661,blet,plural,blet*,plyʀal,blet,plural,0.8333333333333334,0.5,0.3368055555555556,0.375,3.1666666666666665,0.375,5,random
662,bleu celeste,billon,blu səˈlɛst,bijɔ̃,celestial blue,billon,0.9090909090909092,0.5555555555555556,0.5555555555555556,0.6064814814814815,4.736111111111111,0.6018518518518517,10,random
663,bliaut,feminine,bliaut*,fəminin,blues,feminine,1.0,0.5714285714285714,0.255952380952381,0.2857142857142857,3.2857142857142856,0.2708333333333333,7,random
664,blindage,plural,blindage*,plyʀal,shielding,plural,0.7777777777777778,0.4285714285714285,0.2172619047619047,0.244047619047619,2.482142857142857,0.2291666666666666,6,random
665,bloc,bolide,blɑk,bɔlid,bloc,fireball,0.6,0.4,0.2541666666666667,0.2833333333333333,2.275,0.275,4,random
669,blondine,boutade,blondine*,butad,blonde,quip,0.7777777777777778,0.5,0.3776041666666667,0.4114583333333333,3.3125,0.4114583333333333,5,random
671,blouson,boubou,blouson*,bubu,jacket,boubou,0.75,0.5714285714285714,0.4285714285714285,0.4702380952380953,3.5892857142857144,0.4672619047619047,3,random
672,bobbin,banque,ˈbɑbən,bɑ̃kə,bobbin,bank,0.6666666666666666,0.4,0.2333333333333333,0.25,2.0,0.25,5,random
674,bobo,adaptation,ˈboʊboʊ,adaptasjɔ̃,bobo,adaptation,1.0,0.5555555555555556,0.4027777777777778,0.4444444444444444,3.763888888888889,0.4351851851851853,9,random
675,bocal,béninois,bocal*,beninwa,jar,Beninese,0.8571428571428571,0.4285714285714285,0.3363095238095238,0.369047619047619,3.267857142857143,0.3660714285714285,7,random
676,bocasine,abbé,bocasine*,abe,bocasine,abbe,0.7777777777777778,0.75,0.5859375,0.6510416666666666,4.828125,0.6484375,7,random
683,bois durci,agitation,bwɑ durci*,aʒitasjɔ̃,hardened wood,agitation,1.0,0.5,0.1927083333333333,0.2135416666666666,3.78125,0.1927083333333333,9,random
690,bomb,angelot,bɔm,ɑ̃ʒəlo,bomb,angelot,1.0,0.8,0.4458333333333334,0.5,4.15,0.4916666666666667,7,random
691,bombard,atrophie,bɑmˈbɑrd,atʀɔfi,bombard,atrophy,1.0,0.7142857142857143,0.3095238095238096,0.3630952380952381,4.446428571428571,0.3244047619047619,8,random
693,bombardon,apéritif,bombardon*,apeʀitif,bombs,aperitif,1.0,0.4444444444444444,0.261574074074074,0.3055555555555556,3.625,0.2731481481481481,9,random
695,bombé,bac,bombé*é,bak,bomb,bin,0.8571428571428571,0.5,0.5034722222222222,0.5555555555555555,4.25,0.5555555555555555,4,random
697,bon appétit,accusateur,bɑn appétit*,akkyzatœʀ,enjoy your food,accuser,0.9166666666666666,0.6666666666666666,0.2625,0.2916666666666666,3.8625,0.2729166666666666,11,random
698,bon mot,bengaline,bɑn mot*,bɑ̃ɡalin,right word,bengaline,0.75,0.5714285714285714,0.2410714285714286,0.2619047619047619,2.821428571428572,0.255952380952381,7,random
700,bon vivant,brassard,bɑn vivant*,bʀasaʀ,well living,brassard,0.8181818181818182,0.6666666666666666,0.3796296296296295,0.4212962962962963,3.4444444444444446,0.4074074074074074,8,random
701,bon voyage,acajou,bɑn vɔɪəʤ,akaʒu,have a nice trip,mahogany,1.0,0.5714285714285714,0.3928571428571428,0.4345238095238094,4.232142857142857,0.4196428571428571,9,random
702,bonbon,brigue,bonbon*,bʀiɡ,candy,brigue,0.8571428571428571,0.6666666666666666,0.3993055555555556,0.4444444444444444,4.0,0.4305555555555556,5,random
703,bonbonniere,bralette,bonbonniere*,bʀalɛt,bonbonniere,bralette,0.9166666666666666,0.7272727272727273,0.4734848484848484,0.5303030303030304,4.329545454545454,0.5170454545454546,9,random
705,bondieuserie,bosquet,bondieuserie*,bɔskɛ,bondieuserie,bosquet,0.8461538461538461,0.6666666666666666,0.5520833333333333,0.6180555555555556,4.635416666666667,0.6145833333333334,8,random
706,bonduc,brocatelle,bonduc*,bʀɔkatɛl,bonduc,brocatelle,0.875,0.5,0.3359375,0.3697916666666667,3.4375,0.3645833333333333,8,random
712,bonhomie,ampère,bonhomie*,ɑ̃pə̀ʀ,bonhomie,ampère,1.0,0.75,0.5234375,0.5833333333333334,4.828125,0.5729166666666666,7,random
714,bonne,albumine,bɑn,albymin,good,albumin,0.7142857142857143,0.5714285714285714,0.5357142857142858,0.5952380952380952,4.392857142857143,0.5922619047619048,5,random
715,bonne bouche,bastille,bɑn baʊʧ,bastij,Good mouth,bastille,0.875,0.5,0.1041666666666666,0.1180555555555555,1.7083333333333333,0.1041666666666666,10,random
718,bookoo,bretessé,bookoo*,bʀətɛse,bookoo,bretessé,0.8571428571428571,0.4285714285714285,0.2261904761904762,0.2499999999999999,2.5,0.238095238095238,7,random
724,bordereau,autotomie,bordereau*,otɔtɔmi,slip,autotomie,0.9,0.4444444444444444,0.2939814814814815,0.3379629629629629,3.3194444444444446,0.324074074074074,9,random
726,bosket,admiratif,bosket*,admiʀatif,bosket,admiring,0.8888888888888888,0.6666666666666666,0.3958333333333332,0.4398148148148148,3.7083333333333335,0.4282407407407407,8,random
727,bossale,bague,bossale*,baɡ,bossale,Ring,0.75,0.7142857142857143,0.5624999999999999,0.619047619047619,4.839285714285714,0.6130952380952381,5,random
730,bottine,basque,bottine*,bask,ankle boot,basque,0.875,0.5714285714285714,0.4375,0.4821428571428571,3.767857142857143,0.4791666666666666,5,random
733,bouche,bégard,baʊʧ,beɡaʀ,blocked,bégard,0.8,0.4,0.4041666666666666,0.45,3.45,0.4458333333333333,5,random
734,bouchée,aubain,bouchée*,obɛ̃,bite,aubain,0.875,0.6666666666666666,0.5476190476190477,0.607142857142857,4.5,0.607142857142857,6,random
737,boudinage,abat-jour,boudinage*,abat-ʒuʀ,boudinage,lampshade,1.0,0.625,0.296875,0.328125,4.421875,0.3098958333333333,9,random
738,boudoir,actinium,ˈbuˌdɔɪr,aktɛ̃jœ̃,boudoir,actinium,1.0,0.6666666666666666,0.2048611111111111,0.25,4.645833333333333,0.2048611111111111,7,random
740,bouffage,bric-à-brac,bouffage*,bʀik-a-bʀak,eating,bric-a-brac,0.8181818181818182,0.4444444444444444,0.3009259259259259,0.3425925925925925,3.5277777777777777,0.3240740740740741,10,random
741,bouffant,bruit,bouffant*,bʀɥi,bouffant,noise,0.8888888888888888,0.75,0.5078125,0.5625,4.765625,0.5494791666666667,5,random
742,bouffe,antibiotique,bouffe*,ɑ̃tibjɔtik,food,antibiotic,1.0,0.6666666666666666,0.412037037037037,0.4675925925925926,4.388888888888889,0.449074074074074,9,random
743,bouffée délirante,abstention,bouffée* délirante*,abstɑ̃sjɔ̃,delirious puff,abstention,1.0,0.6428571428571429,0.50390625,0.5651041666666666,4.4375,0.5572916666666666,14,random
746,bouillabaisse,amical,bouillabaisse*,amikal,bouillabaisse,friendly,0.8571428571428571,0.7692307692307693,0.5416666666666666,0.5961538461538461,4.682692307692308,0.594551282051282,11,random
748,bouillon,beurrage,ˌbuˈwɪlən,bœʀʀaʒ,bouillon,beurrage,0.8888888888888888,0.2857142857142857,0.2559523809523809,0.2797619047619047,2.946428571428572,0.2708333333333333,6,random
749,boulangerie,aide,ˌbuˈlæŋgəri,ɛd,bakery,aide,1.0,0.875,0.7005208333333334,0.7864583333333334,6.0,0.7760416666666667,9,random
753,boulevard,à deux,ˈbʊləˌvɑrd,a dœ,boulevard,together,1.0,0.75,0.6067708333333334,0.6770833333333333,5.21875,0.6770833333333333,8,random
754,boulevardier,bizarre,boulevardier*,bizaʀʀ,boulevardier,bizarre,0.8461538461538461,0.5833333333333334,0.4895833333333332,0.5555555555555555,4.083333333333333,0.5416666666666666,8,random
755,bouleversement,bienséance,bouleversement*,bjɛ̃seɑ̃s,upheaval,propriety,0.8,0.5,0.4761904761904762,0.5327380952380952,4.080357142857143,0.5282738095238095,11,random
756,bouquet,ampoule,buˈkeɪ,ɑ̃pul,bouquet,ampoule,1.0,0.6,0.3458333333333333,0.3833333333333333,4.0,0.3666666666666667,6,random
758,bouquet garni,arbitrage,buˈkeɪ garni*,aʀbitʀaʒ,bouquet garni,arbitrage,0.9230769230769232,0.6666666666666666,0.2986111111111111,0.3472222222222222,5.0,0.3101851851851852,11,random
759,bouquetin,andouille,bouquetin*,ɑ̃dujl,bouquetin,andouille,0.9,0.7777777777777778,0.4606481481481481,0.5138888888888888,4.111111111111111,0.5046296296296295,8,random
762,bourgeois,agrément,ˈbʊrʒwɑ,aɡʀemɑ̃,bourgeois,approval,1.0,0.6666666666666666,0.2118055555555555,0.25,5.020833333333333,0.2118055555555555,8,random
763,bourgeoise,amour-propre,bourgeoise*,amuʀ-pʀɔpʀ,bourgeois,self-esteem,0.9090909090909092,0.6666666666666666,0.1967592592592592,0.2361111111111111,4.430555555555555,0.1967592592592592,7,random
764,bourgeoisie,badine,ˌbʊrʒˌwɑˈzi,badin,bourgeoisie,kids,0.9090909090909092,0.5,0.4036458333333333,0.4531249999999999,3.875,0.4505208333333333,8,random
767,bourn,brisure,bɔrn,bʀizyʀ,bourn,broken,0.8333333333333334,0.6666666666666666,0.3854166666666667,0.4444444444444444,3.7708333333333335,0.4236111111111111,4,random
768,bourne,animalier,bɔrn,animaljəʀ,bourne,animal,1.0,0.7777777777777778,0.5694444444444444,0.6388888888888888,5.041666666666667,0.625,8,random
769,bourrée,barrique,bourrée*,baʀʀik,drunk,barrique,0.875,0.3333333333333333,0.2470238095238095,0.2916666666666667,3.0892857142857144,0.2619047619047619,5,random
770,bourse,barricade,bɔrs,baʀʀikad,bourse,barricade,0.875,0.5,0.4973958333333333,0.5624999999999999,4.234375,0.5520833333333333,6,random
773,boutade,argot,boutade*,aʀɡo,quip,slang,0.875,0.7142857142857143,0.4761904761904762,0.5297619047619048,4.5,0.5178571428571429,7,random
775,boutique,bayard,buˈtik,baiaʀ,boutique,bayard,0.8333333333333334,0.4,0.1666666666666666,0.1833333333333333,3.25,0.1666666666666666,7,random
776,bouton,aquarelle,ˈbaʊtən,akaʀɛl,button,watercolor,0.8571428571428571,0.6666666666666666,0.2222222222222222,0.2430555555555555,4.0625,0.2222222222222222,8,random
777,boutonniere,bouchée,boutonniere*,buʃe,boutonniere,bite,0.75,0.6363636363636364,0.5795454545454545,0.6477272727272727,4.7727272727272725,0.6477272727272727,7,random
778,boutonnière,anacyclique,boutonnière*,anaziklik,buttonhole,anacyclic,0.9166666666666666,0.6,0.3238636363636363,0.3636363636363636,4.352272727272728,0.3465909090909091,9,random
779,bouts-rimés,anecdote,bouts-rimés*,anɛkdɔt,bouts-rimés,anecdote,1.0,0.5555555555555556,0.3791666666666667,0.4291666666666667,4.45,0.4166666666666667,11,random
783,braconniere,blindage,braconniere*,blɛ̃daʒ,poachers,shielding,0.9166666666666666,0.6363636363636364,0.4583333333333333,0.5227272727272728,4.102272727272728,0.5075757575757577,8,random
784,braggart,bragard,braggart*,bʀaɡaʀ,braggart,bragard,0.6666666666666666,0.3333333333333333,0.1770833333333333,0.2291666666666666,3.0416666666666665,0.1770833333333333,2,random
785,braille,baccarat,breɪl,bakkaʀa,braille,baccarat,0.8571428571428571,0.5714285714285714,0.3720238095238095,0.4404761904761904,4.571428571428571,0.4017857142857142,7,random
786,braise,à outrance,breɪz,a utʀɑ̃s,braise,excessive,1.0,0.6666666666666666,0.3090277777777778,0.3611111111111111,4.5,0.3263888888888889,7,random
787,bralette,arbitrageur,bralette*,aʀbitʀaʒœʀ,bralette,arbitrageur,1.0,0.5,0.3229166666666666,0.3708333333333332,4.4125,0.3458333333333333,8,random
790,braquemard,ballottement,braquemard*,balɔtəmɑ̃,dodger,ballottement,0.8181818181818182,0.5,0.3208333333333333,0.3708333333333333,3.5875,0.3479166666666666,9,random
792,brassard,à gogo,ˈbræsərd,a ɡɔɡo,brassard,galore,1.0,0.7142857142857143,0.3809523809523809,0.4464285714285713,4.642857142857143,0.4196428571428571,8,random
794,brasserie,briquet,ˈbræsəˌri,bʀikɛ,brasserie,lighter,0.8888888888888888,0.4285714285714285,0.3214285714285714,0.375,3.0,0.3601190476190475,6,random
796,braze,ambulancier,braze*,ɑ̃bylɑ̃sjəʀ,braze,paramedic,0.9090909090909092,0.4444444444444444,0.4328703703703704,0.4953703703703704,3.638888888888889,0.4837962962962962,8,random
798,brazier,billot,ˈbreɪziər,bijo,brazier,billot,0.7777777777777778,0.625,0.4609375,0.53125,4.046875,0.5260416666666667,6,random
800,brelan,antipodiste,brelan*,ɑ̃tipɔdist,three of a kind,retaliate,1.0,0.7777777777777778,0.3958333333333333,0.4490740740740741,4.111111111111111,0.4305555555555556,11,random
801,breloque,brisement,breloque*,bʀizəmɑ̃,charm,brisement,0.8888888888888888,0.375,0.2083333333333333,0.234375,2.359375,0.2213541666666666,7,random
803,bretessé,beurre manié,bretessé*é,bœʀʀə mɑ̃je,bretessé,mania butter,0.9090909090909092,0.5555555555555556,0.1875,0.2314814814814814,3.8055555555555554,0.1875,8,random
805,briar,burnous,braɪər,byʀnu,briar,burnous,0.8333333333333334,0.6666666666666666,0.3159722222222222,0.3888888888888889,4.770833333333333,0.34375,5,random
806,bric-a-brac,butyrique,bric-a-brac*,bytiʀik,bric-a-brac,butyric,0.9166666666666666,0.4444444444444444,0.2592592592592592,0.3009259259259259,2.388888888888889,0.2893518518518518,10,random
810,bricoleur,à propos,bricoleur*,a pʀɔpo,handyman,in regards to,1.0,0.6666666666666666,0.4050925925925926,0.4722222222222222,4.625,0.4537037037037038,8,random
811,bride,académiste,braɪd,akademist,bride,academic,0.8888888888888888,0.6666666666666666,0.4560185185185185,0.5092592592592592,4.027777777777778,0.4999999999999999,8,random
812,brie,borne,bri,bɔʀn,brie,borne,0.75,0.5,0.34375,0.40625,4.03125,0.3697916666666667,2,random
815,brigade,bagatelle,brɪˈgeɪd,baɡatɛl,brigade,bagatelle,0.875,0.5714285714285714,0.2351190476190476,0.2738095238095238,3.6607142857142856,0.2470238095238095,6,random
816,brigadier,brillant,ˌbrɪgəˈdɪr,bʀijɑ̃,brigadier,bright,0.9,0.4285714285714285,0.3363095238095238,0.3928571428571428,3.2142857142857144,0.369047619047619,6,random
817,brigue,amélioration,brigue*,ameljɔʀasjɔ̃,brigue,improvement,1.0,0.6363636363636364,0.5303030303030303,0.5984848484848485,4.693181818181818,0.587121212121212,11,random
818,brilliance,badiane,ˈbrɪljəns,badjan,brilliance,badiane,0.6666666666666666,0.375,0.265625,0.296875,2.5625,0.296875,5,random
819,brilliant,albicore,ˈbrɪljənt,albikɔʀ,brilliant,albicore,1.0,0.75,0.2994791666666667,0.34375,5.09375,0.3098958333333333,8,random
822,briquet,blondine,briquet*,blɔ̃din,lighter,blonde,0.875,0.4285714285714285,0.2261904761904762,0.255952380952381,2.3035714285714284,0.2410714285714286,7,random
823,briquetage,bonheur-du-jour,briquetage*,bɔnœʀ-dy-ʒuʀ,brickwork,happiness of the day,0.9166666666666666,0.5,0.2458333333333333,0.2791666666666667,3.5625,0.25625,12,random
824,briquette,ancien régime,briquette*,ɑ̃sjən ʀeʒim,briquette,old regime,0.9166666666666666,0.6,0.2729166666666666,0.3166666666666666,4.25,0.2854166666666666,11,random
826,brise-bise,à bas,brise-bise*,a ba,breaker,down,0.9090909090909092,0.6666666666666666,0.6041666666666666,0.675925925925926,4.944444444444445,0.675925925925926,8,random
828,brisque,brasserie,brisque*,bʀasəʀi,brisque,brasserie,0.75,0.2857142857142857,0.1160714285714285,0.1428571428571428,2.446428571428572,0.1160714285714285,5,random
829,brisure,barège,brisure*,baʀə̀ʒ,broken,barege,0.875,0.5714285714285714,0.3422619047619047,0.4047619047619047,3.5892857142857144,0.3869047619047618,5,random
831,brocard,badelaire,brocard*,badəlɛʀ,brocard,badelaire,0.875,0.5714285714285714,0.2499999999999999,0.3214285714285714,3.642857142857143,0.2499999999999999,6,random
832,brocatel,boutique,brocatel*,butik,brocatel,boutique,0.7777777777777778,0.5,0.3880208333333333,0.4374999999999999,3.4375,0.4348958333333332,7,random
833,brocatelle,abonnement,brocatelle*,abɔnəmɑ̃,brocatelle,subscription,1.0,0.6,0.36875,0.4083333333333333,3.5125,0.4041666666666666,9,random
834,broche,à la,broche*,a la,pin,to the,1.0,0.5,0.4965277777777777,0.5625,4.270833333333333,0.5590277777777778,6,random
836,brochure,brochure,broʊˈʃʊr,bʀɔʃyʀ,brochure,brochure,0.75,0.1428571428571428,0.193452380952381,0.2380952380952381,1.7857142857142858,0.2142857142857142,0,random
837,broché,arbuste,broché*é,aʀbyst,brooch,shrub,1.0,0.6666666666666666,0.3363095238095238,0.3988095238095238,5.696428571428571,0.3571428571428571,6,random
838,brodequin,beau,brodequin*,bo,brodequin,beau,0.8,0.7777777777777778,0.6944444444444444,0.7777777777777778,5.638888888888889,0.7777777777777778,6,random
841,bronze,ablégate,brɑnz,ableɡat,bronze,blegate,0.8571428571428571,0.4285714285714285,0.3392857142857143,0.3869047619047619,3.3035714285714284,0.369047619047619,6,random
844,brouhaha,bistouri,ˈbruhɑˌhɑ,bistuʀi,brouhaha,scalpel,0.8888888888888888,0.4285714285714285,0.1904761904761904,0.2321428571428571,3.446428571428572,0.1904761904761904,7,random
847,bruit,barrage,bruit*,baʀʀaʒ,noise,barrage,0.8333333333333334,0.3333333333333333,0.2638888888888889,0.3055555555555555,3.0416666666666665,0.28125,5,random
850,brume,aplomb,brume*,aplɔ̃b,mist,aplomb,1.0,0.6,0.3083333333333333,0.3666666666666666,4.1,0.3083333333333333,5,random
851,brunaille,ananas,brunaille*,anana,brunaille,pineapple,0.8,0.5555555555555556,0.4351851851851852,0.4861111111111112,3.7777777777777777,0.4861111111111112,7,random
852,brunet,brusquerie,bruˈnɛt,bʀyskəʀi,brunet,abruptness,0.875,0.5,0.3125,0.3541666666666667,3.28125,0.3385416666666667,6,random
853,brunette,arbitragiste,bruˈnɛt,aʀbitʀaʒist,brunette,arbitrageurs,0.8181818181818182,0.5454545454545454,0.4696969696969697,0.5227272727272726,4.1477272727272725,0.5151515151515151,8,random
854,brunion,billiard,brunion*,bijjaʀ,brunion,billiard,0.875,0.5714285714285714,0.2410714285714285,0.2797619047619047,3.017857142857143,0.2648809523809524,6,random
855,brunoise,brume,brunoise*,bʀym,brunoise,mist,0.8888888888888888,0.625,0.4895833333333333,0.5520833333333334,4.0625,0.5390625,4,random
856,brusque,beignet,brəsk,bəiɲɛ,brusque,beignet,0.8,0.6,0.2083333333333333,0.25,4.25,0.2083333333333333,6,random
