,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
232,232,232,844,cerement,cirement,cerement*,siʀəmɑ̃,cerement,cirement,0.8888888888888888,0.375,0.3072916666666666,0.34375,2.75,0.328125,1,loan,1,,4.4256470000000006,0.8268820643424988,0.7437256574630737
233,233,233,4532,débâcle,aspirant,débâcle*,aspiʀɑ̃,debacle,aspirant,1.0,0.3333333333333333,0.2797619047619047,0.3214285714285713,3.946428571428572,0.2946428571428571,8,hard_negative,0,,-10.520092,0.25409373641014105,0.69381183385849
234,234,234,444,bengaline,bengaline,bengaline*,bɑ̃ɡalin,bengaline,bengaline,0.5,0.25,0.1640625,0.1822916666666666,1.703125,0.1770833333333333,0,loan,1,,2.4234755,1.0,1.0
235,235,235,7059,comme ci comme ça,grammaticalisation,comme* ci* comme* çça*,ɡʀɑmatikalizasjɔ̃,so so,grammaticalisation,0.9090909090909092,0.625,0.1783854166666666,0.1979166666666666,2.578125,0.1848958333333333,16,hard_negative,0,,-16.576042,0.375027596950531,0.2075013965368271
236,236,236,3795,witzchoura,vitchoura,witzchoura*,vitʃuʀa,witzchoura,vitchoura,0.6363636363636364,0.4,0.325,0.3666666666666667,3.075,0.3541666666666666,2,loan,1,,-6.0354934,0.5936587452888489,0.8621616363525391
237,237,237,2931,petun,pétun,petun*,petœ̃,petun,pétun,0.5,0.2,0.225,0.2416666666666666,1.9,0.2416666666666666,1,loan,1,,1.5405575,0.6358771920204163,0.6693797707557678
238,238,238,3341,salon,salon,səˈlɑn,salɔ̃,salon,salon,0.6666666666666666,0.2,0.2458333333333333,0.2666666666666667,2.1,0.2625,0,loan,1,,2.1973574,1.0,1.0
239,239,239,2813,paillasson,paillasson,paillasson*,pelasɔ̃,doormat,doormat,0.6363636363636364,0.4,0.3770833333333333,0.4125,3.025,0.4125,0,loan,1,,-0.6560634,1.0,1.0
240,240,240,2535,piton,chitine,piton*,ʃitin,piton,chitine,0.5,0.2,0.0625,0.0666666666666666,0.825,0.0625,4,hard_negative,0,,-10.966795,0.5626990795135498,0.7632398009300232
241,241,241,150,amende honorable,plural,amende* ˈɑnərəbəl,plyʀal,amends,plural,0.9411764705882352,0.7142857142857143,0.5550595238095237,0.6220238095238094,4.767857142857143,0.6175595238095237,13,loan,1,,-9.398882,0.4612981677055359,0.6457256078720093
242,242,242,4282,crudités,flûtiste,crudités*,flytist,raw vegetables,flutist,0.7777777777777778,0.1428571428571428,0.171875,0.1979166666666666,1.765625,0.1848958333333333,7,hard_negative,0,,-4.8541245,0.3376142084598541,0.7472336292266846
243,243,243,3558,telecommunication,télécommunication,ˌtɛləkəmˌjunɪˈkeɪʃən,telekɔmynikasjɔ̃,telecommunication,telecommunication,0.7,0.2352941176470588,0.1556372549019608,0.1740196078431373,1.6691176470588236,0.1678921568627451,2,loan,1,,-17.096994,0.831039309501648,0.633569061756134
244,244,244,11069,valet-de-place,valet de chambre,valet-de-place*,valət də ʃɑ̃bʀ,valet-de-place,valet,0.6666666666666666,0.3333333333333333,0.1440972222222222,0.1597222222222222,1.625,0.1510416666666666,7,hard_negative,0,,0.3200817,0.8062304854393005,0.7244529724121094
245,245,245,2404,longue durée,longue,longue* durée*,lɔ̃ɡ,long duration,long,0.9285714285714286,0.7777777777777778,0.65,0.7291666666666666,5.3625,0.7270833333333333,6,loan,1,,4.9021897,0.6907325983047485,0.7274478077888489
246,246,246,3033,ponce,alphonse,ˈpɑnseɪ,alfɔ̃s,ponce,alphonse,1.0,0.6666666666666666,0.28125,0.3194444444444445,3.458333333333333,0.2986111111111111,4,loan,1,,-13.268248000000002,0.3430738151073456,0.7565449476242065
247,247,247,64,acquis communautaire,acquis communautaire,acquis* communautaire*,akkis kɔmynotɛʀ,acquis communautaire,acquis communautaire,0.6818181818181818,0.3684210526315789,0.2620614035087719,0.2960526315789473,2.2171052631578947,0.2916666666666667,0,loan,1,,-34.697647,1.0,1.0
248,248,248,2439,macramé,macramé,macramé*é,makʀame,macramé,macramé,0.5555555555555556,0.2857142857142857,0.1380208333333333,0.1614583333333333,1.203125,0.1510416666666666,0,loan,1,,-3.780447,1.0,1.0
249,249,249,1176,coulis,coulis,coulis*,kuli,coulis,coulis,0.5714285714285714,0.5,0.3090277777777777,0.3402777777777778,2.5,0.3402777777777778,0,loan,1,,0.69469494,1.0,1.0
250,250,250,164,anomal,animalier,anomal*,animaljəʀ,anomalous,animal,0.4444444444444444,0.3333333333333333,0.3101851851851852,0.3472222222222222,2.583333333333333,0.3472222222222222,4,hard_negative,0,,-4.7440395,0.4585821628570557,0.7616869211196899
251,251,251,2087,gradation,gradation,greɪˈdeɪʃən,ɡʀadasjɔ̃,gradation,gradation,0.9090909090909092,0.5555555555555556,0.2314814814814814,0.2731481481481481,3.375,0.2430555555555555,0,loan,1,,5.6380805999999986,1.0,1.0
252,252,252,3761,vis-à-vis,vis-à-vis,vis-à-vis*,vis-a-vi,vis à vis,vis à vis,0.3,0.3333333333333333,0.1309523809523809,0.1428571428571428,1.0357142857142858,0.1428571428571428,0,loan,1,,-0.8234940999999999,1.0,1.0
253,253,253,1286,cuneiform,cunéiforme,ˈkjuniəˌfɔrm,kyneifɔʀm,cuneiform,cuneiform,0.5833333333333334,0.1,0.1270833333333333,0.1458333333333333,1.1375,0.1375,2,loan,1,,-6.130701,0.7619124054908752,0.8840120434761047
254,254,254,970,chômeur,chômeur,chômeur*,ʃomœʀ,unemployed person,unemployed person,0.875,0.5,0.30654761904761896,0.3511904761904761,2.75,0.3363095238095238,0,loan,1,,1.8117133,1.0,1.0
255,255,255,2223,moellon,maillot,moellon*,melo,rubble,jersey,0.5,0.4285714285714285,0.3898809523809524,0.4285714285714285,3.1071428571428568,0.4285714285714285,3,hard_negative,0,,-3.7991982,0.4448414444923401,0.7339805364608765
256,256,256,2589,minaudière,minaudière,minaudière*,minodjə̀ʀ,minaudière,minaudière,0.6363636363636364,0.3333333333333333,0.2166666666666666,0.2541666666666666,2.05,0.2416666666666666,0,loan,1,,-2.2608947999999995,1.0,1.0
257,257,257,1710,epluchage,épluchage,epluchage*,eplyʃaʒ,peeling,peeling,0.6,0.375,0.1588541666666666,0.1822916666666666,2.109375,0.171875,1,loan,1,,1.5810587,0.6772999763488771,0.7726907134056091
258,258,258,262,assemblage,assemblage,əˈsɛmblɪʤ,asɑ̃blaʒ,assemblage,assemblage,0.6666666666666666,0.2857142857142857,0.1666666666666666,0.1904761904761904,2.7142857142857144,0.1666666666666666,0,loan,1,,-2.5269332,1.0,1.0
259,259,259,2735,nougatine,nougatine,nougatine*,nuɡatin,nougatine,nougatine,0.4,0.25,0.1588541666666666,0.1770833333333333,2.078125,0.171875,0,loan,1,,4.712935400000001,1.0,1.0
260,260,260,8513,piqué,bégonia,piqué*é,beɡɔ̃ja,pique,begonia,1.0,0.3333333333333333,0.0833333333333333,0.0902777777777777,1.1041666666666667,0.0833333333333333,7,hard_negative,0,,-4.098688,0.4583123922348023,0.7282208800315857
261,261,261,746,capilotade,capilotade,capilotade*,kapilɔtad,capilotade,capilotade,0.3636363636363636,0.2,0.0979166666666666,0.1083333333333333,0.8,0.1083333333333333,0,loan,1,,2.4812036,1.0,1.0
262,262,262,2015,gazon,gazon,gazon*,ɡazɔ̃,grass,grass,0.6666666666666666,0.5,0.3072916666666666,0.3645833333333333,3.8125,0.3072916666666666,0,loan,1,,0.012749076000000002,1.0,1.0
263,263,263,1453,dictature,dictature,dictature*,diktatyʀ,dictatorship,dictatorship,0.5,0.2222222222222222,0.1226851851851851,0.1481481481481481,1.125,0.1388888888888889,0,loan,1,,4.5056642999999985,1.0,1.0
264,264,264,2178,merveilleux,évolué,merveilleux*,evɔlɥe,wonderful,evolved,0.6666666666666666,0.4545454545454545,0.4450757575757575,0.5037878787878788,3.9090909090909087,0.4981060606060605,8,hard_negative,0,,-8.573646,0.5596025586128235,0.6289173364639282
265,265,265,1669,enlevement,enlèvement,enlevement*,ɑ̃lə̀vəmɑ̃,removal,removal,0.8181818181818182,0.3,0.3208333333333333,0.35,2.675,0.3458333333333333,1,loan,1,,-0.36684233,0.6938579678535461,0.7864108681678772
266,266,266,1733,espagnole,countable and uncountable,espagnole*,kuntablə ɑ̃d ynkuntabl,spanish,countable and uncountable,0.9090909090909092,0.631578947368421,0.5559210526315789,0.6118421052631579,4.618421052631579,0.6107456140350878,20,loan,1,,20.668716,0.27623870968818665,0.5744103789329529
267,267,267,2513,masseur,masseur,masseur*,masœʀ,masseur,masseur,0.625,0.2857142857142857,0.2946428571428571,0.3333333333333333,2.446428571428572,0.3214285714285713,0,loan,1,,2.4079695,1.0,1.0
268,268,268,2219,impersonal,impersonnel,ˌɪmˈpərsənəl,ɛ̃pɛʀsɔnəl,impersonal,impersonal,0.5833333333333334,0.1,0.1229166666666667,0.1416666666666666,1.1125,0.1333333333333333,2,loan,1,,-6.5072513,0.9397546648979188,0.8698906898498535
269,269,269,2532,medallion,médaillon,məˈdæljən,medelɔ̃,medallion,medallion,0.6666666666666666,0.25,0.2526041666666667,0.2760416666666666,2.09375,0.2760416666666666,3,loan,1,,-3.2224026,0.4896315634250641,0.6252525448799133
270,270,270,104,air de cour,air de cour,ɛr də kur,ɛʀ də kuʀ,courtyard,courtyard,0.2222222222222222,0.0,0.0476190476190476,0.0714285714285714,0.5357142857142857,0.0476190476190476,0,loan,1,,-2.5383997000000003,1.0,1.0
271,271,271,44,acclimate,acclimater,ˈækləˌmeɪt,akklimatəʀ,acclimate,acclimatize,0.8,0.3,0.2354166666666667,0.2583333333333334,2.2375,0.2541666666666667,1,loan,1,,-5.2734303,0.939167022705078,0.8308358788490295
272,272,272,651,bulletin,bulletin,ˈbʊlɪtən,bylətɛ̃,bulletin,bulletin,0.625,0.1428571428571428,0.1726190476190476,0.1845238095238095,1.5,0.1845238095238095,0,loan,1,,2.0347295,1.0,1.0
273,273,273,2904,pell-mell,pêle-mêle,pell-mell*,pə̂lɛ-mə̂l,skin-mell,pell-mell,0.6,0.25,0.1640625,0.1822916666666666,1.78125,0.1744791666666666,4,loan,1,,-1.959811,0.4537354409694672,0.7431926727294922
274,274,274,3303,roué,roué,roué*é,ʀwe,wheel,wheel,1.0,0.3333333333333333,0.4,0.475,3.75,0.45,0,loan,1,,6.783046700000001,1.0,1.0
275,275,275,379,barbotine,barbotine,barbotine*,baʀbɔtin,slip,slip,0.4,0.1111111111111111,0.1226851851851851,0.1435185185185185,1.0416666666666667,0.1342592592592592,0,loan,1,,2.639893,1.0,1.0
276,276,276,551,boudin,boudin,ˈbudɪn,budɛ̃,boudin,boudin,0.5,0.2,0.2,0.2166666666666666,1.65,0.2166666666666666,0,loan,1,,2.9610863,1.0,1.0
277,277,277,560,cadre,cadis,ˈkædri,kadi,frame,cadiz,0.5,0.2,0.1666666666666666,0.2,1.45,0.2,2,hard_negative,0,,1.4403665,0.5175123810768127,0.47067147493362427
278,278,278,956,chiffonier,chiffonnier,chiffonier*,ʃifɔnjəʀ,chiffonier,chiffonnier,0.7272727272727273,0.4,0.2291666666666666,0.2625,2.1875,0.2479166666666667,1,loan,1,,-0.07961601,0.8851725459098816,0.9464395046234131
279,279,279,2352,lative,latif,lative*,latif,lative,latif,0.4285714285714285,0.1666666666666666,0.15625,0.1736111111111111,1.25,0.1736111111111111,2,loan,1,,1.3660128,0.851963996887207,0.7121793627738953
280,280,280,2251,intonation,intonation,ˌɪntəˈneɪʃən,ɛ̃tɔnasjɔ̃,intonation,intonation,0.8333333333333334,0.4,0.2541666666666667,0.2833333333333334,2.7625,0.2729166666666667,0,loan,1,,0.25025707,1.0,1.0
281,281,281,3476,attentisme,adaptation,attentisme*,adaptasjɔ̃,wait-and-see attitude,adaptation,0.7272727272727273,0.3,0.1729166666666666,0.1833333333333333,1.9625,0.18125,8,hard_negative,0,,-5.645308,0.3504612743854523,0.8418807983398438
282,282,282,1041,coincident,coïncident,koʊˈɪnsədənt,koinsidɑ̃,coincident,coincide,0.5833333333333334,0.2727272727272727,0.2765151515151515,0.303030303030303,2.25,0.3011363636363636,1,loan,1,,-4.536475,0.5883995890617371,0.7069873213768005
283,283,283,4763,farandole,boulangerie,farandole*,bulɑ̃ʒəʀi,farandole,bakery,1.0,0.1111111111111111,0.2129629629629629,0.2407407407407407,2.1388888888888893,0.2222222222222222,8,hard_negative,0,,-10.119775,0.4754631221294403,0.8016026020050049
284,284,284,1429,detergent,détergent,dɪˈtərʤənt,detɛʀʒɑ̃,detergent,detergent,0.8,0.375,0.2213541666666666,0.2604166666666666,3.078125,0.2369791666666666,1,loan,1,,-1.1657937,0.5694374442100525,0.5212762355804443
285,285,285,985,cineast,cinéaste,cineast*,sineast,filmmaker,filmmaker,0.25,0.1428571428571428,0.0267857142857142,0.0297619047619047,0.375,0.0267857142857142,2,loan,1,,-9.407691,0.528425395488739,0.5710319876670837
286,286,286,1692,entrepreneuse,entrepreneuse,entrepreneuse*,ɑ̃tʀɛpʀənœz,entrepreneur,entrepreneur,0.7857142857142857,0.2307692307692307,0.2644230769230769,0.3012820512820512,2.25,0.2868589743589743,0,loan,1,,-3.8249893,1.0,1.0
287,287,287,1630,en homme,en homme,ɛn hɑm,ən ɔm,as a man,as a man,0.5,0.2,0.2166666666666666,0.2416666666666667,1.85,0.2375,0,loan,1,,-2.9817696,1.0,1.0
288,288,288,306,aven,aven,ɑˈveɪn,avɑ̃,aven,aven,0.8333333333333334,0.4,0.4041666666666667,0.45,3.4,0.4416666666666666,0,loan,1,,-1.8960178,1.0,1.0
289,289,289,927,chelem,chelem,chelem*,ʃɛlɑ̃,slam,slam,0.8571428571428571,0.5,0.3472222222222222,0.3888888888888889,3.1041666666666665,0.3819444444444445,0,loan,1,,7.304708,1.0,1.0
290,290,290,172,andouille,andouille,andouille*,ɑ̃dujl,andouille,andouille,0.7,0.4444444444444444,0.4236111111111111,0.4722222222222222,3.625,0.4652777777777778,0,loan,1,,-3.4268935,1.0,1.0
291,291,291,126,allée,allée,allée*,ale,aisle,aisle,0.5,0.25,0.3625,0.4,2.9,0.4,0,loan,1,,2.3649518,1.0,1.0
292,292,292,313,avocat,avocat,avocat*,avɔka,lawyer,lawyer,0.5714285714285714,0.3333333333333333,0.1666666666666666,0.1805555555555555,1.3333333333333333,0.1805555555555555,0,loan,1,,-1.9732063,1.0,1.0
293,293,293,2765,oligarch,oligarque,ˈoʊlɪˌgɑrk,ɔliɡaʀk,oligarch,oligarch,0.8,0.2857142857142857,0.1636904761904762,0.2023809523809523,2.517857142857143,0.1636904761904762,3,loan,1,,-2.34325,0.8833909630775452,0.6619216799736023
294,294,294,5467,oreille de crisse,amélioration,oreille* də crisse*,ameljɔʀasjɔ̃,ear of cries,improvement,0.8421052631578947,0.4,0.3222222222222222,0.3638888888888889,3.2,0.35,15,hard_negative,0,,-7.214817999999998,0.397528737783432,0.32774150371551514
295,295,295,3678,tuile,tuile,tuile*,tyj,tile,tile,0.8333333333333334,0.4,0.3875,0.4333333333333334,3.475,0.425,0,loan,1,,4.9518747,1.0,1.0
296,296,296,1119,contiguity,contiguïté,contiguity*,kɔ̃tiɡɥjite,contiguity,adjoined,0.7272727272727273,0.5,0.1875,0.2083333333333333,2.25,0.1979166666666666,2,loan,1,,-6.25002,0.8410479426383972,0.6819174885749817
297,297,297,3747,vibration,vibration,vaɪˈbreɪʃən,vibʀasjɔ̃,vibration,vibration,0.8181818181818182,0.4,0.2604166666666667,0.3,2.825,0.28125,0,loan,1,,-1.8775632,1.0,1.0
298,298,298,3262,revolt,révolter,rɪˈvoʊlt,ʀevɔltəʀ,revolt,revolt,0.875,0.375,0.25,0.2864583333333333,3.078125,0.2630208333333333,3,loan,1,,-4.0310698,0.6038592457771301,0.3884265124797821
299,299,299,3359,saponule,saponule,saponule*,sapɔnyl,soap,soap,0.4444444444444444,0.125,0.1223958333333333,0.1354166666666666,1.0,0.1354166666666666,0,loan,1,,2.854821,1.0,1.0
300,300,300,1856,feuilleton,feuilleton,feuilleton*,fœjlətɔ̃,serial,serial,0.7272727272727273,0.3,0.30625,0.3375,2.6375,0.3333333333333333,0,loan,1,,4.9975586,1.0,1.0
301,301,301,2274,japonaiserie,japonaiserie,japonaiserie*,ʒapɔnɛzəʀi,japanese,japanese,0.6923076923076923,0.25,0.1996527777777778,0.2256944444444444,1.9583333333333333,0.2170138888888889,0,loan,1,,0.5627276999999999,1.0,1.0
302,302,302,1568,eclatant,éclatant,eclatant*,eklatɑ̃,striking,brilliant,0.5555555555555556,0.375,0.2473958333333333,0.2708333333333333,2.03125,0.2682291666666666,1,loan,1,,4.755017,0.7979955077171326,0.9547511339187622
303,303,303,618,briquetage,briquetage,briquetage*,bʀikətaʒ,brickwork,brickwork,0.6363636363636364,0.2222222222222222,0.1574074074074074,0.1851851851851852,1.930555555555556,0.1689814814814814,0,loan,1,,2.091339,1.0,1.0
304,304,304,1360,degenerescence,dégénérescence,degenerescence*,deʒeneʀəsɑ̃s,degeneration,degeneration,0.6,0.3846153846153846,0.2596153846153846,0.2916666666666666,2.769230769230769,0.2740384615384615,3,loan,1,,-12.249446,0.7398781180381775,0.7850484848022461
305,305,305,2738,nouveau roman,nouveau roman,ˌnuˈvoʊ ˈroʊmən,nuvəo ʀɔmɑ̃,new Roman,new Roman,0.6666666666666666,0.1818181818181818,0.2083333333333333,0.2386363636363636,1.7840909090909092,0.2291666666666666,0,loan,1,,3.7075415,1.0,1.0
306,306,306,2938,phenol,phène,ˈfɛnəl,fə̀n,phenol,phene,0.8333333333333334,0.4,0.3708333333333333,0.4083333333333334,3.0,0.4083333333333334,3,loan,1,,0.4467902,0.7644909024238586,0.7427716851234436
307,307,307,690,café noir,café noir,café*é nɔɪr,kafe nwaʀ,black coffee,black coffee,0.6363636363636364,0.375,0.1550925925925926,0.1805555555555555,1.5833333333333333,0.1666666666666666,0,loan,1,,-0.26963267,1.0,1.0
308,308,308,1560,ecarteur,écarteur,ecarteur*,ekaʀtœʀ,retractor,retractor,0.6666666666666666,0.25,0.1692708333333333,0.203125,1.53125,0.1822916666666666,1,loan,1,,-2.1782343,0.4660051465034485,0.8100053071975708
309,309,309,1643,enceinte,enceinte,enceinte*,ɑ̃sɛ̃t,pregnant,pregnant,0.8888888888888888,0.625,0.5,0.5520833333333333,4.265625,0.5494791666666666,0,loan,1,,-2.3167462000000003,1.0,1.0
310,310,310,2747,numismatic,numismatique,ˌnumɪsˈmætɪk,nymismatik,numismatic,numismatics,0.5,0.0,0.0125,0.0125,0.1,0.0125,3,loan,1,,2.8848248,0.9076624512672424,0.8209357261657715
311,311,311,1201,couteau de chasse,couteau de chasse,couteau* də ʧæs,kutəo də ʃas,hunting knife,hunting knife,0.5333333333333333,0.3636363636363636,0.2007575757575757,0.2272727272727272,2.1818181818181817,0.2102272727272727,0,loan,1,,-12.180418,1.0,1.0
312,312,312,1984,galvanize,galvaniser,ˈgælvəˌnaɪz,ɡalvanizəʀ,galvanize,galvanize,0.8181818181818182,0.3,0.23125,0.2541666666666666,2.1625,0.25,2,loan,1,,-1.8574553,0.822551429271698,0.8904374241828918
313,313,313,2063,gnomon,gnomon,gnomon*,ɲɔmɔ̃,gnomon,gnomon,0.8571428571428571,0.2,0.2375,0.2583333333333333,1.975,0.2541666666666666,0,loan,1,,5.6434956,1.0,1.0
314,314,314,986,cinema,cinéma,ˈsɪnəmə,sinema,cinema,movie theater,0.5714285714285714,0.0,0.0416666666666666,0.0416666666666666,0.375,0.0416666666666666,1,loan,1,,-6.8800982999999984,0.8657966852188109,0.8365857601165771
315,315,315,2446,magret,magret,magret*,maɡʀɛ,duck breast,duck breast,0.7142857142857143,0.4,0.1541666666666666,0.2,3.325,0.1541666666666666,0,loan,1,,-0.7159111,1.0,1.0
316,316,316,2217,impermeability,imperméabilité,impermeability*,ɛ̃pɛʀmeabilite,impermeability,impermeability,0.4,0.0714285714285714,0.0967261904761905,0.1101190476190476,0.8660714285714286,0.1041666666666666,2,loan,1,,-11.277262,0.8030006885528564,0.4772033393383026
317,317,317,3454,sombre,sombre,sombre*,sɔ̃bʀ,sombre,sombre,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.3888888888888888,2.8541666666666665,0.375,0,loan,1,,5.5021,1.0,1.0
318,318,318,9340,escargot,escalade,escargot*,ɛskalad,escargot,escalade,0.7777777777777778,0.1428571428571428,0.0535714285714285,0.0654761904761904,0.5714285714285714,0.0535714285714285,4,hard_negative,0,,-7.270664999999998,0.4251374006271362,0.6867513060569763
319,319,319,2064,gnossienne,gnossienne,gnossienne*,ɲɔsjɛn,gnossienne,gnossienne,0.8181818181818182,0.4444444444444444,0.3379629629629629,0.375,2.9166666666666665,0.3680555555555556,0,loan,1,,4.1536503,1.0,1.0
320,320,320,541,bookoo,beaucoup,bookoo*,bəoku,bookoo,a lot,0.5714285714285714,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5,0.1944444444444444,6,loan,1,,4.698071499999998,0.5837593674659729,0.2283627688884735
321,321,321,7479,ecraseur,écrasement,ecraseur*,ekʀazəmɑ̃,crusher,crushing,0.7777777777777778,0.375,0.1197916666666666,0.1510416666666666,2.125,0.1197916666666666,5,hard_negative,0,,-2.5574408,0.6342886090278625,0.7181412577629089
322,322,322,7555,engagé,ananas,engagé*é,anana,engaged,pineapple,0.75,0.4,0.0708333333333333,0.0833333333333333,1.5,0.0708333333333333,5,hard_negative,0,,-7.926418300000001,0.4393341839313507,0.25171536207199097
323,323,323,3597,titubant,titubant,titubant*,titybɑ̃,hesitant,hesitant,0.5555555555555556,0.25,0.2473958333333333,0.2708333333333333,2.03125,0.2682291666666666,0,loan,1,,3.0417342,1.0,1.0
324,324,324,677,cache,cache,kæˈʃeɪ,kaʃ,cache,cache,0.6666666666666666,0.4,0.3583333333333333,0.4,2.9,0.4,0,loan,1,,0.5315012,1.0,1.0
325,325,325,2449,maison de passe,maison de passe,ˈmeɪzən də ˌpæˈseɪ,mɛzɔn də pas,brothel,brothel,0.5,0.2307692307692307,0.2131410256410256,0.2371794871794872,1.7307692307692308,0.2371794871794872,0,loan,1,,1.9872724,1.0,1.0
326,326,326,3441,soignée,soignée,soignée*,swaɲe,neat,neat,0.75,0.2,0.2152777777777778,0.2430555555555555,2.208333333333333,0.2326388888888889,0,loan,1,,3.9839215,1.0,1.0
327,327,327,2100,graphy,graphie,graphy*,ɡʀafi,graphy,graph,0.8571428571428571,0.4,0.2125,0.2583333333333333,3.7,0.2125,2,loan,1,,1.0585649,0.8190706372261047,0.7044786810874939
328,328,328,292,baguette,banquette,ˌbæˈgɛt,bɑ̃kɛt,baguette,bench,0.5714285714285714,0.2,0.2,0.225,1.7,0.2208333333333333,2,hard_negative,0,,-2.5400257,0.5769531726837158,0.8649080395698547
329,329,329,3391,selenium,sélénium,səˈliniəm,selenjœ̃,selenium,selenium,0.6666666666666666,0.25,0.1536458333333333,0.171875,1.546875,0.1666666666666666,2,loan,1,,-0.07945377,0.6338748931884766,0.7407404184341431
330,330,330,1305,dancetté,danché,dancetté*é,dɑ̃ʃe,danced,danche,0.8,0.5714285714285714,0.5277777777777778,0.5833333333333334,4.361111111111111,0.5810185185185186,3,loan,1,,-0.28749764,0.6100697517395021,0.5446760654449463
331,331,331,1867,filiation,filiation,filiation*,filjasjɔ̃,filiation,filiation,0.6,0.3333333333333333,0.1342592592592592,0.1527777777777778,1.5277777777777777,0.1435185185185185,0,loan,1,,3.9184546,1.0,1.0
332,332,332,877,chantage,chantage,chantage*,ʃɑ̃taʒ,blackmail,blackmail,0.7777777777777778,0.5714285714285714,0.3214285714285714,0.3630952380952381,3.5535714285714284,0.3482142857142857,0,loan,1,,3.1102479,1.0,1.0
333,333,333,1655,foundry,anomie,ˈfaʊndri,anɔmi,foundry,anomie,0.625,0.5714285714285714,0.3482142857142857,0.3988095238095238,3.875,0.375,7,hard_negative,0,,-13.682726999999998,0.3700851798057556,0.7987779378890991
334,334,334,474,bijou,bijou,bijou*,biʒu,bijou,bijou,0.5,0.4,0.2166666666666667,0.2416666666666666,2.475,0.2375,0,loan,1,,1.2275511,1.0,1.0
335,335,335,2751,obole,obolus,obole*,ɔbɔly,obol,obolus,0.6666666666666666,0.0,0.0416666666666666,0.0416666666666666,0.4,0.0416666666666666,2,loan,1,,-3.1162446,0.6287854313850403,0.9236699342727661
336,336,336,9552,sous-chef,jeu de paume,sous-chef*,ʒəy də pom,sous chef,palm game,1.0,0.375,0.1380208333333333,0.1458333333333333,2.625,0.1380208333333333,11,hard_negative,0,,-8.6272335,0.3494375348091125,0.6136576533317566
337,337,337,3564,tendon,tendon,ˈtɛndən,tɑ̃dɔ̃,tendon,tendon,0.7142857142857143,0.3333333333333333,0.3506944444444444,0.3819444444444444,2.9166666666666665,0.3784722222222221,0,loan,1,,3.787115,1.0,1.0
338,338,338,3673,truffière,truffière,truffière*,tʀyfjə̀ʀ,truffière,truffière,0.8,0.25,0.2569444444444444,0.3055555555555556,2.430555555555556,0.2824074074074074,0,loan,1,,3.1232533,1.0,1.0
339,339,339,2979,pistole,pistole,pɪˈstoʊleɪ,pistɔl,pistol,pistol,0.6,0.3333333333333333,0.3078703703703704,0.3425925925925925,2.4722222222222223,0.3425925925925925,0,loan,1,,-0.61623526,1.0,1.0
340,340,340,3714,vaunt,vanter,vaunt*,vɑ̃təʀ,vaunt,brag,0.8333333333333334,0.6,0.2375,0.2749999999999999,4.175,0.2375,3,loan,1,,-2.2381473,0.5183458924293518,0.4547065496444702
341,341,341,6108,trahison,gélatine,trahison*,ʒelatin,treason,gelatin,0.7777777777777778,0.125,0.1848958333333333,0.2083333333333333,1.890625,0.2057291666666666,7,hard_negative,0,,-8.543125,0.4297303259372711,0.7607738971710205
342,342,342,3506,surmoulage,surmoulage,surmoulage*,syʀmulaʒ,overmolding,overmolding,0.5454545454545454,0.2222222222222222,0.1481481481481481,0.1759259259259259,1.8472222222222223,0.1597222222222222,0,loan,1,,-0.8749485,1.0,1.0
343,343,343,3551,tatonnement,tâtonnement,tatonnement*,tatɔnəmɑ̃,groping,trial and error,0.5833333333333334,0.2727272727272727,0.2746212121212121,0.2992424242424242,2.227272727272727,0.2973484848484848,1,loan,1,,3.8439016,0.6031168699264526,0.37293243408203125
344,344,344,6113,traumatize,dramaturge,ˈtrɔməˌtaɪz,dʀamatyʀʒ,traumatize,dramaturge,0.8181818181818182,0.1111111111111111,0.1087962962962963,0.125,1.5,0.1087962962962963,5,hard_negative,0,,-5.1914206,0.4163419306278229,0.5959745645523071
345,345,345,3705,valet-de-place,plural,valet-de-place*,plyʀal,valet-de-place,plural,0.8666666666666667,0.5833333333333334,0.4930555555555555,0.548611111111111,4.3125,0.5434027777777778,12,loan,1,,3.403204,0.3570995628833771,0.6619839072227478
346,346,346,1993,gangue,gangue,gangue*,ɡɑ̃ɡ,gangue,gangue,1.0,0.75,0.421875,0.46875,5.75,0.4479166666666667,0,loan,1,,3.6005367999999995,1.0,1.0
347,347,347,3771,vivandière,vivandière,vivandière*,vivɑ̃djə̀ʀ,vivandière,vivandière,0.6363636363636364,0.3333333333333333,0.2208333333333333,0.2583333333333333,2.075,0.24375,0,loan,1,,4.9390839999999985,1.0,1.0
