,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
3279,3279,352,trifling,transparent,ˈtraɪflɪŋ,tʀɑ̃spaʀɑ̃,trifling,transparent,1.0,0.375,0.1770833333333333,0.2239583333333333,3.40625,0.1770833333333333,8,synonym,0,,-2.7023125,0.492573618888855,0.8330668807029724
3280,3280,521,unconquerable,imprenable,unconquerable*,ɛ̃pʀənabl,unconquerable,impregnable,0.7857142857142857,0.5384615384615384,0.4006410256410256,0.4487179487179488,3.625,0.4423076923076923,8,synonym,0,,-7.4403853,0.6491726636886597,0.8480958938598633
3281,3281,1255,crossette,crossette,crossette*,kʀɔsɛt,crossette,crossette,0.8,0.4444444444444444,0.3356481481481481,0.375,2.736111111111111,0.3657407407407407,0,loan,1,,11.170694000000001,0.999999463558197,1.0
3282,3282,431,unsullied,impeccable,ənˈsəlid,ɛ̃pɛkkabl,unsullied,impeccable,1.0,0.75,0.2916666666666667,0.3229166666666666,4.171875,0.3020833333333333,10,synonym,0,,-8.131653,0.5111564993858337,0.8280802965164185
3283,3283,7881,grande madame,délimiter,grænd ˈmædəm,delimitəʀ,big lady,delimit,0.8333333333333334,0.4444444444444444,0.1111111111111111,0.1296296296296296,2.1666666666666665,0.1111111111111111,12,hard_negative,0,,-10.274377000000001,0.43504542112350464,0.6028087735176086
3284,3284,237,azedarach,agrandir,azedarach*,aɡʀɑ̃diʀ,azedarach,enlarge,0.9,0.5555555555555556,0.2986111111111111,0.3425925925925925,3.3055555555555562,0.3194444444444444,7,random,0,380.0,-4.319311,0.4104909598827362,0.6854708790779114
3285,3285,1552,fanfaronade,ananas,fanfaronade*,anana,fanfaronade,pineapple,0.5833333333333334,0.5454545454545454,0.4886363636363636,0.5454545454545454,3.954545454545455,0.5454545454545454,6,hard_negative,0,,-11.831978,0.4562264680862427,0.114690400660038
3286,3286,123,ananas,bureau,ananas*,byʀo,pineapple,bureau,1.0,0.6666666666666666,0.4236111111111111,0.4652777777777778,4.166666666666667,0.4548611111111111,5,random,0,189.0,-11.669075,0.45348474383354187,0.3851432502269745
3287,3287,3543,tapir,tapir,tapir*,tapiʀ,tapir,tapir,0.3333333333333333,0.0,0.0333333333333333,0.05,0.375,0.0333333333333333,0,loan,1,,2.6372375,0.999999463558197,1.0
3288,3288,2962,suint,boudinage,suint*,budinaʒ,suint,boudinage,0.5714285714285714,0.4285714285714285,0.3095238095238095,0.3392857142857142,2.696428571428572,0.3363095238095238,6,hard_negative,0,,-13.399809,0.48184922337532043,0.6518794894218445
3289,3289,259,bahut,badaud,bahut*,bado,very,onlooker,0.6666666666666666,0.4,0.2458333333333333,0.2666666666666666,2.525,0.2625,3,random,0,407.0,-2.6271052000000004,0.6015458106994629,0.8595242500305176
3290,3290,3105,protégée,protégée,protégée*,pʀɔteʒe,protected,protected,0.6666666666666666,0.2857142857142857,0.0625,0.0833333333333333,1.3035714285714286,0.0625,0,loan,1,,3.3260472,0.9999995827674866,1.0
3291,3291,2860,parvenu,parvenu,parvenu*,paʀvəny,reached,reached,0.5,0.0,0.0416666666666666,0.0535714285714285,0.4464285714285714,0.0416666666666666,0,loan,1,,1.3714864,0.9999995827674866,1.0
3292,3292,253,badine,aplome,badine*,aplɔm,kids,applaud,0.8571428571428571,0.8333333333333334,0.3194444444444444,0.3541666666666667,4.333333333333333,0.3368055555555555,5,random,0,400.0,-13.108032999999999,0.5790218710899353,0.6759046912193298
3293,3293,1186,coup de grâce,coup de grâce,ku də grâce*,kup də ɡʀaz,coup de grace,coup de grace,0.5833333333333334,0.4444444444444444,0.2175925925925926,0.2592592592592593,2.9444444444444446,0.2291666666666666,0,loan,1,,3.7257168,0.9999996423721313,1.0
3294,3294,527,unconfined,ouvert,ˌənkənˈfaɪnd,uvɛʀ,unconfined,open,1.0,0.7,0.59375,0.6541666666666667,4.9375,0.65,9,synonym,0,,-8.814598,0.41106972098350525,0.45983633399009705
3295,3295,1010,changing,léger,ˈʧeɪnʤɪŋ,leʒəʀ,changing,light,0.875,0.6,0.15,0.1666666666666666,2.75,0.15,7,synonym,0,,-2.0086021,0.42950713634490967,0.6096711754798889
3296,3296,1502,domino,domino,ˈdɑmɪˌnoʊ,dɔmino,domino,domino,0.5555555555555556,0.1428571428571428,0.1547619047619048,0.1726190476190476,1.2857142857142858,0.1696428571428571,0,loan,1,,3.7827275,0.9999997019767761,1.0
3297,3297,3370,ambulancier,abandoner,ambulancier*,abɑ̃dɔnəʀ,paramedic,abandon,0.8333333333333334,0.3636363636363636,0.3143939393939394,0.3522727272727273,2.9431818181818183,0.3428030303030303,6,hard_negative,0,,-5.316836400000001,0.2845708429813385,0.7908411622047424
3298,3298,1460,diorama,diorama,diorama*,djɔʀama,diorama,diorama,0.5,0.1428571428571428,0.0416666666666666,0.0595238095238095,0.6428571428571429,0.0416666666666666,0,loan,1,,4.667815,0.9999996423721313,1.0
3299,3299,554,bouffage,plural,bouffage*,plyʀal,eating,plural,0.8888888888888888,0.5714285714285714,0.255952380952381,0.2916666666666666,3.446428571428572,0.2678571428571429,6,loan,1,,2.6922932,0.36649808287620544,0.780584454536438
3300,3300,2390,lisse,lisse,lisse*,lis,smooth,smooth,0.5,0.4,0.3625,0.4,2.9,0.4,0,loan,1,,3.7355723,0.9999994039535522,1.0
3301,3301,3739,verrine,verrine,verrine*,vɛʀʀin,verrine,verrine,0.625,0.1428571428571428,0.18154761904761899,0.2202380952380952,1.6071428571428572,0.1964285714285714,0,loan,1,,7.120305999999999,0.9999997019767761,1.0
3302,3302,2578,mignon,mignon,ˈmɪgnən,miɲɔ̃,mignon,mignon,0.8571428571428571,0.2,0.2375,0.2583333333333333,2.025,0.2541666666666666,0,loan,1,,4.5429883,0.9999996423721313,1.0
3303,3303,1593,eloge,éloge,eloge*,elɔʒ,praise,praise,0.6666666666666666,0.25,0.0677083333333333,0.0833333333333333,1.8125,0.0677083333333333,1,loan,1,,3.0569284,0.7456903457641602,0.8788188695907593
3304,3304,2936,pharmacopoeia,pharmacopée,pharmacopoeia*,faʀmakɔpe,pharmacopoeia,pharmacopoeia,0.6428571428571429,0.3846153846153846,0.2996794871794872,0.3397435897435897,2.519230769230769,0.3317307692307692,3,loan,1,,7.144541,0.8365423679351807,0.8308854103088379
3305,3305,273,attack,attaque,əˈtæk,atak,attack,offensive,0.6,0.0,0.03125,0.03125,0.3125,0.03125,3,loan,1,,1.62248,0.6395416855812073,0.6535978317260742
3306,3306,5142,kilometrage,galimatias,kilometrage*,ɡalimasja,kilometrage,galimatias,0.75,0.1,0.1375,0.1583333333333333,1.5375,0.1541666666666667,7,hard_negative,0,,-9.531089999999999,0.3587358295917511,0.6003243923187256
3307,3307,5196,luminosity,roman à thèse,luminosity*,ʀɔman a tə̀s,luminosity,thesis novel,0.75,0.1,0.1645833333333333,0.1791666666666666,1.6625,0.175,10,hard_negative,0,,-4.3550997,0.25763818621635437,0.5800186991691589
3308,3308,653,bureau,bureau,ˈbjʊroʊ,byʀo,bureau,bureau,0.7142857142857143,0.3333333333333333,0.3472222222222222,0.3958333333333333,2.9375,0.3819444444444445,0,loan,1,,4.5353145999999995,0.9999992847442627,1.0
3309,3309,179,effect,effet,ˈifɛkt,ɛfɛ,effect,effect,0.6666666666666666,0.4,0.3791666666666667,0.4166666666666666,3.05,0.4166666666666666,1,synonym,0,,-4.093301,0.6977309584617615,0.7312304973602295
3310,3310,2705,nef,nef,nef*,nɛf,nef,nef,0.5,0.0,0.0138888888888888,0.0138888888888888,0.0833333333333333,0.0138888888888888,0,loan,1,,4.5115604000000005,0.9999993443489075,1.0
3311,3311,645,brut,brut,brut,bʀy,brut,brut,0.75,0.25,0.28125,0.3229166666666667,2.40625,0.3020833333333333,0,loan,1,,1.4434319,0.999999463558197,1.0
3312,3312,919,partial,peu profond,ˈpɑrʃəl,pəy pʀɔfɔ̃,partial,shallow,0.9,0.625,0.3385416666666667,0.390625,3.625,0.3645833333333333,9,synonym,0,,-11.749069,0.4081535339355469,0.36855000257492065
3313,3313,758,caracal,caracal,caracal*,kaʀakal,caracal,caracal,0.5,0.2857142857142857,0.0357142857142857,0.0476190476190476,0.4107142857142857,0.0357142857142857,0,loan,1,,2.364216,0.9999997019767761,1.0
3314,3314,57,adenoid,bégonia,ˈædəˌnɔɪd,beɡɔ̃ja,adenoid,begonia,1.0,0.7142857142857143,0.2559523809523809,0.2916666666666667,3.5892857142857144,0.2708333333333333,6,random,0,77.0,-7.4497867,0.31284573674201965,0.7402467131614685
3315,3315,829,residue,résidu,ˈrɛzəˌdu,ʀezidy,residue,residue,0.75,0.0,0.0625,0.0763888888888889,0.6458333333333334,0.0625,2,synonym,0,,2.8459152999999997,0.6414395570755005,0.42039042711257935
3316,3316,1687,entrelac,entrelac,entrelac*,ɑ̃tʀəlak,entrelac,entrelac,0.6666666666666666,0.25,0.1692708333333333,0.1927083333333333,1.515625,0.1796875,0,loan,1,,5.7049932,0.9999992847442627,1.0
3317,3317,7650,exergue,évolué,exergue*,evɔlɥe,epigraph,evolved,0.75,0.3333333333333333,0.1006944444444444,0.125,1.3541666666666667,0.1006944444444444,6,hard_negative,0,,-7.391323599999999,0.5245633721351624,0.6231822371482849
3318,3318,2995,plateau,plateau,plæˈtoʊ,plato,plateau,plateau,0.4285714285714285,0.1666666666666666,0.1493055555555555,0.1666666666666666,1.2083333333333333,0.1666666666666666,0,loan,1,,2.9407360000000002,0.999998927116394,1.0
3319,3319,1970,félibre,félibre,félibre*,felibʀ,feliberate,feliberate,0.5,0.3333333333333333,0.1458333333333333,0.1785714285714285,1.3035714285714286,0.1666666666666666,0,loan,1,,4.305966400000001,0.9999995231628418,1.0
3320,3320,397,hatred,haine,ˈheɪtrəd,ɛn,hatred,clothes,1.0,0.8571428571428571,0.6517857142857143,0.732142857142857,5.571428571428571,0.732142857142857,3,synonym,0,,-3.013001,0.4102661609649658,0.6627695560455322
3321,3321,2929,petroglyph,pétroglyphe,ˈpɛtroʊˌglɪf,petʀɔɡljf,petroglyph,petroglyph,0.6666666666666666,0.2222222222222222,0.0648148148148148,0.0833333333333333,1.4027777777777777,0.0648148148148148,2,loan,1,,5.091319,0.6126102209091187,0.7567159533500671
3322,3322,688,ambiguous,latent,æmˈbɪgjuəs,latɑ̃,ambiguous,latent,1.0,0.75,0.5520833333333334,0.609375,5.21875,0.6015625,9,synonym,0,,-13.065044,0.47102925181388855,0.7108153700828552
3323,3323,10565,langoustine,lamartinien,langoustine*,lamaʀtɛ̃jɛ̃,langoustine,lamartinian,0.8333333333333334,0.4,0.1854166666666666,0.2041666666666667,2.1125,0.1958333333333333,7,hard_negative,0,,-5.373976,0.492431104183197,0.7473554611206055
3324,3324,138,anisette,améliorer,ˌænəˈsɛt,ameljɔʀəʀ,anisette,to improve,1.0,0.6666666666666666,0.3680555555555556,0.41203703703703703,3.5555555555555562,0.4050925925925925,7,random,0,212.0,-6.655166599999999,0.31108567118644714,0.7999902367591858
3325,3325,371,bizarre,animé,bɪˈzɑr,anime,bizarre,animated,1.0,0.8,0.3,0.375,4.85,0.3,7,random,0,648.0,-19.908447,0.3729665279388428,0.40421703457832336
3326,3326,3433,sirvente,sirvente,sirvente*,siʀvɑ̃t,servant,servant,0.5555555555555556,0.25,0.265625,0.3020833333333333,2.265625,0.2890625,0,loan,1,,6.622577000000001,0.9999996423721313,1.0
3327,3327,282,au naturel,au naturel,oʊ naturel*,o natyʀəl,Natural,Natural,0.4545454545454545,0.1111111111111111,0.1319444444444444,0.1527777777777778,1.1527777777777777,0.1435185185185185,0,loan,1,,3.5122737999999996,0.9999994039535522,1.0
3328,3328,1095,conclavist,conclaviste,conclavist*,kɔ̃klavist,conclavist,conclaved,0.4545454545454545,0.3,0.1083333333333333,0.1166666666666666,0.9,0.1166666666666666,1,loan,1,,3.9258089999999997,0.8956491947174072,0.8443948030471802
3329,3329,361,billiard,barbotine,ˈbɪljərd,baʀbɔtin,billiard,slip,1.0,0.5,0.2265625,0.2552083333333333,3.078125,0.2395833333333333,8,random,0,625.0,-9.9689455,0.5602052807807922,0.8202903866767883
3330,3330,102,allumette,bergerette,allumette*,bɛʀʒəʀɛt,matches,bergerette,0.9,0.5555555555555556,0.3125,0.3657407407407407,3.7083333333333335,0.3240740740740741,6,random,0,149.0,-5.936528,0.45177599787712097,0.8546000123023987
3331,3331,843,cerebral hemorrhage,cérébral,ˈsɛrəbrəl ˈhɛmərɪʤ,seʀebʀal,cerebral hemorrhage,cerebral,0.8333333333333334,0.4285714285714285,0.4211309523809524,0.4821428571428571,3.5357142857142856,0.4702380952380952,13,loan,1,,7.2590666,0.5544612407684326,0.7265239953994751
3332,3332,2029,genteel,gentil,ʤɛnˈtil,ʒɑ̃ti,genteel,kind,0.7142857142857143,0.6,0.2958333333333333,0.3416666666666667,4.3,0.3125,2,loan,1,,7.4485589999999995,0.6264907717704773,0.7787205576896667
3333,3333,1903,folie à familie,plural,folie* à* familie*,plyʀal,family madness,plural,0.8333333333333334,0.5833333333333334,0.5096153846153846,0.5705128205128205,4.384615384615385,0.5641025641025641,12,loan,1,,4.935188,0.3332509696483612,0.5645366907119751
3334,3334,300,basque,angarie,bæsk,ɑ̃ɡaʀi,basque,raise,1.0,0.8,0.3166666666666667,0.3583333333333333,4.3,0.3416666666666667,6,random,0,478.0,-13.6226845,0.44841355085372925,0.5828173756599426
3335,3335,3288,roitelet,roitelet,roitelet*,ʀwatəlɛ,roitelet,roitelet,0.7777777777777778,0.25,0.1822916666666666,0.2083333333333333,1.8125,0.1927083333333333,0,loan,1,,3.8151453,0.9999997615814209,1.0
3336,3336,884,chappe,chappe,chappe*,ʃap,screed,screed,0.7142857142857143,0.6666666666666666,0.4652777777777778,0.5208333333333334,3.9791666666666665,0.5173611111111112,0,loan,1,,2.254253,0.9999997019767761,1.0
3337,3337,3618,tour de force,tour de force,tʊr də fɔrs,tuʀ də fɔʀs,tour de force,tour de force,0.2727272727272727,0.0,0.0462962962962962,0.0648148148148148,0.5,0.0462962962962962,0,loan,1,,-1.4846878000000001,0.9999995231628418,1.0
3338,3338,840,cerclage,cerclage,cerclage*,sɛʀklaʒ,strapping,strapping,0.7777777777777778,0.4285714285714285,0.0952380952380952,0.11904761904761901,1.75,0.0952380952380952,0,loan,1,,2.4065355999999998,0.9999997019767761,1.0
3339,3339,3054,pot-au-feu,pot-au-feu,pot-au-feu*,pɔt-o-fø,pot au feu,pot au feu,0.5454545454545454,0.25,0.2447916666666666,0.2708333333333333,2.03125,0.2708333333333333,0,loan,1,,3.8345733,0.999999463558197,1.0
3340,3340,2172,hollandaise sauce,sauce hollandaise,hollandaise* sɔs,sozə ɔlɑ̃dɛz,Hollandaise sauce,Hollandaise sauce,0.9375,0.4285714285714285,0.3288690476190475,0.3571428571428572,3.0803571428571432,0.3541666666666666,12,loan,1,,-11.190197999999999,0.39223814010620117,0.9391146898269653
3341,3341,203,elegant,élégant,ˈɛləgənt,eleɡɑ̃,elegant,elegant,0.875,0.5,0.2708333333333333,0.3055555555555556,3.8125,0.2847222222222222,2,synonym,0,,-3.1444107999999997,0.5173250436782837,0.643732488155365
3342,3342,1206,couvert,couvert,couvert*,kuvɛʀ,covered,covered,0.75,0.4285714285714285,0.2946428571428571,0.3333333333333333,2.4464285714285716,0.3214285714285714,0,loan,1,,3.5133395,0.9999995827674866,1.0
3343,3343,1490,djembe,djembé,djembe*,dʒɑ̃be,djembe,djembe,0.5714285714285714,0.3333333333333333,0.2048611111111111,0.2291666666666666,2.3541666666666665,0.2222222222222222,1,loan,1,,4.516596,0.8816418647766113,0.6750152111053467
3344,3344,410,unfortunate,malheureux,ənˈfɔrʧənət,malœʀœ,unfortunate,unfortunate,1.0,0.5555555555555556,0.3935185185185185,0.4398148148148148,3.5,0.4236111111111111,10,synonym,0,,-15.204526000000001,0.6089740991592407,0.7833472490310669
3345,3345,414,bavaroise,bavarois,bavaroise*,bavaʀwa,bavarian,bavarian,0.6,0.3333333333333333,0.2430555555555555,0.2777777777777778,2.25,0.2638888888888888,1,loan,1,,5.569757,0.8379706144332886,0.7937138080596924
3346,3346,27,bitterness,amertume,ˈbɪtərnəs,amɛʀtym,bitterness,bitterness,1.0,0.5,0.2578125,0.2864583333333333,3.078125,0.2708333333333333,8,synonym,0,,-15.373226999999998,0.38064685463905334,0.6611902117729187
3347,3347,3556,teinture,teinture,teinture*,tɛ̃tyʀ,dyeing,dyeing,0.7777777777777778,0.375,0.3697916666666667,0.4218749999999999,3.109375,0.4114583333333332,0,loan,1,,0.86649734,0.9999995231628418,1.0
3348,3348,298,barrique,beau geste,barrique*,bəo ʒɛst,barrique,nice gesture,0.8888888888888888,0.625,0.265625,0.3177083333333333,3.796875,0.2786458333333333,7,random,0,470.0,-7.5735307,0.5265045762062073,0.3684541881084442
3349,3349,256,despise,mépriser,dɪˈspaɪz,mepʀizəʀ,despise,despise,1.0,0.625,0.2473958333333333,0.2708333333333333,3.078125,0.2578125,5,synonym,0,,-4.948847,0.47183939814567566,0.7255859375
3350,3350,1704,épée,épée,éépée*,epe,sword,sword,0.6666666666666666,0.3333333333333333,0.3583333333333333,0.4,2.9,0.4,0,loan,1,,2.1648183,0.9999995231628418,1.0
3351,3351,478,bruit,barrage,bruit*,baʀʀaʒ,noise,barrage,0.8333333333333334,0.3333333333333333,0.2638888888888889,0.3055555555555555,3.0416666666666665,0.28125,5,random,0,847.0,-4.298675,0.41825035214424133,0.6115082502365112
3352,3352,2610,modification,modification,ˌmɑdəfəˈkeɪʃən,mɔdifikasjɔ̃,modification,modification,0.7142857142857143,0.25,0.1579861111111111,0.1770833333333333,1.90625,0.1666666666666666,0,loan,1,,8.717715,0.9999996423721313,1.0
3353,3353,8458,pederast,pacifiste,pederast*,pazifist,homosexual,pacifist,0.6666666666666666,0.125,0.0625,0.078125,0.9375,0.0625,6,hard_negative,0,,-6.7460116999999995,0.5845153331756592,0.7601048350334167
3354,3354,4702,esprit fort,espionnage,ɛˈspri fɔrt,ɛspjɔnaʒ,strong spirit,spying,0.7272727272727273,0.2222222222222222,0.2060185185185185,0.2407407407407407,2.4305555555555562,0.22453703703703698,7,hard_negative,0,,-6.092221299999999,0.5218744277954102,0.7510129809379578
3355,3355,59,adorable,alose,əˈdɔrəbəl,alɔz,adorable,alose,0.8888888888888888,0.625,0.4817708333333334,0.5416666666666666,4.296875,0.5416666666666666,5,random,0,80.0,-6.645726,0.4798712134361267,0.5168459415435791
3356,3356,3161,racism,racisme,ˈreɪˌsɪzəm,ʀazism,racism,racism,0.8,0.25,0.265625,0.3020833333333333,2.203125,0.2916666666666667,1,loan,1,,3.213458,0.8853656053543091,0.63603675365448
3357,3357,152,desist,cesser,dɪˈzɪst,sɛsəʀ,desist,cease,1.0,0.3333333333333333,0.236111111111111,0.2569444444444445,2.395833333333333,0.25,4,synonym,0,,-4.92312,0.5185494422912598,0.5504660606384277
3358,3358,122,aliment,aliment,aliment*,alimɑ̃,food,food,0.5,0.2857142857142857,0.2827380952380952,0.3095238095238096,2.3214285714285716,0.30654761904761896,0,loan,1,,3.1249048999999998,0.9999993443489075,1.0
3359,3359,2642,morphine,morphine,ˈmɔrfin,mɔʀfin,morphine,morphine,0.2857142857142857,0.0,0.0277777777777777,0.0416666666666666,0.3125,0.0277777777777777,0,loan,1,,1.7120486000000001,0.9999997019767761,1.0
3360,3360,45,accouter,bécard,accouter*,bekaʀ,listen,bécard,1.0,0.625,0.4166666666666667,0.46875,3.625,0.4557291666666666,7,random,0,57.0,-11.00278,0.6363170742988586,0.6618313193321228
3361,3361,216,auguste,aligot,ˈɔgəst,aliɡo,auguste,aligot,1.0,0.6,0.3749999999999999,0.4083333333333334,4.575,0.3916666666666666,5,random,0,347.0,-11.721731,0.3407709002494812,0.7850650548934937
3362,3362,31,inflexible,inflexible,ˌɪnˈflɛksəbəl,ɛ̃fləɡzibl,inflexible,inflexible,0.6923076923076923,0.1818181818181818,0.1950757575757576,0.2121212121212121,1.6136363636363635,0.2121212121212121,0,synonym,0,,-8.708414999999999,0.9999998211860657,1.0
3363,3363,2363,ostensoir,adénoïde,ostensoir*,adenoid,monstrance,adenoid,0.6,0.3333333333333333,0.2407407407407407,0.2685185185185185,2.25,0.2592592592592593,8,hard_negative,0,,-4.2784457,0.3266851603984833,0.7418060302734375
3364,3364,504,inject,injecter,ˌɪnˈʤɛkt,ɛ̃ʒɛktəʀ,inject,inject,0.875,0.4285714285714285,0.2946428571428571,0.3273809523809524,2.821428571428572,0.3273809523809524,2,synonym,0,,-6.805053699999999,0.8585038185119629,0.7631855607032776
3365,3365,51,outsider,outsider,aʊtˈsaɪdər,utsidəʀ,outsider,outsider,0.6,0.2222222222222222,0.2314814814814815,0.2638888888888888,1.9305555555555558,0.2546296296296295,0,synonym,0,,-0.7800408000000001,0.9999995827674866,1.0
3366,3366,3662,triskeles,triskèle,triskeles*,tʀiskə̀l,triskeles,triskèle,0.6,0.2222222222222222,0.2291666666666666,0.2592592592592592,1.9027777777777777,0.25,2,loan,1,,5.052198000000001,0.8339914679527283,0.7076194882392883
3367,3367,210,appertisation,appertisation,appertisation*,apɛʀtizasjɔ̃,appertisation,appertisation,0.6428571428571429,0.2307692307692307,0.1746794871794872,0.1987179487179487,1.6153846153846154,0.1891025641025641,0,loan,1,,4.800881400000001,0.9999995231628418,1.0
3368,3368,2645,pudeur,coudé,pudeur*,kude,modesty,elbow,0.5714285714285714,0.5,0.3159722222222222,0.3611111111111111,2.75,0.3611111111111111,5,hard_negative,0,,-4.2533236,0.39175841212272644,0.6557769775390625
3369,3369,1074,compersion,compère,compersion*,kɔ̃pə̀ʀ,compersion,friend,0.9090909090909092,0.6,0.4854166666666667,0.5458333333333333,4.0125,0.5375,5,loan,1,,11.193359,0.6452024579048157,0.7504774332046509
3370,3370,5656,pomme puree,baccalauréat,pomme* pjʊˈreɪ,bakkaloʀea,mashed apple,baccalaureate,0.9285714285714286,0.2727272727272727,0.2083333333333333,0.2272727272727272,2.4545454545454546,0.2178030303030302,10,hard_negative,0,,-10.073952,0.4124981462955475,0.7705435752868652
3371,3371,704,shady,ombragé,ˈʃeɪdi,ɔ̃bʀaʒe,shady,shady,1.0,0.5,0.2673611111111111,0.2986111111111111,3.125,0.2847222222222222,6,synonym,0,,-5.959344000000001,0.46433961391448975,0.363046258687973
3372,3372,2502,marquis,marquis,ˌmɑrˈki,maʀki,marquis,marquis,0.5714285714285714,0.0,0.0458333333333333,0.0666666666666666,0.525,0.0458333333333333,0,loan,1,,-0.015732646,0.9999992251396179,1.0
3373,3373,10352,fainéant,cinéaste,fainéant*,sineast,lazy,filmmaker,0.5555555555555556,0.5714285714285714,0.1484375,0.1666666666666666,1.53125,0.1614583333333333,4,hard_negative,0,,-12.931269,0.5421347618103027,0.6718202233314514
3374,3374,174,approve,se mettre d'accord,əˈpruv,sə mɛtʀə d'akkɔʀ,approve,agree,0.9375,0.7692307692307693,0.5977564102564101,0.6730769230769231,5.0,0.6618589743589743,16,synonym,0,,-18.568092,0.33006593585014343,0.580898106098175
3375,3375,10916,roman à clef,crème anglaise,ˈroʊmən à* klɛf,kʀə̀mə ɑ̃ɡlɛz,novel key,custard,0.6666666666666666,0.4,0.1647727272727273,0.1931818181818181,1.9772727272727275,0.1723484848484849,10,hard_negative,0,,-6.561653999999999,0.4493398666381836,0.5082685947418213
3376,3376,244,baccalaureate,bas-bleu,ˌbækəˈlɔriət,bas-blø,baccalaureate,blue stockings,0.8333333333333334,0.6,0.4145833333333334,0.4666666666666666,3.925,0.4604166666666667,9,random,0,389.0,-5.2857876,0.3158898651599884,0.7333618402481079
3377,3377,1565,éclair,éclair,ééclair*,eklɛʀ,flash,flash,0.875,0.6,0.2976190476190475,0.3392857142857143,2.517857142857143,0.3273809523809524,0,loan,1,,4.8150353,0.9999992847442627,1.0
3378,3378,3387,sciage,sciage,sciage*,sjaʒ,sawing,sawing,0.7142857142857143,0.6,0.2416666666666667,0.2833333333333333,3.325,0.2625,0,loan,1,,0.35760890000000006,0.9999997019767761,1.0
3379,3379,1938,frappé,frappé,frappé*é,fʀape,struck,struck,0.625,0.2,0.2797619047619047,0.3214285714285714,2.3392857142857144,0.3095238095238096,0,loan,1,,6.267949,0.9999997019767761,1.0
3380,3380,101,alevin,alépine,alevin*,alepin,alevin,alpine,0.2857142857142857,0.0,0.0173611111111111,0.0208333333333333,0.2291666666666666,0.0173611111111111,3,hard_negative,0,,-2.9698005000000003,0.5584796667098999,0.7196251749992371
3381,3381,1889,flânerie,flânerie,flânerie*,flanəʀi,stroll,stroll,0.5555555555555556,0.2857142857142857,0.1432291666666666,0.1666666666666666,1.234375,0.15625,0,loan,1,,-0.036016643,0.999999463558197,1.0
3382,3382,338,bague,bague,bague*,baɡ,Ring,Ring,0.6666666666666666,0.5,0.296875,0.3333333333333333,3.90625,0.3229166666666667,0,loan,1,,4.0421076000000005,0.9999996423721313,1.0
3383,3383,75,adroit,adroit,əˈdrɔɪt,adʀwa,adroit,adroit,0.8571428571428571,0.3333333333333333,0.25,0.2847222222222222,2.5,0.2638888888888889,0,loan,1,,3.080808,0.9999998211860657,1.0
3384,3384,488,biscotin,biscotin,biscotin*,biskɔtɛ̃,biscotin,biscotin,0.5555555555555556,0.25,0.140625,0.1510416666666666,1.15625,0.1510416666666666,0,loan,1,,3.4881763,0.9999997019767761,1.0
3385,3385,3571,terrain,terrain,təreɪn,tɛʀʀɛ̃,terrain,terrain,0.8333333333333334,0.3333333333333333,0.2326388888888888,0.2708333333333333,2.625,0.2465277777777777,0,loan,1,,4.2975664,0.9999997019767761,1.0
3386,3386,251,shameless,sans valeur,ˈʃeɪmləs,sɑ̃s valœʀ,shameless,without value,0.9,0.5,0.2395833333333333,0.2708333333333333,3.28125,0.2526041666666666,8,synonym,0,,-6.1870775,0.4554522633552551,0.7121004462242126
3387,3387,161,appui,balancelle,appui*,balɑ̃sɛl,support,swing,0.875,0.7142857142857143,0.38095238095238104,0.4285714285714286,4.25,0.4136904761904762,9,random,0,242.0,-15.890747,0.6509944796562195,0.5983477830886841
3388,3388,2114,grimoire,grimoire,grimoire*,ɡʀimwaʀ,grimoire,grimoire,0.7777777777777778,0.4285714285714285,0.2559523809523809,0.3273809523809524,3.2321428571428568,0.2559523809523809,0,loan,1,,7.601806599999999,0.9999995827674866,1.0
3389,3389,1072,compere,compère,compere*,kɔ̃pə̀ʀ,compere,friend,0.875,0.4285714285714285,0.3035714285714285,0.3511904761904761,2.625,0.3392857142857143,1,loan,1,,8.953768,0.6298937201499939,0.6509605050086975
3390,3390,2007,gauche,gauche,goʊʃ,ɡoʃ,left,left,0.5,0.3333333333333333,0.125,0.1388888888888888,3.0416666666666665,0.125,0,loan,1,,2.5161867,0.999999463558197,1.0
3391,3391,473,inefficient,non qualifié,ˌɪnɪˈfɪʃənt,nɔn kalifje,inefficient,non qualified,0.9090909090909092,0.7,0.3125,0.3541666666666666,4.0375,0.3208333333333333,10,synonym,0,,-12.982621,0.31106308102607727,0.4527904987335205
3392,3392,694,abhorrent,odieux,æˈbhɔrənt,ɔdjœ,abhorrent,odious,0.8888888888888888,0.625,0.5,0.5572916666666666,4.390625,0.5546875,7,synonym,0,,-6.4172335,0.6126559972763062,0.6076621413230896
