,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,DNN_logits,MBERT_cos_sim,XLM_cos_sim,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
10816,Diskothek,discothèque,dɪskoːteːk,diskɔtə̀k,discotheque,nightclub,0.5,0.0,0.03125,0.03125,0.28125,0.03125,6,-4.379015,0.8586129000000001,0.49229409999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
10837,Brikett,briquette,pʀiːkɛt,bʀikɛt,Briquette,briquette,0.2857142857142857,0.0,0.0138888888888888,0.0138888888888888,0.125,0.0138888888888888,4,-3.723804,0.9164498,0.6382973000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
10854,amüsieren,amuser,ɑːmyːsiːʀən,amyzəʀ,amuse,amuse,0.7272727272727273,0.25,0.2708333333333333,0.296875,2.28125,0.2942708333333333,4,-0.40444273,0.94335234,0.7042536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
10884,Spontaneität,spontanéité,ʃpɔntɑːnaitæːt,spɔ̃taneite,spontaneity,spontaneity,0.5714285714285714,0.1666666666666666,0.1822916666666666,0.1979166666666666,1.5416666666666667,0.1961805555555555,4,-2.9213188,0.92090154,0.62224793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
10908,Necessaire,nécessaire,neːkɛsaiʀə,nezɛsɛʀ,Necessary,necessary,0.5,0.3333333333333333,0.2430555555555555,0.2685185185185185,2.125,0.2662037037037036,2,-0.9865591999999999,0.84833026,0.13850868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
10915,Persiflage,persiflage,pəʀsɪflɑːɡə,pɛʀsiflaʒ,persiflage,persiflage,0.5454545454545454,0.2,0.1270833333333333,0.1416666666666666,1.1875,0.1375,1,-8.402611,0.876042,0.9048759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
10937,Boutique,boutique,boːuːtɪkvə,butik,Boutique,boutique,0.6,0.375,0.3489583333333333,0.3854166666666667,2.8125,0.3854166666666667,1,-4.239681200000001,0.88827443,0.8404062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
10953,Krepp,crêpe,kʀɛp,kʀə̂p,Crepe,crepe,0.4,0.0,0.0104166666666666,0.0104166666666666,0.125,0.0104166666666666,3,-1.1772604,0.81494445,0.5655501000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
10954,Kulisse,coulisse,kuːlɪsə,kulis,backdrop,backstage,0.4285714285714285,0.1666666666666666,0.1631944444444444,0.1805555555555555,1.3333333333333333,0.1805555555555555,2,-1.7607747,0.9169295,0.72799724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11010,Porträt,portrait,pɔʀtʀæːt,pɔʀtʀɛ,portrait,portrait,0.375,0.1428571428571428,0.1488095238095237,0.1607142857142857,1.2142857142857142,0.1607142857142857,3,-0.5753919,0.74283075,0.4126799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11019,Garantie,garantie,ɡɑːʀantiːə,ɡaʀɑ̃ti,Guarantee,guarantee,0.6,0.25,0.2578125,0.2864583333333333,2.1875,0.28125,1,-4.371564,0.8337022,0.6047603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11031,diaphan,diaphane,diːɑːfɑːn,djafan,diaphan,diaphanous,0.6666666666666666,0.1666666666666666,0.0555555555555555,0.0694444444444444,0.8958333333333334,0.0555555555555555,1,-3.191245,0.9805065000000001,0.6859744000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11091,formidabel,formidable,fɔʀmiːdɑːbeːl,fɔʀmidabl,formidable,formidable,0.3846153846153846,0.1,0.1041666666666666,0.1166666666666666,0.9,0.1145833333333333,2,-3.1184877999999996,0.8816155000000001,0.8959581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11093,kommerziell,commercial,kɔməʀt͡sɪl,kɔmɛʀsjal,commercial,commercial,0.5,0.2222222222222222,0.1226851851851851,0.1388888888888889,1.1666666666666667,0.1342592592592592,4,-9.794825,0.62409973,0.6680716999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11103,Expertise,expertise,ɛkspəʀtiːsə,ɛkspɛʀtiz,Expertise,expertise,0.3636363636363636,0.1,0.1020833333333333,0.1125,0.85,0.1125,1,-6.0622587,0.4569403,0.81881714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11117,leger,léger,leːɡɐ,leʒəʀ,leger,light,0.6,0.4,0.2291666666666666,0.2583333333333333,2.125,0.2541666666666666,1,-4.9084205999999995,0.88973117,0.57788926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11131,illuster,illustre,ɪlʊstɐ,ijystʀ,illuster,illustrated,0.6666666666666666,0.1666666666666666,0.0902777777777777,0.1041666666666666,1.7083333333333333,0.0902777777777777,2,-3.3768344,0.8563308000000001,0.8048841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11170,arriviert,arriver,aʀiːfɪʀt,aʀʀivəʀ,arriviert,arrive,0.625,0.2857142857142857,0.1845238095238095,0.2261904761904761,2.3214285714285716,0.1845238095238095,2,-5.363608,0.8078814999999999,0.81380594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11172,intellektuell,intellectuel,ɪntɛlɛktuːɛl,ɛ̃tɛlɛktyl,intellectual,intellectual,0.4166666666666667,0.1818181818181818,0.1799242424242424,0.1969696969696969,1.5,0.1969696969696969,2,-8.250892,0.93343616,0.64190626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11188,alles anderes ist Menschenwerk,alles,eɪlz anderes* ist* menschenwerk*,aleːs,everything else is man-made,everything,0.90625,0.8461538461538461,0.7628205128205127,0.8493589743589745,6.1730769230769225,0.8493589743589745,25,-43.039654,0.9313584999999999,0.53661835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11263,Basel-Landschaft,Basel-Landschaft,basel-landschaft*,bɑːseːl-lant͡ʃaft,Basel countryside,Basel countryside,0.4705882352941176,0.2666666666666666,0.2013888888888889,0.2222222222222222,1.6666666666666667,0.2194444444444444,0,-3.9148622000000004,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11323,autological,autologisch,autological*,autoːloːɡiːʃ,autological,autological,0.5833333333333334,0.3,0.1395833333333333,0.1499999999999999,1.4,0.1499999999999999,3,-5.6566806,0.8455162,0.8215988000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11353,kummel,Kümmel,kummel*,kʏmeːl,chamomile,Caraway seeds,0.5714285714285714,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5,0.1944444444444444,2,-1.5381334,0.8882581,0.6563237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11372,homoeopath,Homöopath,homoeopath*,hoːmøːpɑːt,homoeopath,Homöopath,0.7272727272727273,0.3,0.2916666666666666,0.325,2.45,0.3229166666666666,3,-2.8771226000000003,0.94742703,0.82519424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11389,gneiss,Gneis,naɪs,knais,gneiss,Gneiss,0.4,0.2,0.1875,0.2083333333333333,1.5,0.2083333333333333,2,-4.1866274,0.928049,0.6154294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11436,Jost,Jost,ʤɑst,jɔst,Jost,Jost,0.5,0.25,0.2604166666666667,0.2916666666666667,2.1875,0.2864583333333333,0,-3.1158776,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11489,Kaiserslautern,Kaiserslautern,kaiserslautern*,kaisəʀslautəʀn,Kaiserslautern,Kaiserslautern,0.3333333333333333,0.0,0.0357142857142857,0.0476190476190476,0.375,0.0357142857142857,0,-5.009863,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11539,Spiegelman,Spiegelmann,ˈspigəlmən,ʃpiːɡɛlman,Spiegelman,,0.6,0.1111111111111111,0.1319444444444444,0.1435185185185185,1.1388888888888888,0.1435185185185185,1,-2.467314,0.96332234,0.94408125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11613,valence,Valenz,ˈveɪləns,fɑːlənt͡s,valence,valence,0.6666666666666666,0.2857142857142857,0.1666666666666666,0.1845238095238095,1.5357142857142858,0.18154761904761899,3,-0.38296622,0.898502,0.7323499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11624,bergshrund,Bergschrund,bergshrund*,bəʀɡʃʀʊnt,bergschrund,Bergschrund,0.8181818181818182,0.2222222222222222,0.1018518518518518,0.125,1.2777777777777777,0.1018518518518518,2,-1.9719495999999999,0.8465531999999999,0.7242582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11717,Mittelstaedt,Mittelstädt,ˈmɪtɪlstɛt,mɪtɛlstæːt,Mittelstaedt,middle town,0.4,0.0,0.0185185185185185,0.0185185185185185,0.1944444444444444,0.0185185185185185,2,-1.2600325,0.9476957,0.74419475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11735,enzyme,Enzym,ˈɛnˌzaɪm,ənt͡syːm,enzyme,Enzymes,0.875,0.3333333333333333,0.2048611111111111,0.2222222222222222,1.875,0.2222222222222222,2,-4.371193,0.61057127,0.6208271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11737,basset horn,Bassetthorn,ˈbæsɪt hɔrn,basɛthɔʀn,basset horn,Bassetthorn,0.4545454545454545,0.0,0.0231481481481481,0.0324074074074074,0.2638888888888889,0.0231481481481481,2,-4.1077585,0.68335503,0.6937679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11766,Schraufnagel,Schraufnagel,ʃˈraʊfnəgəl,ʃʀaʊfnɑːɡeːl,screw nail,screw nail,0.5833333333333334,0.1,0.1333333333333333,0.1541666666666666,1.1875,0.14375,0,-2.8042574,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11771,Lipschutz,Lipschütz,ˈlɪpʃəts,lɪpʃyːt͡s,Lipschutz,Lipschütz,0.4444444444444444,0.2857142857142857,0.1726190476190476,0.1845238095238095,1.5,0.1845238095238095,1,-2.5578194,0.8567545,0.7819206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11778,gegenion,gegen,gegenion*,ɡeːɡən,counterion,against,0.7777777777777778,0.5,0.2638888888888889,0.2916666666666667,3.583333333333333,0.2777777777777778,3,-2.1053004,0.29750174,0.5082605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11831,grammatischer Wechsel,grammatischer Wechsel,grammatischer* ˈwɛksəl,kʀamɑːtiːʃəʀ vɛkseːl,grammatical change,grammatical change,0.6363636363636364,0.2777777777777778,0.1944444444444444,0.22453703703703698,2.4097222222222223,0.2060185185185185,0,-24.4572,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11854,Joachimsthaler,Joachimsthaler,joachimsthaler*,joːɑːxɪmstɑːlɐ,Joachimsthaler,Joachimsthaler,0.6666666666666666,0.2857142857142857,0.2172619047619047,0.2470238095238095,1.9285714285714288,0.24404761904761899,0,-5.478199,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11859,Löwchen,Löwchen,löwchen*,lœvxən,Lowchen,Lowchen,0.75,0.5,0.2023809523809523,0.2202380952380952,2.0892857142857144,0.2172619047619047,0,-2.0819506999999997,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11914,sprachbund,Sprachbund,sprachbund*,ʃpʀaxbʊnt,Sprachbund,Sprachbund,0.6363636363636364,0.2,0.1354166666666666,0.1541666666666666,1.2375,0.1458333333333333,1,-2.2279472,0.83751565,0.8088036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11923,biandry,Biandrie,biandry*,biːantʀiːə,biandry,Biandrie,0.6,0.125,0.1588541666666666,0.1822916666666666,1.421875,0.171875,3,-4.2359204,0.92954105,0.71798384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
11970,spangenhelm,Spangenhelm,spangenhelm*,ʃpɑːŋənhɛlm,spangenhelm,Spangenhelm,0.5833333333333334,0.0,0.05,0.0541666666666666,0.5125,0.05,1,-4.6639147,0.89944947,0.8872285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12040,Brecheisen,Brecheisen,ˈbrɛkaɪsən,pʀeːxaisən,crowbar,crowbar,0.6,0.0,0.0416666666666666,0.0509259259259259,0.4583333333333333,0.0416666666666666,0,-2.4365873,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12140,Künstlerroman,Künstlerroman,künstlerroman*,kʏnstləʀʀoːmɑːn,artist novel,artist novel,0.5333333333333333,0.0769230769230769,0.0528846153846153,0.0673076923076923,0.5769230769230769,0.0528846153846153,0,-11.659855,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12167,Roggenkamp,Roggenkamp,ˈrɑgɪnkæmp,ʀɔkɡəŋkamp,Roggenkamp,Roggenkamp,0.7,0.2,0.2375,0.2708333333333333,2.1,0.2583333333333333,0,-3.6360233,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12189,Eckey,Eckey,eckey*,ɛkai,Eckey,Eckey,0.8333333333333334,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,0,-3.3254989999999998,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12213,hexenmeister,Hexenmeister,hexenmeister*,hɛksənmaɪstɐ,Sorcerer,Sorcerer,0.6923076923076923,0.1666666666666666,0.1701388888888888,0.1909722222222222,1.4791666666666667,0.1701388888888888,1,-6.688979,0.9434961,0.6202484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12218,singspiel,Singspiel,singspiel*,zɪŋspiːl,singing game,singspiel,0.6,0.125,0.1510416666666666,0.1666666666666666,1.296875,0.1640625,1,-3.9662266,0.85953015,0.92964685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12230,Kloth,Kloth,klɑθ,kloːt,Kloth,Kloth,0.6,0.0,0.0572916666666666,0.0625,0.75,0.0572916666666666,0,-3.9076562000000004,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12236,Lechtenberg,Lechtenberg,ˈlɛktənbərg,lɛxtənbəʀk,Lechtenberg,Lechtenberg,0.3636363636363636,0.1,0.1104166666666666,0.1291666666666666,1.0125,0.1208333333333333,0,-3.3472648,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12247,Hiester,Hiester,ˈhaɪɪstər,hɪstɐ,Hiester,Hiester,0.5555555555555556,0.375,0.3333333333333333,0.3802083333333333,2.75,0.3802083333333333,0,-3.769253,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12249,folklorism,Folklorismus,folklorism*,fɔlkloːʀɪsmuːs,folklorism,folklorism,0.5,0.1666666666666666,0.1753472222222222,0.1979166666666666,1.4479166666666667,0.1909722222222222,3,-6.056736,0.9396776,0.67765796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12323,thalweg,Thalweg,thalweg*,talveːk,thalweg,Thalweg,0.5,0.5,0.21875,0.2569444444444444,3.520833333333333,0.21875,1,-4.3459272,0.92909306,0.8697349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12347,Krause,Krause,krɔs,kʀausə,frill,frill,0.6666666666666666,0.3333333333333333,0.3472222222222222,0.3958333333333333,2.9375,0.3819444444444445,0,-4.1386709999999995,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12362,Berggruen,Berggrün,berggruen*,bəʀɡkʀyːn,Berggruen,Berggrün,0.8,0.375,0.2317708333333333,0.2760416666666666,2.890625,0.2447916666666666,2,-0.96224976,0.9136521000000001,0.807707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12366,Umwelt,Umwelt,umwelt*,ʊmvɛlt,environment,environment,0.5714285714285714,0.1666666666666666,0.0659722222222222,0.0694444444444444,1.1875,0.0659722222222222,0,-4.210803,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12429,meerschaum,Meerschaum,meerschaum*,mɛʀʃaum,meerschaum,sea ​​foam,0.6363636363636364,0.3,0.29375,0.3375,2.4625,0.3291666666666667,1,-2.9234958,0.9310594000000001,0.83026105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12432,Anschluss,Anschluss,ˈɑnʃlus,anʃlʊs,connection,connection,0.4285714285714285,0.0,0.0243055555555555,0.0277777777777777,0.25,0.0243055555555555,0,-3.7841663,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12506,allele,Allel,əˈlɛli,aleːl,allele,allele,0.8333333333333334,0.2,0.2208333333333333,0.2416666666666666,1.85,0.2416666666666666,2,-3.6652139999999997,0.8868453000000002,0.7444603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12557,zwischenschach,Zwischenschach,zwischenschach*,t͡sviːʃənʃɑːx,intermediate,intermediate check,0.9333333333333332,0.5714285714285714,0.3824404761904762,0.4226190476190476,3.5446428571428568,0.4196428571428571,1,-8.238305,0.9170054,0.8077373999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12597,dulcian,Dulzian,dulcian*,dʊlt͡siːɑːn,dulcian,Dulzian,0.7272727272727273,0.1428571428571428,0.0595238095238095,0.0654761904761904,0.6607142857142857,0.0595238095238095,2,-2.6692223999999998,0.9237995999999999,0.6840925999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12672,Petter,Ludewig,ˈpɛtər,luːdeːviːk,Petter,Ludewig,1.0,0.5714285714285714,0.3898809523809524,0.4404761904761904,3.75,0.4166666666666667,7,-4.957609,0.8096479,0.63323075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12723,Antifa,Antifa,antifa*,antiːfɑː,Antifa,Antifa,0.375,0.0,0.0243055555555555,0.0277777777777777,0.2916666666666667,0.0243055555555555,0,-4.625430000000001,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12761,peptide,Peptid,ˈpɛpˌtaɪd,pɛptiːt,peptide,Peptides,0.5555555555555556,0.1428571428571428,0.1458333333333333,0.1607142857142857,1.1785714285714286,0.1607142857142857,2,-0.85753536,0.9103313000000001,0.5997276999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12766,Menschanschauung,Menschanschauung,menschanschauung*,mənʃanʃauʊŋk,human view,human view,0.6470588235294118,0.3333333333333333,0.2694444444444445,0.2972222222222223,2.7583333333333333,0.2902777777777778,0,-14.2246685,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12779,Uecker,Uecker,ˈʊkər,uːɛkɐ,Uecker,Uecker,1.0,0.5,0.2552083333333333,0.3125,4.0,0.2552083333333333,0,-2.2313099999999997,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12789,arginine,Arginin,arginine*,aʀɡiːniːn,arginine,arginine,0.6666666666666666,0.2857142857142857,0.24404761904761899,0.2976190476190476,2.482142857142857,0.24404761904761899,2,-1.502107,0.94454354,0.54204565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12812,Engelken,Engelken,ˈɛŋgɪlkən,ənɡɛlkən,angels,angels,0.5555555555555556,0.125,0.1354166666666666,0.1458333333333333,1.296875,0.1458333333333333,0,-7.974605599999999,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12832,stauchwall,Stauchwall,stauchwall*,ʃtaʊxval,stauchwall,Stauchwall,0.6363636363636364,0.4,0.225,0.2458333333333333,2.0875,0.24375,1,-2.7505189999999997,0.92105883,0.58761364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12858,airorhynchy,Airorhynchie,airorhynchy*,aiʀoːʀhʏnxiːə,airorhynchy,Airorhynchie,0.6153846153846154,0.1818181818181818,0.0909090909090909,0.1098484848484848,1.306818181818182,0.0909090909090909,3,-0.5928121999999999,0.82629025,0.87718505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12885,homosexual,Homosexual,ˌhoʊmoʊˈsɛkʃuəl,hoːmoːsɛksuːɑːl,homosexual,Homosexual,0.5333333333333333,0.1538461538461538,0.1650641025641026,0.1826923076923076,1.4038461538461535,0.1810897435897436,1,-6.6727667,0.69377995,0.66932195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12897,triskeles,Triskeles,triskeles*,tʀɪskeːleːs,triskeles,Triskeles,0.4545454545454545,0.0,0.0324074074074074,0.0416666666666666,0.3472222222222222,0.0324074074074074,1,-3.6599796,0.95175654,0.88884014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12910,apophenia,Apophänie,apophenia*,ɑːpoːfæːniːə,apophenia,Apophänie,0.6666666666666666,0.1111111111111111,0.1504629629629629,0.1666666666666666,1.4305555555555556,0.162037037037037,3,-5.8070593,0.8933876000000001,0.5266368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12941,Siebold,Siebold,ˈsiˌboʊld,ziːbɔlt,Siebold,Siebold,0.6666666666666666,0.1428571428571428,0.1517857142857143,0.1666666666666666,1.2142857142857142,0.1666666666666666,0,-3.8779087,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12958,Brennecke,Brennecke,ˈbrɛnɪk,pʀənnɛkə,Brennecke,Brennecke,0.75,0.25,0.2630208333333333,0.296875,2.203125,0.2864583333333333,0,-9.513355,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12969,Eichholz,Eiche,ˈaɪkhoʊlz,aixə,Oak wood,Oak,0.8888888888888888,0.5,0.4739583333333333,0.5208333333333333,3.875,0.5208333333333333,4,-4.525625,0.6843592,0.73582315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12977,vagile,vagil,vagile*,fɑːɡiːl,vagile,vagil,1.0,0.4,0.1875,0.225,3.3,0.1875,1,-1.627216,0.9430540000000001,0.8226239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
12995,currywurst,Currywurst,currywurst*,kʊʀyːvʊʀst,currywurst,Currywurst,0.8181818181818182,0.3,0.16875,0.2041666666666667,1.9625,0.1854166666666666,1,-1.0756731000000002,0.7221841999999999,0.80716634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
13087,boom,bummen,bum,bʊmən,boom,bummen,0.6,0.4,0.3791666666666667,0.4166666666666666,3.05,0.4166666666666666,4,-5.515586,0.79509413,0.6186732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
13089,biotin,Biotin,ˈbaɪətən,biːoːtiːn,biotin,Biotin,0.7777777777777778,0.1428571428571428,0.18154761904761899,0.1964285714285714,1.5714285714285714,0.1964285714285714,1,-3.4336657999999995,0.9441841000000001,0.3482095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
13153,allopathy,Allopathie,allopathy*,aloːpɑːtiːə,allopathy,Allopathie,0.6363636363636364,0.2222222222222222,0.1689814814814814,0.1851851851851852,1.875,0.1782407407407407,3,-3.8537502,0.819195,0.599897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
13177,Frauenfeld,Frauenfeld,frauenfeld*,fʀauənfɛlt,Frauenfeld,Frauenfeld,0.4545454545454545,0.0,0.0333333333333333,0.0416666666666666,0.3125,0.0333333333333333,0,-3.819168,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
13191,cytosine,Cytosin,cytosine*,kyːtoːsiːn,cytosine,Cytosin,0.6,0.25,0.1328125,0.1458333333333333,1.15625,0.1458333333333333,2,-1.8522863,0.94968146,0.7169585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,loan
